Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility,Day_of_week,Weekdays,HolidayName,School_Day,Solar_Elevation,FOOD_SERVICE,GROCERY,HEALTH_CARE,K12_SCHOOLS,LODGING,OFFICE,RESIDENTIAL,STAND_ALONE_RETAIL
Consumption,9,20,17,0.9,11.7,0.87,21,13.9,16.1,4,Wed,Regular,1,36.43569989,9982.691281,3117.842761,6040.053503,4041.40508,1600.21108,20195.02869,85501.91002,2241.548458
Consumption,9,20,18,0.9,11.7,0.87,21,13.9,16.1,4,Wed,Regular,1,27.31867783,9987.473437,3094.579997,4945.487412,4083.912885,1772.397054,13611.68148,92108.55076,1748.098064
Consumption,9,20,19,1,11.7,0.9,21,13.3,16.1,4,Wed,Regular,1,17.05174831,10534.49595,3026.516673,4947.674371,4199.907607,1926.672668,14901.28485,95812.85683,1909.027421
Consumption,9,20,20,1,11.7,0.93,21,12.8,16.1,4,Wed,Regular,1,6.205415083,9076.712934,2784.241887,4435.309492,4289.04532,2216.625708,13637.53278,100828.923,1874.605688
Consumption,9,20,21,0.8,11.7,0.93,21,12.8,11.3,4,Wed,Regular,1,-4.811426875,9043.743101,2028.593122,4272.273026,1828.499482,2102.886893,13541.85035,86482.90121,805.7605557
Consumption,9,20,22,1,11.1,0.93,20,12.2,11.3,4,Wed,Regular,1,-15.6403818,8996.984695,1328.459222,3991.534265,1824.198789,1518.658511,7760.028616,67705.20418,489.4339564
Consumption,9,20,23,1,10,0.86,19,12.2,11.3,4,Wed,Regular,1,-25.87586543,9435.489669,1701.867396,3973.148229,1847.955969,1024.171793,7260.226037,51633.47564,489.4339564
Consumption,9,20,24,1,10,0.9,19,11.7,11.3,4,Wed,Regular,1,-34.95884155,5391.559696,1370.94148,3905.867722,1824.66443,881.2549301,7260.226037,41198.33039,489.4339564
Consumption,9,21,1,1,10.6,0.9,20,12.2,11.3,5,Thu,Regular,1,-42.06669866,3748.504491,1256.972364,3905.775432,1824.571496,828.7246306,7260.226037,39301.7723,489.4339564
Consumption,9,21,2,1,10,0.9,19,11.7,11.3,5,Thu,Regular,1,-46.12418474,3761.651767,1238.053315,3906.798053,1824.401157,771.2221018,7260.226037,38305.31781,489.4339564
Consumption,9,21,3,1,10,0.9,19,11.7,11.3,5,Thu,Regular,1,-46.22640713,3766.139398,1221.212276,3899.340537,1824.177193,758.5953396,7260.226037,37794.11257,489.4339564
Consumption,9,21,4,1,10,0.9,19,11.7,11.3,5,Thu,Regular,1,-42.34785924,3826.683863,1291.811351,4258.728149,1831.347199,786.6997951,7260.226037,43021.39748,489.4339564
Consumption,9,21,5,1,10,0.9,19,11.7,11.3,5,Thu,Regular,1,-35.3670796,5374.167839,1278.230826,4265.222898,1830.778675,956.0671486,7760.028616,54622.75431,489.4339564
Consumption,9,21,6,1,10,0.9,19,11.7,11.3,5,Thu,Regular,1,-26.36607512,10975.87158,1910.504814,5194.233573,2092.130225,1686.614925,12016.51631,68516.58248,986.3461864
Consumption,9,21,7,1,10.6,0.93,20,11.7,11.3,5,Thu,Regular,1,-16.18285299,10228.84822,1963.27517,5656.81265,4030.53542,2036.832129,14421.08374,67180.73257,1085.568997
Consumption,9,21,8,1,11.1,0.9,21,12.8,11.3,5,Thu,Regular,1,-5.388006291,8054.403625,2845.677591,5827.443716,5439.154134,1710.786105,24239.85107,60865.5196,1561.543617
Consumption,9,21,9,1,11.1,0.87,21,13.3,11.3,5,Thu,Regular,1,5.606358257,8063.774135,3206.476882,5983.692538,5538.881006,1645.443097,22323.68953,54261.05882,2244.158467
Consumption,9,21,10,1,11.1,0.81,21,14.4,11.3,5,Thu,Regular,1,16.43932314,10005.46566,3136.583076,6030.723064,5804.455602,1238.77377,22172.75158,47900.87248,2241.021363
Consumption,9,21,11,1,11.1,0.84,21,13.9,11.3,5,Thu,Regular,1,26.70338263,10437.09207,3448.784984,6045.431603,5875.358561,1236.984885,22488.47211,48644.68046,2240.951479
Consumption,9,21,12,1,11.7,0.78,21,15.6,11.3,5,Thu,Regular,1,35.83496153,10117.20401,3284.000351,5836.252949,5982.781743,1246.757643,22888.99535,48446.55843,2242.420308
Consumption,9,21,13,1,12.2,0.84,22,15,11.3,5,Thu,Regular,1,42.99625191,10034.45148,3280.959555,5919.20737,5945.742981,1259.564672,23466.88383,48013.45859,2245.379057
Consumption,9,21,14,1,11.1,0.84,21,13.9,11.3,5,Thu,Regular,1,47.07730485,8090.68986,3207.351759,6010.543169,5837.643055,1251.725869,22233.88794,46907.46314,2242.384151
Consumption,9,21,15,1,11.1,0.96,20,11.7,8,5,Thu,Regular,1,47.13648119,8066.887446,3115.475052,6013.691062,5535.031881,1233.719694,21230.1629,49697.96664,2240.951479
Consumption,9,21,16,1,10.6,0.93,20,11.7,4,5,Thu,Regular,1,43.15687499,8026.126159,3088.483772,6012.340214,5382.237163,1310.796046,21548.49335,68696.84919,2240.951479
Consumption,9,21,17,1,11.1,0.93,21,12.2,8,5,Thu,Regular,1,36.06236762,9965.352833,3082.482044,6009.277274,3934.787975,1574.113766,19663.07198,84017.89905,2240.951479
Consumption,9,21,18,0.9,10.6,0.9,20,12.2,9.7,5,Thu,Regular,1,26.96620001,9969.693009,3044.714684,4898.12277,3934.65549,1740.535679,13389.95743,89986.90528,1748.098064
Consumption,9,21,19,0.9,11.1,0.96,21,11.7,9.7,5,Thu,Regular,1,16.71438885,10514.75835,2962.336785,4898.706821,4082.520813,1896.22158,14677.35686,93930.83747,1910.240429
Consumption,9,21,20,0.7,9.4,0.96,19,10,8,5,Thu,Regular,1,5.875663192,9052.570908,2701.147379,4136.129185,4222.426797,2178.231158,13957.0462,98689.01501,1879.700614
Consumption,9,21,21,0.4,8.3,1,17,8.3,2,5,Thu,Regular,1,-5.141288623,9010.543474,1931.689893,3578.071597,1825.968421,2048.70058,14522.37202,83833.30635,805.7605557
Consumption,9,21,22,0.6,7.8,0.96,17,8.3,1.2,5,Thu,Regular,1,-15.97801887,8963.870116,1225.713397,3291.546285,1821.925662,1462.290936,7760.028616,65279.06811,489.4339564
Consumption,9,21,23,0.6,7.2,1,16,7.2,1.2,5,Thu,Regular,1,-26.22863249,9406.001498,1608.984326,3283.3407,1845.966498,968.0000335,7260.226037,49921.87499,489.4339564
Consumption,9,21,24,0.8,7.2,1,16,7.2,0.8,5,Thu,Regular,1,-35.33226014,5358.772152,1260.63349,3220.070262,1822.304921,829.6200975,7260.226037,40366.20428,489.4339564
Consumption,9,22,1,0.8,6.7,1,16,6.7,1.2,6,Fri,Regular,1,-42.45979792,3718.965232,1153.547242,3197.403853,1822.070038,783.076865,7260.226037,38806.84468,489.4339564
Consumption,9,22,2,0.8,6.7,1,16,6.7,0.8,6,Fri,Regular,1,-46.52188391,3731.191006,1131.671905,3178.779562,1821.817927,733.0989766,7260.226037,38029.15824,489.4339564
Consumption,9,22,3,1,6.7,1,16,6.7,0.4,6,Fri,Regular,1,-46.60011194,3736.647357,1115.288014,3176.022067,1821.656566,727.1404953,7260.226037,37692.62137,489.4339564
Consumption,9,22,4,1,8.3,1,17,8.3,0.1,6,Fri,Regular,1,-42.67493265,3997.835021,1375.608753,3623.277276,1856.612437,760.9627353,7260.226037,42929.77123,489.4339564
Consumption,9,22,5,1,8.9,1,18,8.9,0.1,6,Fri,Regular,1,-35.64486456,5553.607778,1378.546574,3756.964239,1851.508821,930.9658637,7760.028616,54508.21726,489.4339564
Consumption,9,22,6,1,8.9,1,18,8.9,0.4,6,Fri,Regular,1,-26.60492119,11044.72059,2032.872958,4782.613129,2104.685561,1628.040853,14827.60683,68184.20196,998.0495777
Consumption,9,22,7,1,8.9,1,18,8.9,0.2,6,Fri,Regular,1,-16.39631027,10207.09326,1996.554261,5240.30191,4030.980437,1974.52246,16774.38955,66648.60988,1094.0689
Consumption,9,22,8,1,10.6,1,20,10.6,0.4,6,Fri,Regular,1,-5.589000238,8033.124313,2760.730083,5633.81338,5422.838725,1653.211786,25547.65896,60338.81713,1568.342197
Consumption,9,22,9,1,11.1,1,21,11.1,0.4,6,Fri,Regular,1,5.405771528,8045.681185,3130.28344,5921.42078,5425.072057,1590.581995,23267.0812,53336.83993,2251.148038
Consumption,9,22,10,1,11.1,0.96,21,11.7,0.4,6,Fri,Regular,1,16.22707577,9985.723415,3066.926484,5981.549504,5566.905637,1186.080895,22373.1642,46167.17534,2248.001507
Consumption,9,22,11,1,12.2,1,22,12.2,2.4,6,Fri,Regular,1,26.46647975,10418.17564,3408.965859,6012.685625,5606.113914,1187.988499,22249.47852,46699.40829,2244.015297
Consumption,9,22,12,1,12.2,0.87,22,14.4,6.4,6,Fri,Regular,1,35.55960567,10101.36983,3264.448174,5848.351696,5765.583878,1202.460946,22773.44445,46297.76946,2241.057326
Consumption,9,22,13,0.6,12.8,0.81,23,16.1,11.3,6,Fri,Regular,1,42.67148189,10034.35037,3302.13648,5875.61599,5931.904281,1239.654152,23820.31434,47034.12994,2243.65849
Consumption,9,22,14,0.8,11.7,0.68,22,17.8,12.9,6,Fri,Regular,1,46.70491786,8112.864453,3285.424119,5839.739399,6177.725874,1262.780699,23725.74488,47917.84565,2254.933829
Consumption,9,22,15,0.9,11.1,0.65,21,17.8,16.1,6,Fri,Regular,1,46.73890775,8109.435911,3239.139151,5867.81509,6211.388431,1268.806594,23811.26558,51983.83024,2259.613047
Consumption,9,22,16,0.8,13.9,0.84,24,16.7,12.9,6,Fri,Regular,1,42.76344487,8074.021446,3221.602347,5794.936667,6001.386535,1364.951352,24382.51124,71936.89978,2257.732496
Consumption,9,22,17,0.8,12.8,0.75,23,17.2,12.9,6,Fri,Regular,1,35.68874889,10036.79384,3251.042225,5808.547865,4408.9343,1635.859823,22407.88327,87019.72311,2254.011632
Consumption,9,22,18,0.9,12.2,0.75,22,16.7,12.9,6,Fri,Regular,1,26.61344394,10047.09717,3197.157833,4831.493601,4364.447943,1804.278449,15242.44969,93068.15797,1755.803097
Consumption,9,22,19,0.9,12.8,0.87,23,15,12.9,6,Fri,Regular,1,16.37686523,10497.53707,3016.787995,4874.853967,4390.240941,1951.305501,16149.28833,96364.25139,1909.396669
Consumption,9,22,20,0.9,12.2,0.93,22,13.3,9.7,6,Fri,Regular,1,5.545916367,9034.564361,2759.257501,4451.863538,4380.269321,2230.690692,14370.6841,100765.2969,1874.605688
Consumption,9,22,21,1,13.3,0.93,23,14.4,9.7,6,Fri,Regular,1,-5.47097008,9013.296757,2009.166006,4261.481204,1823.90203,2118.899799,14425.14963,86550.5818,805.7605557
Consumption,9,22,22,0.3,11.7,0.93,21,12.8,9.7,6,Fri,Regular,1,-16.31533994,9008.232364,1371.530654,4024.40468,1824.889608,1529.723677,7760.028616,67662.94516,489.4339564
Consumption,9,22,23,0.2,10.6,0.93,20,11.7,9.7,6,Fri,Regular,1,-26.58104122,9436.002185,1722.966024,3997.003786,1847.936072,1023.237684,7260.226037,51017.75949,489.4339564
Consumption,9,22,24,0,10.6,0.96,20,11.1,9.7,6,Fri,Regular,1,-35.70543123,5388.705303,1389.849567,3913.598053,1824.492393,875.0406676,7260.226037,40651.54174,489.4339564
Consumption,9,23,1,0,10,0.96,19,10.6,9.7,7,Sat,Regular,0,-42.85290798,3744.204856,1235.390182,3821.140874,1824.022869,881.1563235,6260.61988,38897.02045,466.1340897
Consumption,9,23,2,0,10,0.96,19,10.6,9.7,7,Sat,Regular,0,-46.91976422,3756.513066,1208.067678,3763.980387,1823.719559,758.1507254,6260.61988,38050.60159,466.1340897
Consumption,9,23,3,0,8.9,0.96,18,9.4,9.7,7,Sat,Regular,0,-46.97376853,3757.829429,1180.714286,3440.177146,1823.236447,744.2511097,6260.61988,37603.23446,466.1340897
Consumption,9,23,4,0.2,8.3,0.96,17,8.9,9.7,7,Sat,Regular,0,-43.00156026,3812.381516,1236.284445,3389.819651,1829.804443,771.5473452,6260.61988,42834.40428,466.1340897
Consumption,9,23,5,0,7.8,0.96,17,8.3,9.7,7,Sat,Regular,0,-35.92206608,5355.267463,1210.323989,3361.776107,1828.99691,856.8908201,6260.61988,54391.27971,466.1340897
Consumption,9,23,6,0,7.8,1,17,7.8,6.4,7,Sat,Regular,0,-26.84334327,10950.383,1675.567021,3623.120306,1829.13158,1307.151514,14743.61708,68016.89627,972.4151561
Consumption,9,23,7,0.2,9.4,0.96,19,10,12.9,7,Sat,Regular,0,-16.60966551,10451.30434,1745.756305,4274.907243,1686.754226,1631.781198,14081.98585,68313.32863,950.5587497
Consumption,9,23,8,0.2,11.1,0.93,21,12.2,16.1,7,Sat,Regular,0,-5.790278043,8043.053201,2454.764633,4647.01289,1547.441274,2195.555653,14472.86635,56039.36459,1174.957694
Consumption,9,23,9,0.6,12.8,0.84,23,15.6,16.1,7,Sat,Regular,0,5.20450147,8071.683535,2816.958803,5105.558827,1549.759291,1899.672531,14898.38893,49776.04659,1752.802748
Consumption,9,23,10,0.7,12.2,0.73,22,17.2,16.1,7,Sat,Regular,0,16.01376735,10030.74583,3195.228265,5094.937972,1550.897552,1344.740637,15346.71089,44204.7858,2240.951479
Consumption,9,23,11,0.8,11.7,0.63,21,18.9,16.1,7,Sat,Regular,0,26.22821489,10588.75226,3562.433622,5084.378032,1573.943046,1313.428814,16089.57694,46387.31753,2255.045994
Consumption,9,23,12,0.9,11.7,0.61,21,19.4,16.1,7,Sat,Regular,0,35.28277475,10504.42396,3408.186072,4930.282766,1551.703144,1334.896367,15946.36378,46931.78202,2270.05493
Consumption,9,23,13,0.8,11.7,0.57,21,20.6,16.1,7,Sat,Regular,0,42.34547249,10498.30386,3405.840988,4860.396328,1553.489761,1364.915224,15652.93466,46957.30538,2289.611772
Consumption,9,23,14,0.6,11.7,0.57,21,20.6,16.1,7,Sat,Regular,0,46.331874,8481.878437,3351.252029,4843.203495,1554.310396,1394.302962,10669.45849,47751.36274,2306.019555
Consumption,9,23,15,0.5,11.1,0.57,21,20,16.1,7,Sat,Regular,0,46.34116783,8425.637961,3290.870584,4593.31491,1553.894983,1392.788294,9951.373771,52563.67457,2313.536707
Consumption,9,23,16,0.2,11.1,0.57,21,20,24.1,7,Sat,Regular,0,42.36993089,8371.554076,3276.934644,4640.304697,1703.881778,1466.111265,9885.436541,72860.61821,2307.419763
Consumption,9,23,17,0.1,11.1,0.59,21,19.4,24.1,7,Sat,Regular,0,35.31497568,10342.52507,3262.251909,4465.929717,1711.022423,1631.552327,8548.049455,93093.87643,2290.264152
Consumption,9,23,18,0,11.1,0.63,21,18.3,24.1,7,Sat,Regular,0,26.26054494,10357.19016,3022.227171,4354.349149,1550.145344,1960.726014,4609.679214,99375.11762,1570.250936
Consumption,9,23,19,0,11.1,0.7,21,16.7,24.1,7,Sat,Regular,0,16.03931323,10722.43105,2578.339798,4415.842044,1698.173727,2058.318399,4880.407944,101096.0743,1325.301513
Consumption,9,23,20,0,11.1,0.75,21,15.6,16.1,7,Sat,Regular,0,5.216310664,9109.848606,2470.543637,4059.066155,1837.312943,2270.353346,6260.61988,104540.4051,1483.903605
Consumption,9,23,21,0,11.1,0.78,21,15,16.1,7,Sat,Regular,0,-5.800334108,9068.921382,1873.884212,4072.994382,1832.299835,2214.645569,6260.61988,89100.72121,1093.201521
Consumption,9,23,22,0,10.6,0.75,20,15,16.1,7,Sat,Regular,0,-16.65220606,9018.925139,1314.214628,4019.159705,1826.400334,1682.574011,6260.61988,69753.56224,466.1340897
Consumption,9,23,23,0,11.1,0.81,21,14.4,16.1,7,Sat,Regular,0,-26.93295143,9456.09914,1687.176237,4016.557732,1848.579817,1122.30684,6260.61988,53303.80122,466.1340897
Consumption,9,23,24,0,11.1,0.81,21,14.4,16.1,7,Sat,Regular,0,-36.07821729,5418.148967,1372.579297,3966.737274,1825.79056,954.921115,6260.61988,42707.03345,466.1340897
Consumption,9,24,1,0,11.1,0.9,21,12.8,16.1,1,Sun,Regular,0,-43.24590309,3763.178767,1248.498062,3913.271467,1825.196315,929.4786643,6260.61988,40264.58584,466.1340897
Consumption,9,24,2,0,10.6,0.93,20,11.7,16.1,1,Sun,Regular,0,-47.31772007,3769.031236,1219.761347,3889.003888,1824.420084,795.5903088,6260.61988,38721.93645,466.1340897
Consumption,9,24,3,0.8,12.2,0.93,22,13.3,16.1,1,Sun,Regular,0,-47.34729029,3776.362811,1216.208433,3893.85055,1824.509378,786.7512866,6260.61988,38288.95537,466.1340897
Consumption,9,24,4,0.8,11.1,0.93,20,12.2,16.1,1,Sun,Regular,0,-43.3276759,3837.539187,1295.873089,3944.95119,1831.847539,812.2201813,6260.61988,43474.10849,466.1340897
Consumption,9,24,5,0.8,12.2,0.9,22,13.9,16.1,1,Sun,Regular,0,-36.19864193,5389.333248,1295.709205,3950.692174,1831.588634,901.2757884,6260.61988,55292.55387,466.1340897
Consumption,9,24,6,1,10.6,0.87,20,12.8,16.1,1,Sun,Regular,0,-27.08131932,10992.48271,1796.063808,4245.58535,1831.925187,1364.520519,6260.61988,69478.19153,466.1340897
Consumption,9,24,7,1,10,0.83,19,12.8,16.1,1,Sun,Regular,0,-16.82290955,10482.66048,1882.53201,4217.14301,1688.812609,1701.637203,4880.407944,69724.22182,305.2047327
Consumption,9,24,8,0.6,10,0.86,19,12.2,16.1,1,Sun,Regular,0,-5.991836328,8053.579169,2178.304939,4487.416342,1548.304373,2240.656846,3500.195007,57006.29206,781.9321362
Consumption,9,24,9,0.9,10,0.83,19,12.8,16.1,1,Sun,Regular,0,5.002552107,8056.814199,1886.107495,4452.456567,1548.902743,1912.96235,3500.195007,49888.83627,778.6535149
Consumption,9,24,10,0.9,10.6,0.78,20,14.4,16.1,1,Sun,Regular,0,15.79940912,10002.31423,2309.790233,4499.342287,1549.299715,1347.246584,3500.195007,43939.13585,1358.563599
Consumption,9,24,11,0.8,11.7,0.68,21,17.8,16.1,1,Sun,Regular,0,25.98861401,10475.49329,2720.138029,4466.270397,1573.054469,1318.230553,3500.195007,46187.64323,1357.395981
Consumption,9,24,12,0.6,10,0.55,19,19.4,16.1,1,Sun,Regular,0,35.00451716,10429.09888,2930.876783,4437.547906,1551.410996,1355.022723,3500.195007,48226.26356,1757.732343
Consumption,9,24,13,0.4,7.8,0.5,17,18.3,16.1,1,Sun,Regular,0,42.01829788,10306.96248,2891.477169,4465.559013,1552.764486,1356.124155,3683.68908,47433.19862,1765.095634
Consumption,9,24,14,0.4,7.8,0.5,17,18.3,16.1,1,Sun,Regular,0,45.95826675,8218.969777,2773.664035,4461.896866,1553.061245,1371.056114,5459.369397,48343.95603,1775.622563
Consumption,9,24,15,0.3,8.3,0.49,17,19.4,16.1,1,Sun,Regular,0,45.94336871,8276.818817,2721.145634,4421.751776,1650.515233,1381.120968,5163.148351,53913.65607,1785.265006
Consumption,9,24,16,0.4,7.8,0.49,17,18.9,16.1,1,Sun,Regular,0,41.97645524,8259.952151,2725.783423,4317.219019,1704.088999,1459.801003,4116.671453,74267.26174,1782.066086
Consumption,9,24,17,0.1,6.7,0.48,16,17.8,16.1,1,Sun,Regular,0,34.9411802,10174.54857,2345.71982,4168.529367,1672.058736,1615.532716,5479.275862,93957.62471,1364.95104
Consumption,9,24,18,0.1,5.6,0.46,15,17.2,24.1,1,Sun,Regular,0,25.9076387,10187.98021,2359.640857,4071.481641,1610.694998,1943.13503,5278.347258,99907.25727,966.6938977
Consumption,9,24,19,0.1,8.3,0.72,17,13.3,24.1,1,Sun,Regular,0,15.70186908,10801.84967,2216.175002,4067.220865,1743.483873,2075.529016,5479.967844,102811.1272,358.8478841
Consumption,9,24,20,0.1,7.8,0.77,17,11.7,32.2,1,Sun,Regular,0,4.886982637,9069.128536,2108.614652,3927.823036,1834.907088,2245.080454,6260.61988,103092.6816,466.1340897
Consumption,9,24,21,0.5,6.7,0.69,16,12.2,32.2,1,Sun,Regular,0,-6.129243043,9031.866229,1903.0102,3902.282611,1830.428776,2184.671778,6260.61988,87863.27493,466.1340897
Consumption,9,24,22,0,5.6,0.69,15,11.1,32.2,1,Sun,Regular,0,-16.98847771,8982.808324,1167.973,3835.816881,1824.764401,1648.996564,6260.61988,68298.92562,466.1340897
Consumption,9,24,23,0,5,0.77,14,8.9,32.2,1,Sun,Regular,0,-27.28422218,9411.316391,1538.294156,3321.974594,1846.351338,1080.914706,6260.61988,51446.71994,466.1340897
Consumption,9,24,24,0,4.4,0.8,14,7.8,24.1,1,Sun,Regular,0,-36.4504799,5360.917325,1185.020312,3215.794812,1822.9756,905.1349461,6260.61988,40755.39952,466.1340897
Consumption,9,25,1,0,4.4,0.83,14,7.2,24.1,2,Mon,Regular,1,-43.63865666,3721.466854,1104.184977,3253.889544,1822.499525,812.2473702,7260.226037,38725.94012,489.4339564
Consumption,9,25,2,0,4.4,0.89,14,6.1,24.1,2,Mon,Regular,1,-47.71564558,3732.29799,1084.134236,3201.404557,1822.005736,750.2849193,7260.226037,37737.06035,489.4339564
Consumption,9,25,3,0,3.3,0.93,13,4.4,24.1,2,Mon,Regular,1,-47.72059116,3731.51359,1066.915912,3119.590437,1821.308851,736.8357839,7260.226037,37305.06322,489.4339564
Consumption,9,25,4,0,2.8,0.93,13,3.9,24.1,2,Mon,Regular,1,-43.65321453,3785.480788,1130.15715,3416.940973,1827.791193,762.7411919,7260.226037,42637.15592,489.4339564
Consumption,9,25,5,0,3.3,0.93,13,4.4,16.1,2,Mon,Regular,1,-36.47455129,5330.806336,1114.247633,3412.715433,1827.175352,927.5240382,7760.028616,54196.67785,489.4339564
Consumption,9,25,6,0,1.7,0.93,12,2.8,16.1,2,Mon,Regular,1,-27.31882851,10925.60616,1741.686899,4292.627943,2101.920101,1612.056253,17256.5586,67745.35958,1002.07797
Consumption,9,25,7,0,2.8,0.96,13,3.3,16.1,2,Mon,Regular,1,-17.03603397,10418.68757,1779.137128,4724.464001,4086.919293,1977.008668,19129.01032,68461.81201,1153.402985
Consumption,9,25,8,0,5.6,0.93,15,6.7,16.1,2,Mon,Regular,1,-6.193671892,8004.989659,2620.974871,4933.995693,5426.412445,1628.4404,25722.65026,60039.7298,1572.955516
Consumption,9,25,9,0,6.1,0.74,15,10.6,16.1,2,Mon,Regular,1,4.799927871,8026.395334,2984.066057,5399.11718,5425.589868,1581.53291,22685.58381,53447.44966,2250.416151
Consumption,9,25,10,0,5,0.57,14,13.3,16.1,2,Mon,Regular,1,15.58401333,9981.369597,2928.534345,5830.329219,5595.104004,1202.422211,21857.75504,47623.0843,2241.095427
Consumption,9,25,11,0,2.8,0.46,13,14.4,16.1,2,Mon,Regular,1,25.74770454,10425.61916,3302.112937,5939.718677,5781.839838,1226.5189,22502.58473,49723.24402,2242.392801
Consumption,9,25,12,0,2.8,0.44,13,15,16.1,2,Mon,Regular,1,34.72488301,10102.42234,3085.313651,5820.324949,5921.13993,1243.646275,22817.75226,50087.36546,2251.913458
Consumption,9,25,13,0.2,3.3,0.44,13,15.6,16.1,2,Mon,Regular,1,41.69003373,10050.81298,3061.877012,5955.934166,5959.382468,1264.815495,23279.82985,50260.37976,2261.027349
Consumption,9,25,14,0,2.8,0.4,13,16.7,16.1,2,Mon,Regular,1,45.58419062,8092.576888,3028.067067,5976.850545,6140.940437,1289.314339,22899.01808,51120.786,2277.784261
Consumption,9,25,15,0,2.8,0.38,13,17.2,16.1,2,Mon,Regular,1,45.54561818,8090.605198,2995.748333,5981.276882,6247.194783,1301.345086,23078.53526,55912.13796,2288.298068
Consumption,9,25,16,0,3.9,0.41,13,17.2,16.1,2,Mon,Regular,1,41.58314033,8061.662826,3000.523494,5978.192608,6067.031312,1390.791302,23689.19986,76353.42559,2283.91248
Consumption,9,25,17,0,4.4,0.45,14,16.7,16.1,2,Mon,Regular,1,34.56749488,10100.53009,3001.799199,5974.864963,4400.633554,1645.572151,21500.28064,91384.76111,2269.138953
Consumption,9,25,18,0,5,0.52,14,15,16.1,2,Mon,Regular,1,25.55486123,10015.12064,2961.484317,4890.069135,4247.286812,1802.021299,13840.93932,96396.6709,1760.949148
Consumption,9,25,19,0,5.6,0.62,15,12.8,16.1,2,Mon,Regular,1,15.36466944,10775.19393,2893.551183,4876.164463,4250.846216,1982.034717,14689.04355,100493.8281,1964.704305
Consumption,9,25,20,0,5.6,0.74,15,10,32.2,2,Mon,Regular,1,4.558069292,9053.059138,2567.332768,4107.299054,4225.208028,2209.845133,12729.84616,101230.6466,1874.605688
Consumption,9,25,21,0,5.6,0.8,15,8.9,32.2,2,Mon,Regular,1,-6.457558742,9008.874533,1834.129777,3559.373745,1825.933965,2078.572412,13374.29585,85578.43769,805.7605557
Consumption,9,25,22,0,6.1,0.86,15,8.3,32.2,2,Mon,Regular,1,-17.32401481,8962.50702,1137.621471,3330.078718,1822.129972,1492.422832,7760.028616,66596.4859,489.4339564
Consumption,9,25,23,0,6.1,0.89,15,7.8,32.2,2,Mon,Regular,1,-27.63471184,9406.01814,1538.931064,3324.973818,1846.531383,996.8206205,7260.226037,50633.28891,489.4339564
