Year,Month,Day,Hour,Electricity_KW_HR,Wind_Speed
2012,8,7,1,15412,7.1
2012,8,7,2,16032,6.6
2012,8,7,3,13400,6.8
2012,8,7,4,14040,6.8
2012,8,7,5,14900,5.9
2012,8,7,6,9036,6.2
2012,8,7,7,10840,6.5
2012,8,7,8,11880,6.6
2012,8,7,9,12644,6.2
2012,8,7,10,9636,7.2
2012,8,7,11,16488,7.6
2012,8,7,12,19700,7.5
2012,8,7,13,18764,7.8
2012,8,7,14,21092,7.8
2012,8,7,15,19320,6.7
2012,8,7,16,13516,6.6
2012,8,7,17,12064,5.3
2012,8,7,18,6428,4.6
2012,8,7,19,4520,3.4
2012,8,7,20,1440,3.1
2012,8,7,21,1104,3.2
2012,8,7,22,1172,4.2
2012,8,7,23,3344,3.6
2012,8,7,24,1732,NULL
2012,8,8,1,1208,3.6
2012,8,8,2,1796,3.7
2012,8,8,3,1848,4
2012,8,8,4,2472,3.8
2012,8,8,5,2092,4.3
2012,8,8,6,3280,4.3
2012,8,8,7,3304,4.3
2012,8,8,8,3336,3.4
2012,8,8,9,1596,3.5
2012,8,8,10,1820,1.9
2012,8,8,11,72,3.4
2012,8,8,12,1784,4
2012,8,8,13,2508,4.1
2012,8,8,14,3032,5.7
2012,8,8,15,9112,2.2
2012,8,8,16,116,1.4
2012,8,8,17,8,3
2012,8,8,18,1392,2.5
2012,8,8,19,320,3.2
2012,8,8,20,1304,3.2
2012,8,8,21,1296,2.3
2012,8,8,22,144,2.2
2012,8,8,23,180,2.1
2012,8,8,24,144,NULL
2012,8,9,1,416,2.5
2012,8,9,2,488,1.9
2012,8,9,3,52,2.4
2012,8,9,4,452,1.5
2012,8,9,5,144,1.6
2012,8,9,6,16,2.3
2012,8,9,7,172,1.1
2012,8,9,8,0,1.7
2012,8,9,9,88,2.5
2012,8,9,10,308,2.7
2012,8,9,11,568,2.6
2012,8,9,12,432,2.6
2012,8,9,13,408,3
2012,8,9,14,852,3.8
2012,8,9,15,1712,4.3
2012,8,9,16,3132,4.3
2012,8,9,17,3204,4.6
2012,8,9,18,3816,4
2012,8,9,19,2588,4.7
2012,8,9,20,4732,4.8
2012,8,9,21,4972,4.3
2012,8,9,22,3192,5.5
2012,8,9,23,7632,5.5
2012,8,9,24,7612,NULL
2012,8,10,1,8812,5.6
2012,8,10,2,8028,5.8
2012,8,10,3,8720,6
2012,8,10,4,9916,6.2
2012,8,10,5,9396,5.8
2012,8,10,6,8092,5.1
2012,8,10,7,5452,5
2012,8,10,8,5232,4.8
2012,8,10,9,4592,3.6
2012,8,10,10,1772,4.3
2012,8,10,11,3072,3.9
2012,8,10,12,2076,4.5
2012,8,10,13,3724,4
2012,8,10,14,2668,3.9
2012,8,10,15,2116,4
2012,8,10,16,2404,4.2
2012,8,10,17,2924,4.2
2012,8,10,18,2652,4.3
2012,8,10,19,3416,4.7
2012,8,10,20,4520,4.4
2012,8,10,21,3768,4.8
2012,8,10,22,5348,5.8
2012,8,10,23,9032,5.6
2012,8,10,24,8420,NULL
2012,8,11,1,15832,7.8
2012,8,11,2,22064,7.4
2012,8,11,3,19876,6.9
2012,8,11,4,16024,6.3
2012,8,11,5,11664,5.2
2012,8,11,6,5940,5.7
2012,8,11,7,8664,6.4
2012,8,11,8,12436,6.4
2012,8,11,9,13184,4.1
2012,8,11,10,2772,5
2012,8,11,11,4804,6.1
2012,8,11,12,9512,5.6
2012,8,11,13,7264,5.1
2012,8,11,14,5548,5.3
2012,8,11,15,5996,5.3
2012,8,11,16,6060,5.7
2012,8,11,17,8208,6.2
2012,8,11,18,10272,6.2
2012,8,11,19,10276,6.7
2012,8,11,20,13396,6.3
2012,8,11,21,11316,6.7
2012,8,11,22,13800,7.2
2012,8,11,23,18956,6.7
2012,8,11,24,15504,NULL
2012,8,12,1,17176,6.7
2012,8,12,2,14820,7
2012,8,12,3,15964,6.6
2012,8,12,4,13992,6.2
2012,8,12,5,10584,6
2012,8,12,6,9156,6.1
2012,8,12,7,9108,6.7
2012,8,12,8,12376,5.6
2012,8,12,9,7320,4.2
2012,8,12,10,3264,3.8
2012,8,12,11,2072,3.8
2012,8,12,12,1956,3.6
2012,8,12,13,1804,4
2012,8,12,14,2476,3.9
2012,8,12,15,2120,3.4
2012,8,12,16,1692,3.3
2012,8,12,17,1164,3.4
2012,8,12,18,1448,3.5
2012,8,12,19,1632,3.1
2012,8,12,20,956,2.6
2012,8,12,21,452,4
2012,8,12,22,2844,6
2012,8,12,23,9952,4.1
2012,8,12,24,2668,NULL
2012,8,13,1,2832,3.8
2012,8,13,2,2772,3.6
2012,8,13,3,2148,3
2012,8,13,4,1124,3.7
2012,8,13,5,2148,2.8
2012,8,13,6,792,2.6
2012,8,13,7,528,2.5
2012,8,13,8,388,2.1
2012,8,13,9,120,2
2012,8,13,10,48,2
2012,8,13,11,32,1.9
2012,8,13,12,44,2
2012,8,13,13,96,2.6
2012,8,13,14,332,2
2012,8,13,15,160,2.4
2012,8,13,16,208,2.6
2012,8,13,17,340,1.6
2012,8,13,18,28,2.1
2012,8,13,19,136,3
2012,8,13,20,916,3.6
2012,8,13,21,1828,2.9
2012,8,13,22,776,3.2
2012,8,13,23,1232,3.4
2012,8,13,24,1428,NULL
2012,8,14,1,12,1.3
2012,8,14,2,0,1.3
2012,8,14,3,0,1.8
2012,8,14,4,16,1.6
2012,8,14,5,8,1.9
2012,8,14,6,16,2.4
2012,8,14,7,368,3.9
2012,8,14,8,2356,3.9
2012,8,14,9,2232,3
2012,8,14,10,1036,2.5
2012,8,14,11,312,2.5
2012,8,14,12,328,2.6
2012,8,14,13,408,3.2
2012,8,14,14,1068,2.7
2012,8,14,15,484,2.6
2012,8,14,16,444,3.1
2012,8,14,17,848,2.3
2012,8,14,18,220,1.4
2012,8,14,19,0,2
2012,8,14,20,40,0.8
2012,8,14,21,0,1.4
2012,8,14,22,0,2.1
2012,8,14,23,124,3.4
2012,8,14,24,1656,NULL
2012,8,15,1,2980,6
2012,8,15,2,9960,6.3
2012,8,15,3,10756,7.5
2012,8,15,4,16964,7.4
2012,8,15,5,16744,7.4
2012,8,15,6,17740,7.9
2012,8,15,7,22456,7.1
2012,8,15,8,18272,7.9
2012,8,15,9,23176,6.2
2012,8,15,10,10648,5.7
2012,8,15,11,8088,6.2
2012,8,15,12,10104,6.3
2012,8,15,13,10812,6.5
2012,8,15,14,11132,6.6
2012,8,15,15,12748,6.6
2012,8,15,16,11532,5.9
2012,8,15,17,8744,7.7
2012,8,15,18,19824,7.3
2012,8,15,19,17552,8.5
2012,8,15,20,25356,6.5
2012,8,15,21,15104,4.9
2012,8,15,22,5424,6.4
2012,8,15,23,12268,3.6
2012,8,15,24,1872,NULL
2012,8,16,1,1844,5.1
2012,8,16,2,5524,5.5
2012,8,16,3,7056,5.4
2012,8,16,4,6968,6
2012,8,16,5,10668,5.3
2012,8,16,6,6228,5.8
2012,8,16,7,8092,5.9
2012,8,16,8,8220,4.7
2012,8,16,9,4428,4.2
2012,8,16,10,2964,4.9
2012,8,16,11,4744,4.9
2012,8,16,12,4756,5.1
2012,8,16,13,5608,5.6
2012,8,16,14,6624,4.8
2012,8,16,15,4724,4.3
2012,8,16,16,3304,4.3
2012,8,16,17,3380,4.7
2012,8,16,18,4436,5
2012,8,16,19,5096,3.8
2012,8,16,20,2328,4.2
2012,8,16,21,2988,5
2012,8,16,22,5756,5.6
2012,8,16,23,7192,6.1
2012,8,16,24,9672,NULL
2012,8,17,1,6852,5.9
2012,8,17,2,10964,5.4
2012,8,17,3,7788,5.6
2012,8,17,4,8420,6
2012,8,17,5,9704,6.6
2012,8,17,6,12796,6.7
2012,8,17,7,13856,6.6
2012,8,17,8,13068,6
2012,8,17,9,9744,4.7
2012,8,17,10,4824,5.1
2012,8,17,11,5884,6.3
2012,8,17,12,10436,6.1
2012,8,17,13,9464,5.5
2012,8,17,14,6952,5.2
2012,8,17,15,5840,5.6
2012,8,17,16,7536,5.6
2012,8,17,17,7216,5
2012,8,17,18,5020,4.6
2012,8,17,19,4124,4
2012,8,17,20,2292,4.4
2012,8,17,21,3608,5.1
2012,8,17,22,5852,6.8
2012,8,17,23,14012,7.3
2012,8,17,24,16708,NULL
2012,8,18,1,17808,7.5
2012,8,18,2,17652,7.7
2012,8,18,3,21556,8.1
2012,8,18,4,24704,7.3
2012,8,18,5,19736,7.6
2012,8,18,6,20460,7.1
2012,8,18,7,16444,8.6
2012,8,18,8,27132,8.1
2012,8,18,9,24072,6.6
2012,8,18,10,13080,6.4
2012,8,18,11,11152,6.3
2012,8,18,12,9664,6.3
2012,8,18,13,11236,6
2012,8,18,14,9100,6
2012,8,18,15,8680,5.2
2012,8,18,16,6172,4.2
2012,8,18,17,2644,5
2012,8,18,18,5172,4.9
2012,8,18,19,4700,4.3
2012,8,18,20,3312,5
2012,8,18,21,5660,7.9
2012,8,18,22,21420,7.9
2012,8,18,23,23236,7.3
2012,8,18,24,19168,NULL
2012,8,19,1,25364,8
2012,8,19,2,24800,8.3
2012,8,19,3,25376,8.1
2012,8,19,4,24004,5.8
2012,8,19,5,10232,5.8
2012,8,19,6,8788,6.4
2012,8,19,7,13996,6.9
2012,8,19,8,16624,6.1
2012,8,19,9,10016,4.8
2012,8,19,10,4968,4.9
2012,8,19,11,5088,5.2
2012,8,19,12,5564,4.6
2012,8,19,13,3948,5
2012,8,19,14,5292,5.4
2012,8,19,15,6608,5.9
2012,8,19,16,8420,6.1
2012,8,19,17,11256,3.1
2012,8,19,18,912,4.1
2012,8,19,19,2888,3.2
2012,8,19,20,1324,2.5
2012,8,19,21,476,1.5
2012,8,19,22,0,2.3
2012,8,19,23,612,3.9
2012,8,19,24,3556,NULL
2012,8,20,1,7944,4.7
2012,8,20,2,4436,4.8
2012,8,20,3,4884,4.9
2012,8,20,4,4852,4.6
2012,8,20,5,4040,3.5
2012,8,20,6,1744,2.9
2012,8,20,7,952,3.7
2012,8,20,8,2304,3.4
2012,8,20,9,1432,2.2
2012,8,20,10,176,2
2012,8,20,11,28,2.2
2012,8,20,12,256,3.6
2012,8,20,13,1812,3.7
2012,8,20,14,1728,3.4
2012,8,20,15,1412,3.1
2012,8,20,16,984,3.7
2012,8,20,17,1768,2.8
2012,8,20,18,620,2.3
2012,8,20,19,176,2.2
2012,8,20,20,168,0.8
2012,8,20,21,0,0.5
2012,8,20,22,0,0.3
2012,8,20,23,0,1.9
2012,8,20,24,72,NULL
2012,8,21,1,1192,2.4
2012,8,21,2,536,2.1
2012,8,21,3,60,3.3
2012,8,21,4,1688,5.1
2012,8,21,5,5384,4.9
2012,8,21,6,5108,4.3
2012,8,21,7,3336,3.5
2012,8,21,8,1588,3.1
2012,8,21,9,1172,2.2
2012,8,21,10,208,2
2012,8,21,11,132,1.1
2012,8,21,12,0,1
2012,8,21,13,0,2.2
2012,8,21,14,172,3.8
2012,8,21,15,1936,3.8
2012,8,21,16,2212,4.2
2012,8,21,17,2680,4.3
2012,8,21,18,2876,4.1
2012,8,21,19,2684,3.6
2012,8,21,20,2132,2.7
2012,8,21,21,656,3.2
2012,8,21,22,1636,4.9
2012,8,21,23,5436,4.9
2012,8,21,24,5112,NULL
2012,8,22,1,5756,5.8
2012,8,22,2,8308,6.2
2012,8,22,3,10344,6.2
2012,8,22,4,10408,6.4
2012,8,22,5,11560,6.3
2012,8,22,6,11008,5.8
2012,8,22,7,8636,5.6
2012,8,22,8,7188,4.8
2012,8,22,9,4664,5.3
2012,8,22,10,6516,5.5
2012,8,22,11,6648,5.9
2012,8,22,12,8920,6.2
2012,8,22,13,9072,5.8
2012,8,22,14,8268,5.6
2012,8,22,15,6992,5.4
2012,8,22,16,6732,5
2012,8,22,17,5092,5.1
2012,8,22,18,5876,5
2012,8,22,19,5116,5.3
2012,8,22,20,6196,5
2012,8,22,21,5492,5.7
2012,8,22,22,7788,5.7
2012,8,22,23,7888,5.7
2012,8,22,24,8188,NULL
2012,8,23,1,6236,5.3
2012,8,23,2,6192,4.7
2012,8,23,3,4656,4
2012,8,23,4,2684,4
2012,8,23,5,2932,4.7
2012,8,23,6,4368,4.8
2012,8,23,7,4676,4.5
2012,8,23,8,3624,3
2012,8,23,9,1008,3
2012,8,23,10,940,2.4
2012,8,23,11,312,2.8
2012,8,23,12,796,3.5
2012,8,23,13,1264,3.4
2012,8,23,14,1188,2.4
2012,8,23,15,384,2.1
2012,8,23,16,148,2.2
2012,8,23,17,104,1.7
2012,8,23,18,8,2.1
2012,8,23,19,148,2.4
2012,8,23,20,420,3.7
2012,8,23,21,2068,4.5
2012,8,23,22,4212,5.4
2012,8,23,23,6764,6.2
2012,8,23,24,11020,NULL
2012,8,24,1,2976,3.7
2012,8,24,2,2212,4.2
2012,8,24,3,3288,4.2
2012,8,24,4,3108,3.3
2012,8,24,5,1420,3
2012,8,24,6,1188,3.9
2012,8,24,7,2672,4.2
2012,8,24,8,3196,3.1
2012,8,24,9,1196,1.6
2012,8,24,10,96,2
2012,8,24,11,440,3.4
2012,8,24,12,1452,3.5
2012,8,24,13,1428,3.7
2012,8,24,14,1832,3.9
2012,8,24,15,2332,4.4
2012,8,24,16,3332,5.2
2012,8,24,17,5640,6
2012,8,24,18,9120,7.4
2012,8,24,19,18396,7.3
2012,8,24,20,17820,6.3
2012,8,24,21,11192,6.9
2012,8,24,22,14224,6.7
2012,8,24,23,14140,5.5
2012,8,24,24,8064,NULL
2012,8,25,1,37928,9
2012,8,25,2,37828,9.4
2012,8,25,3,37004,8.2
2012,8,25,4,26200,8.6
2012,8,25,5,29424,9.1
2012,8,25,6,33596,8.3
2012,8,25,7,26096,8
2012,8,25,8,23068,8.3
2012,8,25,9,24972,9.3
2012,8,25,10,33412,9.2
2012,8,25,11,32276,9.5
2012,8,25,12,35632,11.1
2012,8,25,13,45312,13
2012,8,25,14,51280,10.8
2012,8,25,15,41908,11.6
2012,8,25,16,46652,11
2012,8,25,17,44592,10.9
2012,8,25,18,41640,11.2
2012,8,25,19,44964,9.7
2012,8,25,20,36072,7.3
2012,8,25,21,16424,7.8
2012,8,25,22,20268,9.1
2012,8,25,23,33684,9
2012,8,25,24,31252,NULL
2012,8,26,1,35312,10.5
2012,8,26,2,43800,10.5
2012,8,26,3,42212,10.3
2012,8,26,4,40668,8.2
2012,8,26,5,25028,10
2012,8,26,6,40240,9
2012,8,26,7,31392,8.7
2012,8,26,8,28124,9.3
2012,8,26,9,34180,9.9
2012,8,26,10,38732,9.4
2012,8,26,11,34584,9.2
2012,8,26,12,34188,8.6
2012,8,26,13,28284,8.7
2012,8,26,14,29876,7.5
2012,8,26,15,19032,7.8
2012,8,26,16,21456,7.5
2012,8,26,17,17920,6.6
2012,8,26,18,12616,5.8
2012,8,26,19,8104,6
2012,8,26,20,9456,6.2
2012,8,26,21,10208,6.8
2012,8,26,22,15436,5.2
2012,8,26,23,6596,4.2
2012,8,26,24,3256,NULL
2012,8,27,1,2328,4
2012,8,27,2,2484,3.8
2012,8,27,3,2108,4
2012,8,27,4,2796,5
2012,8,27,5,4904,4.1
2012,8,27,6,2716,3.6
2012,8,27,7,1452,4
2012,8,27,8,2808,4.8
2012,8,27,9,4976,3.3
2012,8,27,10,1468,3.5
2012,8,27,11,1476,4.3
2012,8,27,12,2636,5.2
2012,8,27,13,5756,6
2012,8,27,14,8524,6
2012,8,27,15,9460,6.1
2012,8,27,16,8952,5.9
2012,8,27,17,7684,6.7
2012,8,27,18,12288,6.8
2012,8,27,19,12956,6.3
2012,8,27,20,10532,6.2
2012,8,27,21,10060,6.7
2012,8,27,22,13084,7.2
2012,8,27,23,16460,7.4
2012,8,27,24,18764,NULL
2012,8,28,1,17772,7.7
2012,8,28,2,22692,9.3
2012,8,28,3,35932,8.1
2012,8,28,4,25436,7.4
2012,8,28,5,17624,6.7
2012,8,28,6,13864,5.9
2012,8,28,7,10032,7.2
2012,8,28,8,17620,6.9
2012,8,28,9,15988,6.3
2012,8,28,10,11776,5.7
2012,8,28,11,8356,6.2
2012,8,28,12,10416,6.1
2012,8,28,13,9664,5.7
2012,8,28,14,7800,6.7
2012,8,28,15,12844,5.4
2012,8,28,16,6492,5.6
2012,8,28,17,7972,5.7
2012,8,28,18,8064,5.1
2012,8,28,19,5976,3.8
2012,8,28,20,2252,3.3
2012,8,28,21,1444,3.3
2012,8,28,22,1368,3.1
2012,8,28,23,1028,2.5
2012,8,28,24,500,NULL
2012,8,29,1,200,2.4
2012,8,29,2,268,2.6
2012,8,29,3,588,2.5
2012,8,29,4,384,3.5
2012,8,29,5,1628,3.8
2012,8,29,6,2424,3.3
2012,8,29,7,1656,4.4
2012,8,29,8,3920,5.8
2012,8,29,9,8792,4.8
2012,8,29,10,5348,6.2
2012,8,29,11,10788,6.9
2012,8,29,12,13720,7
2012,8,29,13,13704,8.1
2012,8,29,14,22260,7.6
2012,8,29,15,18796,7.8
2012,8,29,16,19704,8
2012,8,29,17,19148,7.6
2012,8,29,18,18572,6.7
2012,8,29,19,14060,5.1
2012,8,29,20,5856,3.7
2012,8,29,21,2204,3.6
2012,8,29,22,1684,6.4
2012,8,29,23,12500,4.7
2012,8,29,24,6344,NULL
2012,8,30,1,156,2.1
2012,8,30,2,132,3.1
2012,8,30,3,1200,4.2
2012,8,30,4,3280,4.2
2012,8,30,5,3132,3.8
2012,8,30,6,2204,4.9
2012,8,30,7,5480,6.1
2012,8,30,8,9656,5.9
2012,8,30,9,9320,5.3
2012,8,30,10,6596,5.8
2012,8,30,11,8588,7.2
2012,8,30,12,16348,7.1
2012,8,30,13,14628,7.9
2012,8,30,14,20748,7.3
2012,8,30,15,17160,7.1
2012,8,30,16,15984,7.7
2012,8,30,17,19844,7.5
2012,8,30,18,20272,7.5
2012,8,30,19,19968,6.4
2012,8,30,20,12032,7.4
2012,8,30,21,19348,5.7
2012,8,30,22,8228,5.9
2012,8,30,23,9976,6.4
2012,8,30,24,12300,NULL
2012,8,31,1,21852,8.1
2012,8,31,2,22756,7.4
2012,8,31,3,18456,7.4
2012,8,31,4,17988,7.9
2012,8,31,5,22440,8.1
2012,8,31,6,24356,7.7
2012,8,31,7,21040,8.7
2012,8,31,8,30844,8.7
2012,8,31,9,30532,7.8
2012,8,31,10,21464,7.7
2012,8,31,11,20616,9
2012,8,31,12,31752,9.9
2012,8,31,13,39808,9
2012,8,31,14,32208,10.3
2012,8,31,15,42660,9.4
2012,8,31,16,33896,9.6
2012,8,31,17,35984,9.1
2012,8,31,18,33896,8.6
2012,8,31,19,27776,8.2
2012,8,31,20,25320,7.8
2012,8,31,21,21388,7.2
2012,8,31,22,17864,6.9
2012,8,31,23,15012,5.7
2012,8,31,24,8432,NULL
2012,9,1,1,5108,4.8
2012,9,1,2,4864,4.6
2012,9,1,3,4772,4.1
2012,9,1,4,3136,3.7
2012,9,1,5,2440,4.3
2012,9,1,6,3672,3.5
2012,9,1,7,1904,2.5
2012,9,1,8,560,2.7
2012,9,1,9,772,1.8
2012,9,1,10,48,2.4
2012,9,1,11,216,2.4
2012,9,1,12,212,2.3
2012,9,1,13,256,2.5
2012,9,1,14,312,2.2
2012,9,1,15,208,2.3
2012,9,1,16,240,2.1
2012,9,1,17,184,2.5
2012,9,1,18,272,1.4
2012,9,1,19,40,1.1
2012,9,1,20,16,0.6
2012,9,1,21,0,0.9
2012,9,1,22,0,1.5
2012,9,1,23,0,2.5
2012,9,1,24,464,NULL
2012,9,2,1,1716,3.6
2012,9,2,2,1796,4.1
2012,9,2,3,2780,4.8
2012,9,2,4,4912,5.8
2012,9,2,5,7932,4.1
2012,9,2,6,3008,3.9
2012,9,2,7,2536,4.7
2012,9,2,8,4676,5.4
2012,9,2,9,6240,4.5
2012,9,2,10,4172,3.6
2012,9,2,11,2004,4.1
2012,9,2,12,2864,4
2012,9,2,13,2292,3.4
2012,9,2,14,1492,4.2
2012,9,2,15,2512,3.8
2012,9,2,16,2188,3.9
2012,9,2,17,2584,3.8
2012,9,2,18,2176,3.9
2012,9,2,19,2496,4.5
2012,9,2,20,4256,4
2012,9,2,21,2852,3.3
2012,9,2,22,1500,2.6
2012,9,2,23,460,3.1
2012,9,2,24,1168,NULL
2012,9,3,1,1604,2.7
2012,9,3,2,640,3.3
2012,9,3,3,1656,2.3
2012,9,3,4,292,2.2
2012,9,3,5,156,2.7
2012,9,3,6,656,2.1
2012,9,3,7,148,0.8
2012,9,3,8,0,0.2
2012,9,3,9,0,0.6
2012,9,3,10,0,1.8
2012,9,3,11,48,2.6
2012,9,3,12,76,NULL
2012,9,3,14,132,3.4
2012,9,3,15,1352,3
2012,9,3,16,848,2.7
2012,9,3,17,512,3.5
2012,9,3,18,1928,3.6
2012,9,3,19,1808,4
2012,9,3,20,2580,4.2
2012,9,3,21,2888,4.3
2012,9,3,22,3592,4.1
2012,9,3,23,2904,3
2012,9,3,24,1048,NULL
2012,9,4,1,1152,2.8
2012,9,4,2,864,2.1
2012,9,4,3,100,2.3
2012,9,4,4,304,2.5
2012,9,4,5,504,2.9
2012,9,4,6,936,3.3
2012,9,4,7,1388,3.2
2012,9,4,8,1220,2.6
2012,9,4,9,536,2.3
2012,9,4,10,284,1.7
2012,9,4,11,8,2.3
2012,9,4,12,156,3.2
2012,9,4,13,1052,2.7
2012,9,4,14,556,2.7
2012,9,4,15,416,2.7
2012,9,4,16,480,2.6
2012,9,4,17,468,3.6
2012,9,4,18,1684,4.1
2012,9,4,19,2684,4.2
2012,9,4,20,3376,4.6
2012,9,4,21,4528,4
2012,9,4,22,3052,5.7
2012,9,4,23,8684,5.3
2012,9,4,24,6952,NULL
2012,9,5,1,2360,4.8
2012,9,5,2,4940,4.6
2012,9,5,3,4600,4.8
2012,9,5,4,4692,4.8
2012,9,5,5,5232,5.3
2012,9,5,6,6768,5.3
2012,9,5,7,6336,4.5
2012,9,5,8,4056,4.8
2012,9,5,9,4824,4.4
2012,9,5,10,3524,3.9
2012,9,5,11,2596,4.1
2012,9,5,12,2640,4.3
2012,9,5,13,3292,4.1
2012,9,5,14,2696,5.2
2012,9,5,15,5656,5.8
2012,9,5,16,8192,6.1
2012,9,5,17,10068,6.7
2012,9,5,18,14564,7.1
2012,9,5,19,15912,7.6
2012,9,5,20,20896,6.7
2012,9,5,21,13524,6.6
2012,9,5,22,13932,6.1
2012,9,5,23,10356,6.1
2012,9,5,24,11292,NULL
2012,9,6,1,9160,5.8
2012,9,6,2,9592,5.5
2012,9,6,3,7644,6.2
2012,9,6,4,11644,6
2012,9,6,5,10376,5.2
2012,9,6,6,6084,4.3
2012,9,6,7,3520,4.2
2012,9,6,8,3104,3.8
2012,9,6,9,2092,3.3
2012,9,6,10,1532,2.4
2012,9,6,11,268,2.6
2012,9,6,12,568,2.9
2012,9,6,13,700,2.9
2012,9,6,14,792,2.5
2012,9,6,15,252,2
2012,9,6,16,128,2
2012,9,6,17,112,1.6
2012,9,6,18,0,1.3
2012,9,6,19,0,2.2
2012,9,6,20,120,2.5
2012,9,6,21,468,2.9
2012,9,6,22,912,1.6
2012,9,6,23,8,0.9
2012,9,6,24,0,NULL
2012,9,7,1,0,2.2
2012,9,7,2,252,3.4
2012,9,7,3,1472,4.1
2012,9,7,4,2880,4.8
2012,9,7,5,4300,4.9
2012,9,7,6,5348,5.2
2012,9,7,7,5956,5.4
2012,9,7,8,6764,5.7
2012,9,7,9,8108,4.1
2012,9,7,10,3120,4.6
2012,9,7,11,4064,3.9
2012,9,7,12,2248,4.1
2012,9,7,13,2516,4.3
2012,9,7,14,3072,4.4
2012,9,7,15,3480,4.4
2012,9,7,16,3232,3.9
2012,9,7,17,2284,4
2012,9,7,18,2224,3.6
2012,9,7,19,1712,3.2
2012,9,7,20,1180,3.7
2012,9,7,21,1804,3.1
2012,9,7,22,1060,3
2012,9,7,23,1044,3.4
2012,9,7,24,1484,NULL
2012,9,8,1,1652,2.9
2012,9,8,2,984,2.6
2012,9,8,3,280,2.2
2012,9,8,4,136,2.4
2012,9,8,5,232,2.2
2012,9,8,6,56,2.8
2012,9,8,7,504,2.6
2012,9,8,8,480,2.9
2012,9,8,9,932,2.6
2012,9,8,10,580,1.7
2012,9,8,11,100,0.9
2012,9,8,12,0,1.3
2012,9,8,13,0,1.3
2012,9,8,14,0,1.1
2012,9,8,15,0,0.9
2012,9,8,16,0,1
2012,9,8,17,0,1.3
2012,9,8,18,0,1.1
2012,9,8,19,0,1.3
2012,9,8,20,0,2.1
2012,9,8,21,0,2.5
2012,9,8,22,200,3.2
2012,9,8,23,1360,5.5
2012,9,8,24,6560,NULL
2012,9,9,1,8112,4.8
2012,9,9,2,4576,4.1
2012,9,9,3,2740,4.9
2012,9,9,4,5028,5.1
2012,9,9,5,5776,4.6
2012,9,9,6,4120,5.6
2012,9,9,7,8320,6.4
2012,9,9,8,10292,6.3
2012,9,9,9,10208,5.8
2012,9,9,10,8396,3.8
2012,9,9,11,2344,3.5
2012,9,9,12,1452,3.9
2012,9,9,13,2180,4.7
2012,9,9,14,4476,5.4
2012,9,9,15,6672,5.8
2012,9,9,16,8444,6.2
2012,9,9,17,10428,6.2
2012,9,9,18,10760,5.8
2012,9,9,19,8772,5
2012,9,9,20,5564,6.2
2012,9,9,21,11056,6.9
2012,9,9,22,15588,7
2012,9,9,23,15352,7.2
2012,9,9,24,15980,NULL
2012,9,10,1,16252,4.9
2012,9,10,2,6520,4.5
2012,9,10,3,4048,3.9
2012,9,10,4,2440,4.1
2012,9,10,5,2904,4.2
2012,9,10,6,3236,4.5
2012,9,10,7,3888,4.4
2012,9,10,8,3648,3.2
2012,9,10,9,1244,3.1
2012,9,10,10,1080,2.7
2012,9,10,11,624,4
2012,9,10,12,2736,4.9
2012,9,10,13,4324,6
2012,9,10,14,8816,6.6
2012,9,10,15,12056,6.4
2012,9,10,16,10740,6.3
2012,9,10,17,10664,6.6
2012,9,10,18,11788,5.1
2012,9,10,19,5840,5
2012,9,10,20,5272,6.3
2012,9,10,21,11172,7
2012,9,10,22,16084,6.8
2012,9,10,23,15100,7.5
2012,9,10,24,18584,NULL
2012,9,11,1,19700,6.5
2012,9,11,2,15288,5.5
2012,9,11,3,7192,6.6
2012,9,11,4,13020,7.5
2012,9,11,5,18256,6.6
2012,9,11,6,13472,5.7
2012,9,11,7,8700,4.9
2012,9,11,8,5124,5.7
2012,9,11,9,8436,6.8
2012,9,11,10,13756,6.8
2012,9,11,11,14204,5.6
2012,9,11,12,8256,7.2
2012,9,11,13,17004,6
2012,9,11,14,9172,5.3
2012,9,11,15,6556,5.6
2012,9,11,16,8000,5.5
2012,9,11,17,7124,6
2012,9,11,18,9328,6
2012,9,11,19,9308,5.4
2012,9,11,20,7080,5.2
2012,9,11,21,6424,6.3
2012,9,11,22,11636,6
2012,9,11,23,9212,5.9
2012,9,11,24,9380,NULL
2012,9,12,1,7500,5.6
2012,9,12,2,8028,5.2
2012,9,12,3,6524,6
2012,9,12,4,9476,5.5
2012,9,12,5,7844,5.4
2012,9,12,6,7604,4.5
2012,9,12,7,4192,4.6
2012,9,12,8,4188,4.4
2012,9,12,9,3664,4.6
2012,9,12,10,4316,5.1
2012,9,12,11,5636,5.5
2012,9,12,12,6612,5.7
2012,9,12,13,7888,5.2
2012,9,12,14,5688,5.1
2012,9,12,15,6180,5.4
2012,9,12,16,6644,5.3
2012,9,12,17,6028,4.8
2012,9,12,18,4652,4.4
2012,9,12,19,3620,3.9
2012,9,12,20,2408,4
2012,9,12,21,2700,5.4
2012,9,12,22,6792,6.2
2012,9,12,23,10528,6.1
2012,9,12,24,9688,NULL
2012,9,13,1,12000,7
2012,9,13,2,15292,7.2
2012,9,13,3,17472,6.6
2012,9,13,4,12440,5.1
2012,9,13,5,5700,5.1
2012,9,13,6,6108,4.6
2012,9,13,7,4232,4.3
2012,9,13,8,3512,3.3
2012,9,13,9,1440,4.3
