Location,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed,_Solar_Elevation_,Electricity_KW_HR
Solar Array,2013,8,22,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0407105683298,7648.04
Solar Array,2013,8,22,21,0,20,0.7384,NULL,NULL,25,16.093,3.09,4.2578282876122,NULL
Solar Array,2013,8,22,22,0,16.7,0.6649,NULL,NULL,23.3,16.093,2.06,-6.12835388019923,NULL
Solar Array,2013,8,22,23,0,17.2,0.8395,NULL,NULL,20,16.093,3.09,-15.7337962714151,NULL
Solar Array,2013,8,22,24,0,16.7,0.8441,NULL,NULL,19.4,16.093,2.06,-24.0662257154028,NULL
Solar Array,2013,8,23,1,0,16,0.8811,NULL,NULL,18,16.093,1.54,-30.4856346978335,NULL
Solar Array,2013,8,23,2,0.25,15,0.8692,NULL,NULL,17.2,16.093,2.06,-34.2621610362991,NULL
Solar Array,2013,8,23,3,0,13.9,0.8356,NULL,NULL,16.7,16.093,2.06,-34.8185114783877,NULL
Solar Array,2013,8,23,4,0,13.3,0.862,NULL,NULL,15.6,16.093,2.57,-32.0581085924584,NULL
Solar Array,2013,8,23,5,0,10.6,0.7498,NULL,NULL,15,16.093,2.06,-26.4315479063761,NULL
Solar Array,2013,8,23,6,0,10,0.8042,NULL,NULL,13.3,16.093,2.06,-18.655230848938,NULL
Solar Array,2013,8,23,7,0,9.4,0.7725,NULL,NULL,13.3,16.093,2.57,-9.41355830055539,NULL
Solar Array,2013,8,23,8,0,8.9,0.7469,NULL,NULL,13.3,16.093,1.54,0.753262819699344,9954.34
Solar Array,2013,8,23,9,0,10,0.7734,NULL,NULL,13.9,16.093,2.06,11.4310472494122,47337.46
Solar Array,2013,8,23,10,0,11.7,0.7236,NULL,NULL,16.7,16.093,2.06,22.268060112315,96927.68
Solar Array,2013,8,23,11,0,13.9,0.7276,NULL,NULL,18.9,16.093,3.6,32.8926782306086,134700.3
Solar Array,2013,8,23,12,0,15.6,0.6626,NULL,NULL,22.2,16.093,4.63,42.7941389322179,143373.48
Solar Array,2013,8,23,13,0.5,15.6,0.6199,NULL,NULL,23.3,16.093,4.63,51.1262714020448,167564.94
Solar Array,2013,8,23,14,0.25,15,0.5584,NULL,NULL,24.4,16.093,5.14,56.489595881951,178247.3
Solar Array,2013,8,23,15,0,11.7,0.4346,NULL,NULL,25,16.093,5.66,57.2826478170828,171898.78
Solar Array,2013,8,23,16,0,12.2,0.4208,NULL,NULL,26.1,16.093,6.17,53.19546562435,149698.94
Solar Array,2013,8,23,17,0,11.1,0.3913,NULL,NULL,26.1,16.093,5.66,45.6065088430093,118186.24
Solar Array,2013,8,23,18,0,13.3,0.4827,NULL,NULL,25,16.093,6.17,36.0724641218761,74268.16
Solar Array,2013,8,23,19,0,12.2,0.4491,NULL,NULL,25,16.093,5.14,25.5951180357111,23117.36
Solar Array,2013,8,23,20,0,12.8,0.4989,NULL,NULL,23.9,16.093,4.63,14.7635419520261,4596.62
Solar Array,2013,8,23,21,0,14.4,0.6324,NULL,NULL,21.7,16.093,3.09,3.97601003532326,NULL
Solar Array,2013,8,23,22,0,13.9,0.7276,NULL,NULL,18.9,16.093,2.57,-6.42094922052578,NULL
Solar Array,2013,8,23,23,0,12.8,0.7256,NULL,NULL,17.8,16.093,3.09,-16.0420066764014,NULL
Solar Array,2013,8,23,24,0,12.2,0.7245,NULL,NULL,17.2,16.093,2.57,-24.3924576107388,NULL
Solar Array,2013,8,24,1,0,12.2,0.8021,NULL,NULL,15.6,16.093,2.06,-30.8273397124193,NULL
Solar Array,2013,8,24,2,0,12.2,0.8021,NULL,NULL,15.6,16.093,1.54,-34.608985499946,NULL
Solar Array,2013,8,24,3,0,11.7,0.8066,NULL,NULL,15,16.093,1.54,-35.1533628332033,NULL
Solar Array,2013,8,24,4,0,11.7,0.8659,NULL,NULL,13.9,16.093,0,-32.364978999278,NULL
Solar Array,2013,8,24,5,0,11.7,0.8659,NULL,NULL,13.9,16.093,0,-26.7031865894363,NULL
Solar Array,2013,8,24,6,0,10.6,0.8648,NULL,NULL,12.8,16.093,0,-18.893346025852,NULL
Solar Array,2013,8,24,7,0,10.6,0.8996,NULL,NULL,12.2,16.093,0,-9.62478457617965,NULL
Solar Array,2013,8,24,8,0,11.1,0.9299,NULL,NULL,12.2,16.093,0,0.56049515294373,10492.88
Solar Array,2013,8,24,9,0,12.2,0.8949,NULL,NULL,13.9,16.093,0,11.2476330848099,45799.1
Solar Array,2013,8,24,10,0,13.9,0.8096,NULL,NULL,17.2,16.093,0,22.083995187648,92517.56
Solar Array,2013,8,24,11,0,13.9,0.6796,NULL,NULL,20,16.093,1.54,32.696092842816,130021.4
Solar Array,2013,8,24,12,0,12.8,0.5172,NULL,NULL,23.3,16.093,2.57,42.5702168953232,154046.62
Solar Array,2013,8,24,13,0,13.3,0.5002,NULL,NULL,24.4,16.093,0,50.8584507209656,149138.84
Solar Array,2013,8,24,14,0,12.8,0.4508,NULL,NULL,25.6,16.093,1.54,56.1705623067985,136539.56
Solar Array,2013,8,24,15,0.25,12.2,0.4062,NULL,NULL,26.7,16.093,4.12,56.9346978813882,128312.32
Solar Array,2013,8,24,16,0.25,12.2,0.3945,NULL,NULL,27.2,16.093,3.09,52.8563110003183,130308.06
Solar Array,2013,8,24,17,0.25,11.7,0.3685,NULL,NULL,27.8,16.093,3.6,45.2915651102637,105628.6
Solar Array,2013,8,24,18,0,11.1,0.3542,NULL,NULL,27.8,16.093,2.57,35.7777228987104,59195.12
Solar Array,2013,8,24,19,0,12.2,0.3809,NULL,NULL,27.8,16.093,3.6,25.3116371174259,22644.94
Solar Array,2013,8,24,20,0,12.2,0.3945,NULL,NULL,27.2,16.093,4.63,14.482819553516,5780.46
Solar Array,2013,8,24,21,0,12.8,0.4508,NULL,NULL,25.6,16.093,2.57,3.69077305244026,NULL
Solar Array,2013,8,24,22,0,12.8,0.5528,NULL,NULL,22.2,16.093,2.57,-6.71688101629563,NULL
Solar Array,2013,8,24,23,0,12.8,0.5699,NULL,NULL,21.7,16.093,3.09,-16.3535327538292,NULL
Solar Array,2013,8,24,24,0,13.9,0.6351,NULL,NULL,21.1,16.093,4.12,-24.7220303279935,NULL
Solar Array,2013,8,25,1,0,14.4,0.6765,NULL,NULL,20.6,16.093,4.63,-31.1723808917445,NULL
Solar Array,2013,8,25,2,0,14.4,0.7286,NULL,NULL,19.4,16.093,3.6,-34.9589519961957,NULL
Solar Array,2013,8,25,3,0,14.4,0.7803,NULL,NULL,18.3,16.093,3.6,-35.490843985156,NULL
Solar Array,2013,8,25,4,0,13.9,0.8096,NULL,NULL,17.2,16.093,2.57,-32.6737626595328,NULL
Solar Array,2013,8,25,5,0,14.4,0.8362,NULL,NULL,17.2,16.093,2.06,-26.9760926600166,NULL
Solar Array,2013,8,25,6,0,13.9,0.8681,NULL,NULL,16.1,16.093,2.57,-19.1323158494443,NULL
Solar Array,2013,8,25,7,0,13.9,0.8963,NULL,NULL,15.6,16.093,2.06,-9.8366947115517,NULL
Solar Array,2013,8,25,8,0,14.4,0.8967,NULL,NULL,16.1,16.093,3.6,0.367017285546154,13136.72
Solar Array,2013,8,25,9,0,15,0.8971,NULL,NULL,16.7,16.093,3.09,11.0633231172779,39312.82
Solar Array,2013,8,25,10,0,14.4,0.7516,NULL,NULL,18.9,16.093,3.09,21.8987086661438,87648.22
Solar Array,2013,8,25,11,0,14.4,0.6324,NULL,NULL,21.7,16.093,3.6,32.49783176166,124950.26
Solar Array,2013,8,25,12,0,15,0.5584,NULL,NULL,24.4,16.093,4.63,42.3440786402135,148126.52
Solar Array,2013,8,25,13,0,14.4,0.4553,NULL,NULL,27.2,16.093,7.2,50.5879356831852,161429.76
Solar Array,2013,8,25,14,0,15.6,0.4328,NULL,NULL,29.4,16.093,7.2,55.8486337357456,162775.82
Solar Array,2013,8,25,15,0,17.2,0.4348,NULL,NULL,31.1,16.093,8.75,56.5836828615082,100271.82
Solar Array,2013,8,25,16,0,17.2,0.4474,NULL,NULL,30.6,16.093,6.69,52.5136558952235,119404.16
Solar Array,2013,8,25,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.9728517422188,104671.38
Solar Array,2013,8,25,18,0,17.8,0.4365,NULL,NULL,31.7,16.093,7.72,35.4792234992645,62780.28
Solar Array,2013,8,25,19,0,17.8,0.4365,NULL,NULL,31.7,16.093,8.75,25.0245404301108,22025.76
Solar Array,2013,8,25,20,0,17.8,0.4646,NULL,NULL,30.6,16.093,7.2,14.1986463308157,5222.34
Solar Array,2013,8,25,21,0,18.3,0.5286,NULL,NULL,28.9,16.093,6.17,3.40222200008786,NULL
Solar Array,2013,8,25,22,0,18.3,0.5634,NULL,NULL,27.8,16.093,6.69,-7.01604233685688,NULL
Solar Array,2013,8,25,23,0,18.3,0.6224,NULL,NULL,26.1,16.093,5.14,-16.6682662362874,NULL
Solar Array,2013,8,25,24,0,18.3,0.6643,NULL,NULL,25,16.093,4.12,-25.0548368000097,NULL
Solar Array,2013,8,26,1,0,18.3,0.6885,NULL,NULL,24.4,16.093,4.63,-31.5206555167598,NULL
Solar Array,2013,8,26,2,0,18.9,0.7148,NULL,NULL,24.4,16.093,5.14,-35.3119630146227,NULL
Solar Array,2013,8,26,3,0,18.3,0.6885,NULL,NULL,24.4,16.093,6.17,-35.8308608210794,NULL
Solar Array,2013,8,26,4,0,17.8,0.7128,NULL,NULL,23.3,16.093,5.14,-32.9843706288129,NULL
Solar Array,2013,8,26,5,0,17.8,0.7346,NULL,NULL,22.8,16.093,5.14,-27.2501889213095,NULL
Solar Array,2013,8,26,6,0,17.8,0.7618,NULL,NULL,22.2,16.093,5.14,-19.3720798612778,NULL
Solar Array,2013,8,26,7,0,17.8,0.7854,NULL,NULL,21.7,16.093,4.63,-10.0492457976924,NULL
Solar Array,2013,8,26,8,0,17.8,0.7854,NULL,NULL,21.7,16.093,4.12,0.172856466630606,10207.7
Solar Array,2013,8,26,9,0,17.8,0.7618,NULL,NULL,22.2,16.093,5.14,10.8781320537125,28757.4
Solar Array,2013,8,26,10,0.25,18.3,0.7094,NULL,NULL,23.9,16.093,5.66,21.7122067714497,47444.76
Solar Array,2013,8,26,11,0,18.3,0.6411,NULL,NULL,25.6,16.093,5.66,32.2978986079693,27773.16
Solar Array,2013,8,26,12,0,18.9,0.6656,NULL,NULL,25.6,16.093,4.63,42.1157348392322,33128.86
Solar Array,2013,8,26,13,0.5,18.9,0.6656,0,NULL,25.6,16.093,5.66,50.3147582409464,59092.04
Solar Array,2013,8,26,14,0.5,19.4,0.6666,0,NULL,26.1,16.093,5.66,55.5238737190606,55405.68
Solar Array,2013,8,26,15,0.9,20.6,0.7663,0.25,NULL,25,11.265,4.12,56.2296959404767,76288.04
Solar Array,2013,8,26,16,0.5,21.1,0.7625,0,NULL,25.6,16.093,4.12,52.1676121338309,113589.02
Solar Array,2013,8,26,17,0,21.1,0.6701,NULL,NULL,27.8,16.093,4.63,44.6504816802066,101325.16
Solar Array,2013,8,26,18,0,21.7,0.6337,NULL,NULL,29.4,16.093,3.09,35.1770740066385,59527.42
Solar Array,2013,8,26,19,0,20.6,0.5723,NULL,NULL,30,16.093,6.69,24.7339330134651,21944.56
Solar Array,2013,8,26,20,0,20.6,0.5723,NULL,NULL,30,16.093,5.66,13.9111270762754,4447.82
Solar Array,2013,8,26,21,0,21.1,0.6509,NULL,NULL,28.3,16.093,4.12,3.11046326005921,NULL
Solar Array,2013,8,26,22,0,20,0.6919,NULL,NULL,26.1,16.093,4.12,-7.31832466221191,NULL
Solar Array,2013,8,26,23,0,20,0.7653,NULL,NULL,24.4,16.093,3.09,-16.9860974231863,NULL
Solar Array,2013,8,26,24,0,20,0.8426,NULL,NULL,22.8,16.093,2.06,-25.3907687530232,NULL
Solar Array,2013,8,27,1,0,20.6,0.8183,NULL,NULL,23.9,16.093,3.6,-31.8720600133749,NULL
Solar Array,2013,8,27,2,1,20.6,0.8183,NULL,NULL,23.9,16.093,2.57,-35.667920624231,NULL
Solar Array,2013,8,27,3,1,20.6,0.8183,NULL,NULL,23.9,16.093,2.57,-36.1733192136439,NULL
Solar Array,2013,8,27,4,1,21.1,0.8438,NULL,NULL,23.9,16.093,1.54,-33.2967143841096,NULL
Solar Array,2013,8,27,5,1,21.1,0.8438,NULL,NULL,23.9,14.484,2.57,-27.5253990648831,NULL
Solar Array,2013,8,27,6,0,21.1,0.8748,NULL,NULL,23.3,14.484,2.57,-19.6125788156473,NULL
Solar Array,2013,8,27,7,1,21.7,0.9075,0.51,NULL,23.3,8.0467,3.09,-10.2623962341741,NULL
Solar Array,2013,8,27,8,1,20,0.8738,12.2,NULL,22.2,16.093,4.63,-0.021961256137871,NULL
Solar Array,2013,8,27,9,1,20.6,0.9348,1.52,NULL,21.7,16.093,3.09,10.6920736684147,14839.06
Solar Array,2013,8,27,10,0,21.1,0.9351,0,NULL,22.2,16.093,3.09,21.5244952108072,24015.18
Solar Array,2013,8,27,11,0.5,21.1,0.9017,0,NULL,22.8,16.093,1.54,32.0962970552346,38450.86
Solar Array,2013,8,27,12,0.25,21.7,0.9075,NULL,NULL,23.3,16.093,2.57,41.885196892956,39757.22
Solar Array,2013,8,27,13,0.9,21.7,0.8754,NULL,NULL,23.9,16.093,2.06,50.0389515443052,47607.18
Solar Array,2013,8,27,14,0.5,21.7,0.8197,NULL,NULL,25,16.093,3.09,55.1963467376634,28998
Solar Array,2013,8,27,15,0.9,21.7,0.8496,0,NULL,24.4,16.093,3.09,55.8728306699042,44064.14
Solar Array,2013,8,27,16,1,22.2,0.9024,0.76,NULL,23.9,12.875,2.06,51.8182921313834,38374.56
Solar Array,2013,8,27,17,0.25,22.2,0.8758,0.51,NULL,24.4,16.093,3.6,44.3245691770493,12340.38
Solar Array,2013,8,27,18,0.9,22.8,0.8764,0,NULL,25,16.093,0,34.8713842316022,NULL
Solar Array,2013,8,27,19,0.9,22.8,0.9359,1.27,NULL,23.9,4.0234,2.57,24.4399217314134,NULL
Solar Array,2013,8,27,20,1,22.8,0.9359,3.3,NULL,23.9,2.414,0,13.6203683538139,NULL
Solar Array,2013,8,27,21,1,22.8,0.9359,3.81,NULL,23.9,11.265,4.12,2.81560488041691,NULL
Solar Array,2013,8,27,22,0.9,22.8,0.9359,2.54,NULL,23.9,12.875,2.57,-7.62361792897151,NULL
Solar Array,2013,8,27,23,0.9,22.2,0.9024,1.02,NULL,23.9,12.875,2.06,-17.3069152174265,NULL
Solar Array,2013,8,27,24,1,22.2,0.9356,2.03,NULL,23.3,12.875,2.57,-25.7297167343487,NULL
Solar Array,2013,8,28,1,1,21.7,0.9354,NULL,NULL,22.8,16.093,2.06,-32.2264899753549,NULL
Solar Array,2013,8,28,2,0.9,21.7,0.9354,NULL,NULL,22.8,6.4374,2.06,-36.0267264975182,NULL
Solar Array,2013,8,28,3,0.9,21.7,0.97,NULL,NULL,22.2,6.4374,1.54,-36.518125048281,NULL
Solar Array,2013,8,28,4,1,21.7,0.9354,NULL,NULL,22.8,8.0467,1.54,-33.6107058532218,NULL
Solar Array,2013,8,28,5,1,21.7,0.9354,NULL,NULL,22.8,4.828,0,-27.8016476965735,NULL
Solar Array,2013,8,28,6,1,22.2,0.9643,NULL,NULL,22.8,1.207,4.12,-19.853754691855,NULL
Solar Array,2013,8,28,7,1,21.7,0.9354,NULL,NULL,22.8,8.0467,3.6,-10.4761057222131,NULL
Solar Array,2013,8,28,8,1,21.1,0.9351,NULL,NULL,22.2,8.0467,4.12,-0.21741101000427,NULL
Solar Array,2013,8,28,9,1,21.1,0.9351,NULL,NULL,22.2,9.6561,5.66,10.5051608475454,12616.44
Solar Array,2013,8,28,10,1,21.1,0.9351,NULL,NULL,22.2,6.4374,4.12,21.3355792347244,19741.54
Solar Array,2013,8,28,11,1,21.1,0.9017,NULL,NULL,22.8,12.875,4.63,31.8930308993279,22659.24
Solar Array,2013,8,28,12,1,21.1,0.8748,NULL,NULL,23.3,11.265,4.12,41.6524769973077,46385.84
Solar Array,2013,8,28,13,1,21.1,0.819,NULL,NULL,24.4,16.093,3.6,49.7605499843332,112213.58
Solar Array,2013,8,28,14,0.5,20.6,0.7179,NULL,NULL,26.1,16.093,6.17,54.8661182226754,146871.82
Solar Array,2013,8,28,15,0.5,21.1,0.7146,NULL,NULL,26.7,16.093,5.66,55.5131809769731,165843.66
Solar Array,2013,8,28,16,0,20,0.6486,NULL,NULL,27.2,16.093,5.66,51.4658088522455,144659.9
Solar Array,2013,8,28,17,0,20,0.6262,NULL,NULL,27.8,16.093,5.66,43.9952297198169,113632.94
Solar Array,2013,8,28,18,0,20,0.6262,NULL,NULL,27.8,16.093,4.63,34.5622656333694,69374.62
Solar Array,2013,8,28,19,0,18.9,0.6058,NULL,NULL,27.2,16.093,4.63,24.142615201591,21052.02
Solar Array,2013,8,28,20,0,18.9,0.6462,NULL,NULL,26.1,16.093,3.6,13.3264784374945,3769.44
Solar Array,2013,8,28,21,0,19.4,0.7374,NULL,NULL,24.4,16.093,1.54,2.51775652236158,NULL
Solar Array,2013,8,28,22,0,20,0.9009,NULL,NULL,21.7,16.093,3.09,-7.93181057500475,NULL
Solar Array,2013,8,28,23,0,20,0.9345,NULL,NULL,21.1,16.093,1.54,-17.6306071606208,NULL
Solar Array,2013,8,28,24,0,19.4,0.9285,NULL,NULL,20.6,11.265,1.54,-26.0715701384101,NULL
Solar Array,2013,8,29,1,1,19.4,0.9635,NULL,NULL,20,2.0117,1.54,-32.5838401854937,NULL
Solar Array,2013,8,29,2,1,19.4,0.9635,NULL,NULL,20,0.4023,0,-36.3882819331449,NULL
Solar Array,2013,8,29,3,1,20,0.9637,NULL,NULL,20.6,8.0467,0,-36.8651842492295,NULL
Solar Array,2013,8,29,4,1,19.4,0.9635,NULL,NULL,20,0.4023,1.54,-33.9262574436464,NULL
Solar Array,2013,8,29,5,1,19.4,0.9635,NULL,NULL,20,4.0234,2.06,-28.0788603617657,NULL
Solar Array,2013,8,29,6,1,18.3,0.9337,NULL,NULL,19.4,0.8047,0,-20.0955507055772,NULL
Solar Array,2013,8,29,7,1,18.3,0.9632,0.25,NULL,18.9,0.4023,0,-10.690335256764,NULL
Solar Array,2013,8,29,8,1,17.8,0.9691,0.25,NULL,18.3,0.4023,0,-0.413469069764346,9970
Solar Array,2013,8,29,9,1,18.3,0.9632,NULL,NULL,18.9,0.4023,0,10.3174056339695,31486.5
Solar Array,2013,8,29,10,0.25,19.4,0.9285,NULL,NULL,20.6,2.414,2.06,21.1454636963843,65592.44
Solar Array,2013,8,29,11,0,20.6,0.8744,NULL,NULL,22.8,16.093,1.54,31.6881041269771,125179.18
Solar Array,2013,8,29,12,0,19.4,0.6666,NULL,NULL,26.1,16.093,0,41.4175882081125,148405.64
Solar Array,2013,8,29,13,0,20,0.6262,NULL,NULL,27.8,16.093,0,49.4795892330823,163271.06
Solar Array,2013,8,29,14,0.25,19.4,0.5661,NULL,NULL,28.9,16.093,0,54.5332545730374,164267.48
Solar Array,2013,8,29,15,0.25,18.9,0.5681,NULL,NULL,28.3,16.093,1.54,55.1508411719508,156952.26
Solar Array,2013,8,29,16,0,17.2,0.4792,NULL,NULL,29.4,16.093,1.54,51.1102757722973,138123.06
Solar Array,2013,8,29,17,0,18.3,0.4961,NULL,NULL,30,16.093,1.54,43.6625799564045,109031.88
Solar Array,2013,8,29,18,0,16.7,0.4485,NULL,NULL,30,16.093,0,34.2498312429228,65680.7
Solar Array,2013,8,29,19,0,17.8,0.4808,NULL,NULL,30,16.093,1.54,23.8421237266025,20228.46
Solar Array,2013,8,29,20,0,18.3,0.5135,NULL,NULL,29.4,16.093,0,13.0295672515503,3159.3486061
Solar Array,2013,8,29,21,0,18.9,0.5849,NULL,NULL,27.8,16.093,0,2.21702940844014,NULL
Solar Array,2013,8,29,22,0,18.9,0.6656,NULL,NULL,25.6,16.093,0,-8.24278958272787,NULL
Solar Array,2013,8,29,23,0,18.9,0.7636,NULL,NULL,23.3,16.093,0,-17.9570594668331,NULL
Solar Array,2013,8,29,24,0,18.9,0.8162,NULL,NULL,22.2,16.093,1.54,-26.4162172310838,NULL
Solar Array,2013,8,30,1,0,18.3,0.8104,NULL,NULL,21.7,16.093,0,-32.9440046350365,NULL
Solar Array,2013,8,30,2,0,18.3,0.8104,NULL,NULL,21.7,16.093,2.06,-36.7524878772023,NULL
Solar Array,2013,8,30,3,0,18.3,0.8104,NULL,NULL,21.7,16.093,1.54,-37.2144028047358,NULL
Solar Array,2013,8,30,4,0,19.4,0.868,NULL,NULL,21.7,16.093,2.06,-34.2432820709925,NULL
Solar Array,2013,8,30,5,0,19.4,0.9004,NULL,NULL,21.1,16.093,2.06,-28.3569635700991,NULL
Solar Array,2013,8,30,6,0,19.4,0.868,NULL,NULL,21.7,16.093,2.57,-20.3379113193632,NULL
Solar Array,2013,8,30,7,0,19.4,0.868,NULL,NULL,21.7,14.484,3.6,-10.9050471176677,NULL
Solar Array,2013,8,30,8,0,19.4,0.868,0,NULL,21.7,12.875,2.57,-0.610112829673568,NULL
Solar Array,2013,8,30,9,0.5,19.4,0.868,0,NULL,21.7,14.484,4.12,10.128819272393,20753.46
Solar Array,2013,8,30,10,0,19.4,0.8119,NULL,NULL,22.8,16.093,5.14,20.9541531106847,78931.78
Solar Array,2013,8,30,11,0,20,0.7384,NULL,NULL,25,16.093,5.66,31.4815209828903,120204.08
Solar Array,2013,8,30,12,0,20.6,0.673,NULL,NULL,27.2,16.093,8.75,41.1805445030294,136629.44
Solar Array,2013,8,30,13,0,20.6,0.6312,NULL,NULL,28.3,16.093,8.23,49.1961062803444,158910.12
Solar Array,2013,8,30,14,0.25,20,0.5708,NULL,NULL,29.4,16.093,10.3,54.1978231712636,143929.38
Solar Array,2013,8,30,15,0,20,0.5515,NULL,NULL,30,16.093,7.2,54.7859059561346,158767.38
Solar Array,2013,8,30,16,0,20.6,0.553,NULL,NULL,30.6,16.093,7.72,50.7518068449079,137000.74
Solar Array,2013,8,30,17,0,20.6,0.5375,NULL,NULL,31.1,16.093,10.8,43.3267376259294,89755.54
Solar Array,2013,8,30,18,0.9,21.1,0.5703,NULL,NULL,30.6,16.093,7.2,33.9341955889927,28143.46
Solar Array,2013,8,30,19,0.25,21.1,0.6108,3.3,NULL,29.4,16.093,5.14,23.5385592271572,6762.78
Solar Array,2013,8,30,20,1,22.8,0.9083,16.5,NULL,24.4,12.875,1.54,12.7297463119321,2970.2081594
Solar Array,2013,8,30,21,0.9,23.3,0.8716,0,NULL,25.6,12.875,4.63,1.91353627215327,NULL
Solar Array,2013,8,30,22,0.9,22.8,0.8764,NULL,NULL,25,14.484,3.09,-8.5564405210019,NULL
Solar Array,2013,8,30,23,1,21.7,0.8754,NULL,NULL,23.9,16.093,3.6,-18.2861570548131,NULL
Solar Array,2013,8,30,24,1,20,0.8426,NULL,NULL,22.8,16.093,4.63,-26.7635451723348,NULL
Solar Array,2013,8,31,1,0,19.4,0.9004,NULL,NULL,21.1,16.093,2.57,-33.3068765413306,NULL
Solar Array,2013,8,31,2,0.25,18.9,0.9001,NULL,NULL,20.6,16.093,2.57,-37.1192449430698,NULL
Solar Array,2013,8,31,3,0.9,18.9,0.9001,NULL,NULL,20.6,16.093,2.57,-37.565686791425,NULL
Solar Array,2013,8,31,4,1,18.9,0.9001,NULL,NULL,20.6,16.093,3.6,-34.5616931869597,NULL
Solar Array,2013,8,31,5,1,18.9,0.9001,NULL,NULL,20.6,16.093,5.14,-28.6358848196253,NULL
Solar Array,2013,8,31,6,1,18.9,0.9001,NULL,NULL,20.6,16.093,2.57,-20.5807822522976,NULL
Solar Array,2013,8,31,7,1,18.9,0.9001,NULL,NULL,20.6,16.093,3.6,-11.120204859908,NULL
Solar Array,2013,8,31,8,1,18.3,0.8669,NULL,NULL,20.6,16.093,5.66,-0.807320774693352,4459.1558307
Solar Array,2013,8,31,9,1,17.8,0.8401,NULL,NULL,20.6,16.093,4.63,9.93941225471028,11304.04
Solar Array,2013,8,31,10,1,17.8,0.8401,NULL,NULL,20.6,16.093,4.12,20.7616517128101,16695.96
Solar Array,2013,8,31,11,1,17.8,0.8147,NULL,NULL,21.1,16.093,4.12,31.2732860354258,52894.58
Solar Array,2013,8,31,12,1,17.8,0.7618,NULL,NULL,22.2,16.093,4.63,40.9413608407966,77980.14
Solar Array,2013,8,31,13,1,17.8,0.7346,NULL,NULL,22.8,16.093,3.6,48.9101394672517,88043.14
Solar Array,2013,8,31,14,1,18.3,0.7094,NULL,NULL,23.9,16.093,4.12,53.8598923974074,55415.18
Solar Array,2013,8,31,15,1,17.8,0.6875,NULL,NULL,23.9,16.093,4.12,54.4184704301743,82346.12
Solar Array,2013,8,31,16,1,16.7,0.6006,NULL,NULL,25,16.093,3.6,50.3905164703482,81466.68
Solar Array,2013,8,31,17,1,16.7,0.6006,NULL,NULL,25,16.093,2.57,42.9878214929405,66132.86
Solar Array,2013,8,31,18,1,16.1,0.5781,NULL,NULL,25,16.093,3.6,33.6154746267683,66211.4
Solar Array,2013,8,31,19,0.25,16.7,0.6006,NULL,NULL,25,16.093,3.6,23.2320351771653,21200.78
Solar Array,2013,8,31,20,0,17.2,0.662,NULL,NULL,23.9,16.093,3.6,12.4271286694514,3440.482727
Solar Array,2013,8,31,21,0,17.2,0.7562,NULL,NULL,21.7,16.093,2.06,1.60739130900237,NULL
Solar Array,2013,8,31,22,0,17.2,0.8395,NULL,NULL,20,16.093,1.54,-8.8726475856173,NULL
Solar Array,2013,8,31,23,0,17.2,0.8713,NULL,NULL,19.4,16.093,0,-18.617783578726,NULL
Solar Array,2013,8,31,24,0,16.7,0.8708,NULL,NULL,18.9,16.093,1.54,-27.1134400371473,NULL
Solar Array,2013,9,1,1,0,16.1,0.9326,NULL,NULL,17.2,16.093,0,-33.6723483636955,NULL
Solar Array,2013,9,1,2,0,15.6,0.9033,NULL,NULL,17.2,16.093,0,-37.4884534298709,NULL
Solar Array,2013,9,1,3,0,15.6,0.9033,NULL,NULL,17.2,14.484,2.06,-37.9189423978799,NULL
Solar Array,2013,9,1,4,0,15,0.932,NULL,NULL,16.1,12.875,0,-34.8814048069082,NULL
Solar Array,2013,9,1,5,1,14.4,0.9024,0.25,NULL,16,0.4023,2.06,-28.9155526204483,NULL
Solar Array,2013,9,1,6,1,16.1,0.9626,NULL,NULL,16.7,0.8047,2.06,-20.8241104888525,NULL
Solar Array,2013,9,1,7,1,15.6,0.9323,NULL,NULL,16.7,0.4023,2.06,-11.3357733030127,NULL
Solar Array,2013,9,1,8,1,16.1,0.9326,NULL,NULL,17.2,0.4023,2.57,-1.00507245113232,5046.94
Solar Array,2013,9,1,9,1,16.7,0.9688,NULL,NULL,17.2,3.2187,2.57,9.74919436548645,12097.56
Solar Array,2013,9,1,10,1,16.7,0.9041,NULL,NULL,18.3,3.2187,2.06,20.5679635162555,27272.46
Solar Array,2013,9,1,11,1,17.2,0.8713,NULL,NULL,19.4,3.2187,2.06,31.0634042407327,75600.46
Solar Array,2013,9,1,12,0.9,16.7,0.8133,NULL,NULL,20,16.093,1.54,40.7000532177564,111650.7
Solar Array,2013,9,1,13,0.25,17.2,0.7336,NULL,NULL,22.2,16.093,0,48.6217285167887,84812.38
Solar Array,2013,9,1,14,0.25,17.8,0.6875,NULL,NULL,23.9,16.093,2.06,53.5195316413133,40128.18
Solar Array,2013,9,1,15,1,17.2,0.662,NULL,NULL,23.9,16.093,3.09,54.0486301026834,58804.92
Solar Array,2013,9,1,16,1,17.8,0.7128,NULL,NULL,23.3,16.093,3.09,50.0265194684515,48852.78
