Location,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed
Solar Array,2013,9,20,16,1,17.8,0.7346,0,,22.8,16.093,6.17
Solar Array,2013,9,20,17,1,18.3,0.758,,,22.8,16.093,4.63
Solar Array,2013,9,20,18,1,17.8,0.7618,,,22.2,16.093,4.12
Solar Array,2013,9,20,19,1,17.8,0.7854,,,21.7,16.093,3.6
Solar Array,2013,9,20,20,0.5,18.3,0.8669,,,20.6,16.093,2.57
Solar Array,2013,9,20,21,0.5,18.3,0.8669,,,20.6,16.093,3.6
Solar Array,2013,9,20,22,0.25,17.2,0.8395,,,20,16.093,3.09
Solar Array,2013,9,20,23,0.5,16.7,0.8441,,,19.4,16.093,1.54
Solar Array,2013,9,21,0,0.9,16.7,0.9041,,,18.3,16.093,1.54
Solar Array,2013,9,21,1,1,16.7,0.8708,0,,18.9,16.093,2.06
Solar Array,2013,9,21,2,1,16.1,0.8702,0,,18.3,16.093,2.06
Solar Array,2013,9,21,3,0.5,15.6,0.9033,,,17.2,16.093,4.12
Solar Array,2013,9,21,4,0.25,14.4,0.8967,,,16.1,16.093,3.6
Solar Array,2013,9,21,5,0,13.9,0.8963,,,15.6,16.093,3.09
Solar Array,2013,9,21,6,0.25,13.9,0.9314,,,15,16.093,3.6
Solar Array,2013,9,21,7,0.9,13.9,0.9314,,,15,16.093,3.09
Solar Array,2013,9,21,8,1,13.3,0.862,,,15.6,16.093,4.63
Solar Array,2013,9,21,9,1,12.8,0.8343,,,15.6,16.093,5.66
Solar Array,2013,9,21,10,1,12.2,0.8336,0,,15,16.093,4.12
Solar Array,2013,9,21,11,1,12.2,0.8021,0,,15.6,16.093,3.6
Solar Array,2013,9,21,12,0.9,11.1,0.7225,,,16.1,16.093,5.14
Solar Array,2013,9,21,13,1,9.4,0.6449,,,16.1,16.093,8.75
Solar Array,2013,9,21,14,0.9,9.4,0.5406,,,18.9,16.093,6.69
Solar Array,2013,9,21,15,0.9,8.3,0.4865,,,19.4,16.093,5.14
Solar Array,2013,9,21,16,1,8.3,0.5019,,,18.9,16.093,7.72
Solar Array,2013,9,21,17,1,8.3,0.5988,,,16.1,16.093,7.2
Solar Array,2013,9,21,18,1,8.3,0.6678,,,14.4,16.093,5.66
Solar Array,2013,9,21,19,1,6.1,0.5744,,,14.4,16.093,8.23
Solar Array,2013,9,21,20,1,6.1,0.6169,,,13.3,16.093,8.75
Solar Array,2013,9,21,21,1,7.2,0.7151,,,12.2,16.093,6.69
Solar Array,2013,9,21,22,1,6.1,0.663,,,12.2,16.093,5.66
Solar Array,2013,9,21,23,1,6.7,0.7141,,,11.7,16.093,5.14
Solar Array,2013,9,22,0,1,6.7,0.743,0,,11.1,16.093,5.66
Solar Array,2013,9,22,1,1,6.1,0.7129,,,11.1,16.093,4.12
Solar Array,2013,9,22,2,1,6.1,0.737,,,10.6,16.093,4.63
Solar Array,2013,9,22,3,1,5.6,0.741,,,10,16.093,3.09
Solar Array,2013,9,22,4,1,6.1,0.7986,,,9.4,16.093,2.06
Solar Array,2013,9,22,5,0.9,5,0.7653,,,8.9,16.093,2.57
Solar Array,2013,9,22,6,0.25,5,0.859,,,7.2,16.093,2.57
Solar Array,2013,9,22,7,0,5,0.859,,,7.2,16.093,2.57
Solar Array,2013,9,22,8,0,4.4,0.8525,,,6.7,16.093,2.57
Solar Array,2013,9,22,9,0,5,0.7399,,,9.4,16.093,4.63
Solar Array,2013,9,22,10,0.25,3.9,0.6116,,,11.1,16.093,6.17
Solar Array,2013,9,22,11,1,2.8,0.5658,,,11.1,16.093,4.63
Solar Array,2013,9,22,12,0.5,2.8,0.5262,,,12.2,16.093,3.6
Solar Array,2013,9,22,13,0.5,3.3,0.5241,,,12.8,16.093,3.6
Solar Array,2013,9,22,14,0.9,3.3,0.5073,,,13.3,16.093,4.12
Solar Array,2013,9,22,15,0.5,2.2,0.4512,,,13.9,16.093,3.09
Solar Array,2013,9,22,16,1,3.3,0.4879,,,13.9,16.093,1.54
Solar Array,2013,9,22,17,1,3.9,0.509,,,13.9,16.093,2.57
Solar Array,2013,9,22,18,1,3.9,0.509,,,13.9,16.093,2.57
Solar Array,2013,9,22,19,0.25,4.4,0.6088,,,11.7,16.093,2.57
Solar Array,2013,9,22,20,0,5,0.7399,,,9.4,16.093,2.57
Solar Array,2013,9,22,21,0.9,4.4,0.7339,,,8.9,16.093,3.09
Solar Array,2013,9,22,22,1,5.6,0.741,,,10,16.093,2.06
Solar Array,2013,9,22,23,1,5,0.7107,,,10,16.093,2.06
Solar Array,2013,9,23,0,1,5,0.7107,,,10,16.093,1.54
Solar Array,2013,9,23,1,1,5.6,0.741,,,10,16.093,1.54
Solar Array,2013,9,23,2,1,5.6,0.741,,,10,16.093,1.54
Solar Array,2013,9,23,3,1,6.1,0.7671,,,10,16.093,0
Solar Array,2013,9,23,4,1,6.7,0.7995,,,10,16.093,1.54
Solar Array,2013,9,23,5,1,6.7,0.7995,,,10,16.093,0
Solar Array,2013,9,23,6,1,6.7,0.7995,,,10,16.093,0
Solar Array,2013,9,23,7,1,7.2,0.8274,,,10,16.093,0
Solar Array,2013,9,23,8,1,5.6,0.741,,,10,16.093,0
Solar Array,2013,9,23,9,1,4.4,0.6548,,,10.6,16.093,0
Solar Array,2013,9,23,10,1,5,0.6605,,,11.1,16.093,0
Solar Array,2013,9,23,11,1,4.4,0.589,,,12.2,16.093,1.54
Solar Array,2013,9,23,12,,,,,,,,
Solar Array,2013,9,23,13,1,4.4,0.5104,,,14.4,16.093,3.6
Solar Array,2013,9,23,14,0,4.4,0.491,,,15,16.093,0
Solar Array,2013,9,23,15,0.5,4.4,0.4576,,,16.1,16.093,0
Solar Array,2013,9,23,16,0.25,5.6,0.464,,,17.2,16.093,3.6
Solar Array,2013,9,23,17,0.25,6.1,0.4803,,,17.2,16.093,4.63
Solar Array,2013,9,23,18,0,6.1,0.5151,,,16.1,16.093,4.12
Solar Array,2013,9,23,19,0.25,6.7,0.576,,,15,16.093,2.57
Solar Array,2013,9,23,20,0,6.7,0.6643,,,12.8,16.093,1.54
Solar Array,2013,9,23,21,0,6.7,0.743,,,11.1,16.093,0
Solar Array,2013,9,23,22,0,6.7,0.743,,,11.1,16.093,1.54
Solar Array,2013,9,23,23,0,6.7,0.8323,,,9.4,16.093,1.54
Solar Array,2013,9,24,0,0,6.7,0.7995,,,10,16.093,0
Solar Array,2013,9,24,1,0,5.6,0.8597,,,7.8,16.093,1.54
Solar Array,2013,9,24,2,0,5.6,0.8956,,,7.2,16.093,1.54
Solar Array,2013,9,24,3,0,5.6,0.8956,,,7.2,16.093,0
Solar Array,2013,9,24,4,0,5,0.889,,,6.7,16.093,0
Solar Array,2013,9,24,5,0,5,0.889,,,6.7,16.093,0
Solar Array,2013,9,24,6,0,5,0.9265,,,6.1,16.093,0
Solar Array,2013,9,24,7,0,5,0.9265,,,6.1,16.093,0
Solar Array,2013,9,24,8,0,3.9,0.9259,,,5,11.265,0
Solar Array,2013,9,24,9,0,7.8,0.9281,,,8.9,16.093,0
Solar Array,2013,9,24,10,0,8.3,0.7965,,,11.7,16.093,0
Solar Array,2013,9,24,11,0,8.3,0.6424,,,15,16.093,0
Solar Array,2013,9,24,12,0.25,7.2,0.5555,,,16.1,16.093,0
Solar Array,2013,9,24,13,0.25,7.2,0.5181,,,17.2,16.093,2.57
Solar Array,2013,9,24,14,0,7.2,0.4988,,,17.8,16.093,2.06
Solar Array,2013,9,24,15,0,7.8,0.5036,,,18.3,16.093,4.63
Solar Array,2013,9,24,16,0,7.8,0.4851,,,18.9,16.093,0
Solar Array,2013,9,24,17,0,7.8,0.4851,,,18.9,16.093,4.63
Solar Array,2013,9,24,18,0,8.9,0.56,,,17.8,16.093,4.12
Solar Array,2013,9,24,19,0,10,0.6932,,,15.6,16.093,3.6
Solar Array,2013,9,24,20,0,10,0.8042,,,13.3,16.093,3.6
Solar Array,2013,9,24,21,0,8.3,0.8288,,,11.1,16.093,3.09
Solar Array,2013,9,24,22,0,7.8,0.8281,,,10.6,16.093,2.57
Solar Array,2013,9,24,23,0,6.7,0.7681,,,10.6,16.093,2.57
Solar Array,2013,9,25,0,0,6.7,0.7995,,,10,16.093,2.06
Solar Array,2013,9,25,1,0,6.1,0.826,,,8.9,16.093,2.06
Solar Array,2013,9,25,2,0,6.1,0.826,,,8.9,16.093,0
Solar Array,2013,9,25,3,0,5.6,0.8309,,,8.3,16.093,1.54
Solar Array,2013,9,25,4,0,5.6,0.8956,,,7.2,16.093,0
Solar Array,2013,9,25,5,0,5,0.859,,,7.2,16.093,1.54
Solar Array,2013,9,25,6,0,4.4,0.8885,,,6.1,16.093,2.06
Solar Array,2013,9,25,7,0,5,0.9265,,,6.1,16.093,0
Solar Array,2013,9,25,8,0.5,5.6,0.9269,,,6.7,16.093,2.06
Solar Array,2013,9,25,9,0.9,8.3,0.9284,,,9.4,16.093,1.54
Solar Array,2013,9,25,10,0,11.7,0.8659,,,13.9,16.093,2.57
Solar Array,2013,9,25,11,0,11.7,0.7761,,,15.6,16.093,2.57
Solar Array,2013,9,25,12,0.25,9.4,0.5791,,,17.8,16.093,3.09
Solar Array,2013,9,25,13,0,9.4,0.524,,,19.4,16.093,4.12
Solar Array,2013,9,25,14,0,10.6,0.5471,,,20,16.093,3.6
Solar Array,2013,9,25,15,0,10.6,0.5272,,,20.6,16.093,5.14
Solar Array,2013,9,25,16,,,,,,,,
Solar Array,2013,9,25,17,0,10.6,0.5678,,,19.4,16.093,6.17
Solar Array,2013,9,25,18,0,9.4,0.5791,,,17.8,16.093,4.63
Solar Array,2013,9,25,19,0,10.6,0.6727,,,16.7,16.093,2.57
Solar Array,2013,9,25,20,0,10,0.8042,,,13.3,16.093,2.06
Solar Array,2013,9,25,21,0,9.4,0.8579,,,11.7,16.093,2.57
Solar Array,2013,9,25,22,0,9.4,0.8927,,,11.1,16.093,2.57
Solar Array,2013,9,25,23,0,9.4,0.9228,,,10.6,16.093,2.06
Solar Array,2013,9,26,0,0,10,0.9293,,,11.1,16.093,2.57
Solar Array,2013,9,26,1,0,8.3,0.9284,,,9.4,16.093,1.54
Solar Array,2013,9,26,2,1,8.9,0.9669,,,9.4,0.4023,1.54
Solar Array,2013,9,26,3,1,5.6,0.966,,,6.1,1.207,0
Solar Array,2013,9,26,4,1,6.1,0.9595,,,6.7,0.8047,2.06
Solar Array,2013,9,26,5,1,6.7,0.9663,,,7.2,16.093,2.57
Solar Array,2013,9,26,6,0.5,6.7,0.9663,,,7.2,16.093,1.54
Solar Array,2013,9,26,7,0,5.6,0.966,,,6.1,16.093,1.54
Solar Array,2013,9,26,8,0,5.6,0.966,,,6.1,9.6561,0
Solar Array,2013,9,26,9,1,8.3,0.9284,,,9.4,3.2187,1.54
Solar Array,2013,9,26,10,1,10,0.8932,,,11.7,16.093,2.06
Solar Array,2013,9,26,11,1,12.8,0.867,,,15,16.093,2.06
Solar Array,2013,9,26,12,0,12.8,0.7256,,,17.8,16.093,2.06
Solar Array,2013,9,26,13,0,12.2,0.6082,,,20,16.093,1.54
Solar Array,2013,9,26,14,0,10.6,0.4781,,,22.2,16.093,1.54
Solar Array,2013,9,26,15,0,9.4,0.4128,,,23.3,16.093,2.57
Solar Array,2013,9,26,16,0,9.4,0.4128,,,23.3,16.093,4.12
Solar Array,2013,9,26,17,0,7.8,0.3704,,,23.3,16.093,3.6
Solar Array,2013,9,26,18,0,8.9,0.4266,,,22.2,16.093,4.12
Solar Array,2013,9,26,19,0,10.6,0.5858,,,18.9,16.093,3.6
Solar Array,2013,9,26,20,0,10.6,0.7215,,,15.6,16.093,2.57
Solar Array,2013,9,26,21,0,11.7,0.8659,,,13.9,16.093,3.09
Solar Array,2013,9,26,22,0,11.7,0.9004,,,13.3,16.093,3.09
Solar Array,2013,9,26,23,0,10.6,0.8996,,,12.2,16.093,1.54
Solar Array,2013,9,27,0,0,9.4,0.8927,,,11.1,16.093,2.06
Solar Array,2013,9,27,1,0,10.6,0.8996,,,12.2,16.093,0
Solar Array,2013,9,27,2,0,10,0.9293,,,11.1,14.484,0
Solar Array,2013,9,27,3,0,8.9,0.9287,,,10,16.093,0
Solar Array,2013,9,27,4,0,7.8,0.9281,,,8.9,16.093,0
Solar Array,2013,9,27,5,0,6.7,0.9275,,,7.8,16.093,0
Solar Array,2013,9,27,6,0,6.7,0.9275,,,7.8,16.093,0
Solar Array,2013,9,27,7,1,6.7,0.9663,,,7.2,0.8047,1.54
Solar Array,2013,9,27,8,1,6.7,0.9663,,,7.2,0.2012,1.54
Solar Array,2013,9,27,9,0,9.4,0.8986,,,11,4.828,0
Solar Array,2013,9,27,10,0,12.2,0.8949,,,13.9,16.093,1.54
Solar Array,2013,9,27,11,0,12.8,0.7032,,,18.3,16.093,0
Solar Array,2013,9,27,12,0,11.7,0.55,,,21.1,16.093,0
Solar Array,2013,9,27,13,0,10.6,0.461,,,22.8,16.093,0
Solar Array,2013,9,27,14,0,10,0.4145,,,23.9,16.093,0
Solar Array,2013,9,27,15,0,10,0.3882,,,25,16.093,1.54
Solar Array,2013,9,27,16,0,9.4,0.3598,,,25.6,16.093,2.06
Solar Array,2013,9,27,17,0,11.1,0.4031,,,25.6,16.093,4.63
Solar Array,2013,9,27,18,0,11.1,0.446,,,23.9,16.093,4.63
Solar Array,2013,9,27,19,0,11.7,0.55,,,21.1,16.093,3.09
Solar Array,2013,9,27,20,0,11.1,0.6738,,,17.2,16.093,2.57
Solar Array,2013,9,27,21,0,11.7,0.7517,,,16.1,16.093,1.54
Solar Array,2013,9,27,22,0,11.1,0.8322,,,13.9,16.093,2.06
Solar Array,2013,9,27,23,0,11.1,0.8057,,,14.4,16.093,3.09
Solar Array,2013,9,28,0,0,10.6,0.805,,,13.9,16.093,1.54
Solar Array,2013,9,28,1,0,10.6,0.805,,,13.9,16.093,2.06
Solar Array,2013,9,28,2,0,11.1,0.8653,,,13.3,16.093,2.06
Solar Array,2013,9,28,3,0,10.6,0.8996,,,12.2,16.093,0
Solar Array,2013,9,28,4,0,8.9,0.9287,,,10,8.0467,1.54
Solar Array,2013,9,28,5,0,10,0.9607,,,10.6,12.875,2.06
Solar Array,2013,9,28,6,0,8.9,0.9933,,,9,4.828,3.09
Solar Array,2013,9,28,7,1,12.2,1,,,12.2,0.8047,2.06
Solar Array,2013,9,28,8,1,11.7,1,,,11.7,0.1006,1.54
Solar Array,2013,9,28,9,0.9,12.2,0.9614,,,12.8,1.207,1.54
Solar Array,2013,9,28,10,0,14.4,0.9258,,,15.6,16.093,4.63
Solar Array,2013,9,28,11,0,13.9,0.7054,,,19.4,16.093,4.63
Solar Array,2013,9,28,12,0,12.2,0.5315,,,22.2,16.093,6.17
Solar Array,2013,9,28,13,0,11.7,0.4641,,,23.9,16.093,6.69
Solar Array,2013,9,28,14,0,11.1,0.4177,,,25,16.093,5.66
Solar Array,2013,9,28,15,0,10,0.3746,,,25.6,16.093,4.63
Solar Array,2013,9,28,16,0,10,0.3637,,,26.1,16.093,6.17
Solar Array,2013,9,28,17,0,10,0.3637,,,26.1,16.093,7.2
Solar Array,2013,9,28,18,0,11.1,0.4329,,,24.4,16.093,5.14
Solar Array,2013,9,28,19,0,11.7,0.4811,,,23.3,16.093,4.12
Solar Array,2013,9,28,20,0,11.7,0.55,,,21.1,16.093,3.6
Solar Array,2013,9,28,21,0,11.1,0.5451,,,20.6,16.093,3.6
Solar Array,2013,9,28,22,0,11.1,0.6056,,,18.9,16.093,5.14
Solar Array,2013,9,28,23,0,11.7,0.675,,,17.8,16.093,4.63
Solar Array,2013,9,29,0,0,11.7,0.7011,,,17.2,16.093,4.12
Solar Array,2013,9,29,1,0,11.7,0.7011,,,17.2,16.093,4.12
Solar Array,2013,9,29,2,0,11.7,0.675,,,17.8,16.093,5.14
Solar Array,2013,9,29,3,0.9,11.7,0.675,,,17.8,16.093,5.14
Solar Array,2013,9,29,4,1,12.2,0.6761,,,18.3,16.093,4.63
Solar Array,2013,9,29,5,1,12.2,0.6512,,,18.9,16.093,5.14
Solar Array,2013,9,29,6,1,12.2,0.6512,,,18.9,16.093,4.12
Solar Array,2013,9,29,7,1,13.9,0.7795,1.52,,17.8,6.4374,4.63
Solar Array,2013,9,29,8,1,15.6,0.9323,4.32,,16.7,4.0234,2.57
Solar Array,2013,9,29,9,1,15.6,0.9323,2.54,,16.7,4.828,3.6
Solar Array,2013,9,29,10,1,13.9,0.8681,0.51,,16.1,16.093,5.66
Solar Array,2013,9,29,11,1,13.9,0.8963,,,15.6,16.093,5.14
Solar Array,2013,9,29,12,1,12.8,0.7778,,,16.7,16.093,5.14
Solar Array,2013,9,29,13,1,13.3,0.862,,,15.6,11.265,3.09
Solar Array,2013,9,29,14,1,13.3,0.7265,,,18.3,16.093,0
Solar Array,2013,9,29,15,0.9,11.7,0.5885,,,20,16.093,1.54
Solar Array,2013,9,29,16,0.25,10,0.5256,,,20,16.093,2.06
Solar Array,2013,9,29,17,0,9.4,0.4549,,,21.7,16.093,4.12
Solar Array,2013,9,29,18,0.25,11.7,0.5671,,,20.6,16.093,4.12
Solar Array,2013,9,29,19,0.25,12.2,0.6761,,,18.3,16.093,2.57
Solar Array,2013,9,29,20,0,11.7,0.7236,,,16.7,16.093,0
Solar Array,2013,9,29,21,0,10.6,0.8371,,,13.3,16.093,2.06
Solar Array,2013,9,29,22,0,10.6,0.8371,,,13.3,16.093,0
Solar Array,2013,9,29,23,0,10.6,0.8648,,,12.8,16.093,1.54
Solar Array,2013,9,30,0,0.5,11.1,0.9299,,,12.2,16.093,0
Solar Array,2013,9,30,1,1,11.1,0.9611,,,11.7,0.4023,0
Solar Array,2013,9,30,2,1,10.6,0.9673,,,11.1,0.8047,0
Solar Array,2013,9,30,3,1,9.4,0.9606,,,10,16.093,0
Solar Array,2013,9,30,4,1,8.9,0.9669,,,9.4,0.4023,0
Solar Array,2013,9,30,5,1,10,0.9607,,,10.6,0.8047,0
Solar Array,2013,9,30,6,1,10,0.9607,,,10.6,0.4023,0
Solar Array,2013,9,30,7,1,9.4,0.9606,,,10,0.8047,0
Solar Array,2013,9,30,8,1,10.6,0.9673,,,11.1,0.4023,0
Solar Array,2013,9,30,9,1,11.7,0.9676,,,12.2,0.1006,0
Solar Array,2013,9,30,10,1,12.2,0.9614,,,12.8,0.1006,0
Solar Array,2013,9,30,11,1,12.8,0.9679,,,13.3,4.0234,2.06
Solar Array,2013,9,30,12,1,12.8,0.867,,,15,16.093,1.54
Solar Array,2013,9,30,13,0,11.7,0.675,,,17.8,16.093,2.06
Solar Array,2013,9,30,14,0.5,11.1,0.587,,,19.4,16.093,3.6
Solar Array,2013,9,30,15,0.5,10,0.5256,,,20,16.093,2.57
Solar Array,2013,9,30,16,0.9,8.9,0.4704,,,20.6,16.093,1.54
Solar Array,2013,9,30,17,0.9,8.9,0.4562,,,21.1,16.093,4.12
Solar Array,2013,9,30,18,0,8.9,0.4704,,,20.6,16.093,2.57
Solar Array,2013,9,30,19,0,10,0.5628,,,18.9,16.093,0
Solar Array,2013,9,30,20,0,10,0.6714,,,16.1,16.093,1.54
Solar Array,2013,9,30,21,0,9.4,0.692,,,15,16.093,0
Solar Array,2013,9,30,22,0,9.4,0.7193,,,14.4,16.093,0
Solar Array,2013,9,30,23,0,9.4,0.7429,,,13.9,16.093,0
Solar Array,2013,10,1,0,0,10,0.8042,,,13.3,16.093,3.09
Solar Array,2013,10,1,1,0,9.4,0.7981,,,12.8,16.093,2.57
Solar Array,2013,10,1,2,0,8.9,0.8026,,,12.2,16.093,2.06
Solar Array,2013,10,1,3,0,9.4,0.7981,,,12.8,16.093,2.57
Solar Array,2013,10,1,4,0,10,0.8642,,,12.2,16.093,3.09
Solar Array,2013,10,1,5,0,10,0.8642,,,12.2,16.093,3.09
Solar Array,2013,10,1,6,0,10,0.8932,,,11.7,16.093,3.6
Solar Array,2013,10,1,7,0,10,0.8642,,,12.2,16.093,3.09
Solar Array,2013,10,1,8,0,10.6,0.8996,,,12.2,14.484,2.57
Solar Array,2013,10,1,9,0,12.2,0.8949,,,13.9,14.484,3.6
Solar Array,2013,10,1,10,0,14.4,0.8362,,,17.2,16.093,6.17
Solar Array,2013,10,1,11,,,,,,,,
Solar Array,2013,10,1,12,0.5,16.1,0.7316,,,21.1,16.093,7.2
Solar Array,2013,10,1,13,1,16.1,0.6597,,,22.8,16.093,6.17
Solar Array,2013,10,1,14,0.25,15,0.5584,,,24.4,16.093,8.75
Solar Array,2013,10,1,15,0.9,15.6,0.5803,,,24.4,16.093,8.75
Solar Array,2013,10,1,16,0.5,15,0.5754,,,23.9,16.093,9.26
Solar Array,2013,10,1,17,0.9,15.6,0.598,,,23.9,16.093,7.72
Solar Array,2013,10,1,18,0,15,0.5965,,,23.3,16.093,9.77
Solar Array,2013,10,1,19,0.25,15.6,0.6626,,,22.2,16.093,7.2
Solar Array,2013,10,1,20,0,15.6,0.7307,,,20.6,16.093,4.63
Solar Array,2013,10,1,21,0,15.6,0.787,,,19.4,16.093,4.12
Solar Array,2013,10,1,22,0,15.6,0.8119,,,18.9,16.093,4.12
Solar Array,2013,10,1,23,0,15.6,0.8429,,,18.3,16.093,5.66
Solar Array,2013,10,2,0,0,15.6,0.8697,,,17.8,16.093,3.6
Solar Array,2013,10,2,1,0,15.6,0.8697,,,17.8,16.093,4.63
Solar Array,2013,10,2,2,0,15.6,0.9033,,,17.2,16.093,4.12
Solar Array,2013,10,2,3,0,15,0.8971,,,16.7,12.875,3.09
Solar Array,2013,10,2,4,0,15,0.932,,,16.1,11.265,3.09
Solar Array,2013,10,2,5,0,13.3,0.9311,,,14.4,11.265,3.6
Solar Array,2013,10,2,6,0,12.2,0.9614,,,12.8,6.4374,3.09
Solar Array,2013,10,2,7,0,11.7,0.9004,,,13.3,16.093,3.09
Solar Array,2013,10,2,8,0,10.6,0.8996,,,12.2,16.093,1.54
Solar Array,2013,10,2,9,0,12.2,0.8664,0.25,,14.4,16.093,2.57
Solar Array,2013,10,2,10,0,11.7,0.7011,,,17.2,16.093,2.06
Solar Array,2013,10,2,11,0,8.9,0.5067,,,19.4,16.093,2.06
Solar Array,2013,10,2,12,0,4.4,0.3131,,,22.2,16.093,1.54
Solar Array,2013,10,2,13,0,2.8,0.2697,,,22.8,16.093,1.54
Solar Array,2013,10,2,14,0,2.2,0.2507,,,23.3,14.484,1.54
Solar Array,2013,10,2,15,0,3.3,0.2615,,,23.9,16.093,3.09
Solar Array,2013,10,2,16,0,2.8,0.2524,,,23.9,16.093,2.06
Solar Array,2013,10,2,17,0,3.9,0.2647,,,24.4,16.093,4.12
Solar Array,2013,10,2,18,0,3.3,0.2711,,,23.3,16.093,3.09
Solar Array,2013,10,2,19,0,3.9,0.3233,,,21.1,16.093,0
Solar Array,2013,10,2,20,0,5,0.4153,,,18.3,16.093,0
Solar Array,2013,10,2,21,0,5.6,0.4975,,,16.1,16.093,0
Solar Array,2013,10,2,22,0,5,0.4927,,,15.6,16.093,0
Solar Array,2013,10,2,23,0,6.1,0.6169,,,13.3,16.093,0
Solar Array,2013,10,3,0,0,5,0.5716,,,13.3,16.093,2.06
Solar Array,2013,10,3,1,0,5.6,0.6157,,,12.8,16.093,2.06
Solar Array,2013,10,3,2,0,5.6,0.6404,,,12.2,16.093,0
Solar Array,2013,10,3,3,0,6.1,0.7986,,,9.4,16.093,2.57
Solar Array,2013,10,3,4,0,6.1,0.737,,,10.6,16.093,1.54
Solar Array,2013,10,3,5,0,6.1,0.7986,,,9.4,16.093,0
Solar Array,2013,10,3,6,0.5,6.7,0.8323,,,9.4,16.093,2.06
Solar Array,2013,10,3,7,1,8.3,0.7965,,,11.7,16.093,2.06
Solar Array,2013,10,3,8,0.9,7.8,0.7699,,,11.7,16.093,2.06
Solar Array,2013,10,3,9,0.25,8.9,0.7717,,,12.8,16.093,2.57
Solar Array,2013,10,3,10,0,11.7,0.675,,,17.8,16.093,4.12
Solar Array,2013,10,3,11,0,13.9,0.6549,,,20.6,16.093,5.14
Solar Array,2013,10,3,12,0,15,0.6376,,,22.2,16.093,3.6
Solar Array,2013,10,3,13,0,16.7,0.6225,,,24.4,16.093,2.57
Solar Array,2013,10,3,14,0.9,17.2,0.5982,,,25.6,16.093,5.14
Solar Array,2013,10,3,15,0.9,17.2,0.5444,,,27.2,16.093,5.14
Solar Array,2013,10,3,16,0.5,16.7,0.5093,,,27.8,16.093,5.66
Solar Array,2013,10,3,17,0.9,17.2,0.5257,0,,27.8,16.093,6.69
Solar Array,2013,10,3,18,0,17.8,0.6213,,,25.6,16.093,4.12
Solar Array,2013,10,3,19,0.25,17.8,0.6672,,,24.4,16.093,3.09
Solar Array,2013,10,3,20,0.9,18.3,0.7355,0,,23.3,16.093,2.57
Solar Array,2013,10,3,21,1,18.3,0.758,,,22.8,16.093,3.09
Solar Array,2013,10,3,22,0.9,17.8,0.7854,,,21.7,16.093,2.57
Solar Array,2013,10,3,23,0.9,17.2,0.7845,,,21.1,16.093,1.54
Solar Array,2013,10,4,0,0.5,17.8,0.8718,,,20,16.093,4.12
Solar Array,2013,10,4,1,1,17.8,0.8401,0.25,,20.6,4.0234,2.06
Solar Array,2013,10,4,2,1,18.3,0.8996,6.1,,20,16.093,0
Solar Array,2013,10,4,3,0.9,18.3,0.9337,0,,19.4,16.093,2.57
Solar Array,2013,10,4,4,0.9,18.3,0.9337,1.02,,19.4,16.093,3.6
Solar Array,2013,10,4,5,0,17.8,0.8718,0,,20,16.093,2.57
Solar Array,2013,10,4,6,1,18.3,0.9337,0.25,,19.4,16.093,0
Solar Array,2013,10,4,7,0.5,17.8,0.9048,0,,19.4,16.093,2.06
Solar Array,2013,10,4,8,1,17.8,0.9334,,,18.9,16.093,2.06
Solar Array,2013,10,4,9,0.9,17.8,0.9048,,,19.4,14.484,1.54
Solar Array,2013,10,4,10,1,18.3,0.9337,,,19.4,12.875,2.06
Solar Array,2013,10,4,11,0.9,18.9,0.9001,,,20.6,16.093,2.57
Solar Array,2013,10,4,12,1,18.3,0.8104,,,21.7,16.093,1.54
Solar Array,2013,10,4,13,1,18.3,0.7861,,,22.2,16.093,2.06
Solar Array,2013,10,4,14,0.9,18.3,0.758,,,22.8,16.093,0
Solar Array,2013,10,4,15,1,18.3,0.8104,,,21.7,16.093,2.57
Solar Array,2013,10,4,16,1,17.8,0.8718,,,20,16.093,5.14
Solar Array,2013,10,4,17,1,16.7,0.8441,,,19.4,16.093,4.63
Solar Array,2013,10,4,18,1,16.7,0.9041,,,18.3,16.093,5.66
Solar Array,2013,10,4,19,1,16.1,0.9326,,,17.2,14.484,6.17
Solar Array,2013,10,4,20,1,15.6,0.9033,,,17.2,16.093,7.2
Solar Array,2013,10,4,21,1,15,0.8692,,,17.2,16.093,5.66
Solar Array,2013,10,4,22,1,15,0.8971,0.25,,16.7,16.093,4.63
Solar Array,2013,10,4,23,1,15.6,0.9686,9.4,,16.1,16.093,4.12
Solar Array,2013,10,5,0,1,15.6,0.9323,0,,16.7,16.093,3.09
Solar Array,2013,10,5,1,1,15.6,0.9686,,,16.1,16.093,2.57
Solar Array,2013,10,5,2,1,15,0.8971,0.25,,16.7,16.093,4.12
Solar Array,2013,10,5,3,1,15.6,0.9323,,,16.7,16.093,4.12
Solar Array,2013,10,5,4,1,15.6,0.9323,3.3,,16.7,8.0467,4.12
Solar Array,2013,10,5,5,1,15.6,0.9323,4.32,,16.7,11.265,4.12
Solar Array,2013,10,5,6,1,15.6,0.9323,0.25,,16.7,16.093,4.12
Solar Array,2013,10,5,7,1,15.6,0.9323,0,,16.7,16.093,4.12
Solar Array,2013,10,5,8,1,15.6,0.9323,,,16.7,16.093,3.09
