City,Year,Month,Day,Hour,Solar_Elevation
Power City,Consumption,12,9,4,-53.29805882
Power City,Consumption,12,9,5,-42.62903117
Power City,Consumption,12,9,6,-31.64022082
Power City,Consumption,12,9,7,-20.74206207
Power City,Consumption,12,9,8,-10.22956539
Power City,Consumption,12,9,9,-0.395642476
Power City,Consumption,12,9,10,8.411039768
Power City,Consumption,12,9,11,15.754144219
Power City,Consumption,12,9,12,21.117008755
Power City,Consumption,12,9,13,23.986337668
Power City,Consumption,12,9,14,24.022498025
Power City,Consumption,12,9,15,21.220851777
Power City,Consumption,12,9,16,15.914210135
Power City,Consumption,12,9,17,8.6138162646
Power City,Consumption,12,9,18,-0.162438444
Power City,Consumption,12,9,19,-9.97606833
Power City,Consumption,12,9,20,-20.47681242
Power City,Consumption,12,9,21,-31.37152661
Power City,Consumption,12,9,22,-42.36739746
Power City,Consumption,12,9,23,-53.06159579
Power City,Consumption,12,9,24,-62.65407775
Power City,Consumption,12,10,1,-69.184531
Power City,Consumption,12,10,2,-69.31927229
Power City,Consumption,12,10,3,-62.9609773
Power City,Consumption,12,10,4,-53.43611978
Power City,Consumption,12,10,5,-42.76674872
Power City,Consumption,12,10,6,-31.77772019
Power City,Consumption,12,10,7,-20.87959785
Power City,Consumption,12,10,8,-10.36694512
Power City,Consumption,12,10,9,-0.531963805
Power City,Consumption,12,10,10,8.2777095166
Power City,Consumption,12,10,11,15.627153063
Power City,Consumption,12,10,12,21.001294458
Power City,Consumption,12,10,13,23.88779755
Power City,Consumption,12,10,14,23.946196857
Power City,Consumption,12,10,15,21.169031753
Power City,Consumption,12,10,16,15.885796559
Power City,Consumption,12,10,17,8.6055454588
Power City,Consumption,12,10,18,-0.154609597
Power City,Consumption,12,10,19,-9.956162903
Power City,Consumption,12,10,20,-20.4486837
Power City,Consumption,12,10,21,-31.33917958
Power City,Consumption,12,10,22,-42.33581942
Power City,Consumption,12,10,23,-53.03863524
Power City,Consumption,12,10,24,-62.65476334
Power City,Consumption,12,11,1,-69.23533171
Power City,Consumption,12,11,2,-69.42747592
Power City,Consumption,12,11,3,-63.09144975
Power City,Consumption,12,11,4,-53.57021657
Power City,Consumption,12,11,5,-42.90096266
Power City,Consumption,12,11,6,-31.91177606
Power City,Consumption,12,11,7,-21.01349226
Power City,Consumption,12,11,8,-10.50029415
Power City,Consumption,12,11,9,-0.663709021
Power City,Consumption,12,11,10,8.1496244986
Power City,Consumption,12,11,11,15.506145154
Power City,Consumption,12,11,12,20.89227154
Power City,Consumption,12,11,13,23.796489759
Power City,Consumption,12,11,14,23.877384835
Power City,Consumption,12,11,15,21.124653002
Power City,Consumption,12,11,16,15.864552808
Power City,Consumption,12,11,17,8.6040662201
Power City,Consumption,12,11,18,-0.140377857
Power City,Consumption,12,11,19,-9.930189519
Power City,Consumption,12,11,20,-20.41472309
Power City,Consumption,12,11,21,-31.30109202
Power City,Consumption,12,11,22,-42.29837762
Power City,Consumption,12,11,23,-53.0093504
Power City,Consumption,12,11,24,-62.64817346
Power City,Consumption,12,12,1,-69.27785288
Power City,Consumption,12,12,2,-69.52843557
Power City,Consumption,12,12,3,-63.21669737
Power City,Consumption,12,12,4,-53.70024218
Power City,Consumption,12,12,5,-43.03156795
Power City,Consumption,12,12,6,-32.04228334
Power City,Consumption,12,12,7,-21.14364038
Power City,Consumption,12,12,8,-10.62950924
Power City,Consumption,12,12,9,-0.790779015
Power City,Consumption,12,12,10,8.026876303
Power City,Consumption,12,12,11,15.391200637
Power City,Consumption,12,12,12,20.790005093
Power City,Consumption,12,12,13,23.712462137
Power City,Consumption,12,12,14,23.816091945
Power City,Consumption,12,12,15,21.087727703
Power City,Consumption,12,12,16,15.850473408
Power City,Consumption,12,12,17,8.6093559734
Power City,Consumption,12,12,18,-0.119781777
Power City,Consumption,12,12,19,-9.898201258
Power City,Consumption,12,12,20,-20.37499672
Power City,Consumption,12,12,21,-31.25734171
Power City,Consumption,12,12,22,-42.25515984
Power City,Consumption,12,12,23,-52.97383497
Power City,Consumption,12,12,24,-62.63439017
Power City,Consumption,12,13,1,-69.31209825
Power City,Consumption,12,13,2,-69.62204584
Power City,Consumption,12,13,3,-63.33660438
Power City,Consumption,12,13,4,-53.82608804
Power City,Consumption,12,13,5,-43.15845854
Power City,Consumption,12,13,6,-32.1691366
Power City,Consumption,12,13,7,-21.26993765
Power City,Consumption,12,13,8,-10.75448816
Power City,Consumption,12,13,9,-0.913076381
Power City,Consumption,12,13,10,7.9095542492
Power City,Consumption,12,13,11,15.282396951
Power City,Consumption,12,13,12,20.69455723
Power City,Consumption,12,13,13,23.635759394
Power City,Consumption,12,13,14,23.762344922
Power City,Consumption,12,13,15,21.058264658
Power City,Consumption,12,13,16,15.843549424
Power City,Consumption,12,13,17,8.6213886943
Power City,Consumption,12,13,18,-0.092863235
Power City,Consumption,12,13,19,-9.860254296
Power City,Consumption,12,13,20,-20.32957354
Power City,Consumption,12,13,21,-31.20800897
Power City,Consumption,12,13,22,-42.20625627
Power City,Consumption,12,13,23,-52.9321854
Power City,Consumption,12,13,24,-62.61350002
Power City,Consumption,12,14,1,-69.33807924
Power City,Consumption,12,14,2,-69.70820447
Power City,Consumption,12,14,3,-63.45105388
Power City,Consumption,12,14,4,-53.94764415
Power City,Consumption,12,14,5,-43.2815275
Power City,Consumption,12,14,6,-32.2922302
Power City,Consumption,12,14,7,-21.39227999
Power City,Consumption,12,14,8,-10.87512989
Power City,Consumption,12,14,9,-1.030505516
Power City,Consumption,12,14,10,7.7977452941
Power City,Consumption,12,14,11,15.179808751
Power City,Consumption,12,14,12,20.605987023
Power City,Consumption,12,14,13,23.566423057
Power City,Consumption,12,14,14,23.716167209
Power City,Consumption,12,14,15,21.036269267
Power City,Consumption,12,14,16,15.843768451
Power City,Consumption,12,14,17,8.6401349297
Power City,Consumption,12,14,18,-0.059667382
Power City,Consumption,12,14,19,-9.816407842
Power City,Consumption,12,14,20,-20.27852521
Power City,Consumption,12,14,21,-31.15317654
Power City,Consumption,12,14,22,-42.15175931
Power City,Consumption,12,14,23,-52.88450061
Power City,Consumption,12,14,24,-62.58559369
Power City,Consumption,12,15,1,-69.35581486
Power City,Consumption,12,15,2,-69.78681275
Power City,Consumption,12,15,3,-63.55992809
Power City,Consumption,12,15,4,-54.06479919
Power City,Consumption,12,15,5,-43.4006671
Power City,Consumption,12,15,6,-32.41145842
Power City,Consumption,12,15,7,-21.51056394
Power City,Consumption,12,15,8,-10.99133467
Power City,Consumption,12,15,9,-1.142972733
Power City,Consumption,12,15,10,7.6915339427
Power City,Consumption,12,15,11,15.083507838
Power City,Consumption,12,15,12,20.524350441
Power City,Consumption,12,15,13,23.504491425
Power City,Consumption,12,15,14,23.677578926
Power City,Consumption,12,15,15,21.021743511
Power City,Consumption,12,15,16,15.851114624
Power City,Consumption,12,15,17,8.665561822
Power City,Consumption,12,15,18,-0.020242594
Power City,Consumption,12,15,19,-9.766724049
Power City,Consumption,12,15,20,-20.22192602
Power City,Consumption,12,15,21,-31.09292946
Power City,Consumption,12,15,22,-42.09176343
Power City,Consumption,12,15,23,-52.83088171
Power City,Consumption,12,15,24,-62.55076567
Power City,Consumption,12,16,1,-69.3653316
Power City,Consumption,12,16,2,-69.85777586
Power City,Consumption,12,16,3,-63.6631086
Power City,Consumption,12,16,4,-54.17744073
Power City,Consumption,12,16,5,-43.51576901
Power City,Consumption,12,16,6,-32.52671557
Power City,Consumption,12,16,7,-21.62468677
Power City,Consumption,12,16,8,-11.10300415
Power City,Consumption,12,16,9,-1.25038635
Power City,Consumption,12,16,10,7.5910021609
Power City,Consumption,12,16,11,14.993563079
Power City,Consumption,12,16,12,20.449700293
Power City,Consumption,12,16,13,23.449999528
Power City,Consumption,12,16,14,23.64659684
Power City,Consumption,12,16,15,21.014685939
Power City,Consumption,12,16,16,15.865568615
Power City,Consumption,12,16,17,8.6976331351
Power City,Consumption,12,16,18,0.0253595775
Power City,Consumption,12,16,19,-9.711267942
Power City,Consumption,12,16,20,-20.15985274
Power City,Consumption,12,16,21,-31.02735487
Power City,Consumption,12,16,22,-42.02636492
Power City,Consumption,12,16,23,-52.7714318
Power City,Consumption,12,16,24,-62.50911389
Power City,Consumption,12,17,1,-69.36666323
Power City,Consumption,12,17,2,-69.92100334
Power City,Consumption,12,17,3,-63.76047658
Power City,Consumption,12,17,4,-54.28545534
Power City,Consumption,12,17,5,-43.62672437
Power City,Consumption,12,17,6,-32.63789612
Power City,Consumption,12,17,7,-21.73454659
Power City,Consumption,12,17,8,-11.21004146
Power City,Consumption,12,17,9,-1.3526568
Power City,Consumption,12,17,10,7.4962292931
Power City,Consumption,12,17,11,14.910040352
Power City,Consumption,12,17,12,20.382086181
Power City,Consumption,12,17,13,23.402979082
Power City,Consumption,12,17,14,23.62323434
Power City,Consumption,12,17,15,21.015091658
Power City,Consumption,12,17,16,15.887107644
Power City,Consumption,12,17,17,8.7363092841
Power City,Consumption,12,17,18,0.0770844624
Power City,Consumption,12,17,19,-9.650107336
Power City,Consumption,12,17,20,-20.09238458
Power City,Consumption,12,17,21,-30.9565419
Power City,Consumption,12,17,22,-41.95566174
Power City,Consumption,12,17,23,-52.70625567
Power City,Consumption,12,17,24,-62.46073941
Power City,Consumption,12,18,1,-69.35985072
Power City,Consumption,12,18,2,-69.97640945
Power City,Consumption,12,18,3,-63.8519131
Power City,Consumption,12,18,4,-54.38872877
Power City,Consumption,12,18,5,-43.73342398
Power City,Consumption,12,18,6,-32.74489485
Power City,Consumption,12,18,7,-21.84004248
Power City,Consumption,12,18,8,-11.31235136
Power City,Consumption,12,18,9,-1.449696719
Power City,Consumption,12,18,10,7.4072919811
Power City,Consumption,12,18,11,14.83300247
Power City,Consumption,12,18,12,20.32155445
Power City,Consumption,12,18,13,23.363458463
Power City,Consumption,12,18,14,23.607501416
Power City,Consumption,12,18,15,21.022952321
Power City,Consumption,12,18,16,15.915705488
Power City,Consumption,12,18,17,8.7815473672
Power City,Consumption,12,18,18,0.1348743265
Power City,Consumption,12,18,19,-9.583312753
Power City,Consumption,12,18,20,-20.01960299
Power City,Consumption,12,18,21,-30.88058156
Power City,Consumption,12,18,22,-41.87975333
Power City,Consumption,12,18,23,-52.63545954
Power City,Consumption,12,18,24,-62.40574604
Power City,Consumption,12,19,1,-69.34494189
Power City,Consumption,12,19,2,-70.02391357
Power City,Consumption,12,19,3,-63.93729941
Power City,Consumption,12,19,4,-54.48714618
Power City,Consumption,12,19,5,-43.83575842
Power City,Consumption,12,19,6,-32.84760696
Power City,Consumption,12,19,7,-21.94107459
Power City,Consumption,12,19,8,-11.40984035
Power City,Consumption,12,19,9,-1.541421044
Power City,Consumption,12,19,10,7.3242640883
Power City,Consumption,12,19,11,14.762509134
Power City,Consumption,12,19,12,20.26814814
Power City,Consumption,12,19,13,23.331462668
Power City,Consumption,12,19,14,23.599404638
Power City,Consumption,12,19,15,21.038256131
Power City,Consumption,12,19,16,15.951332497
Power City,Consumption,12,19,17,8.8333012009
Power City,Consumption,12,19,18,0.1986684312
Power City,Consumption,12,19,19,-9.510957336
Power City,Consumption,12,19,20,-19.94159162
Power City,Consumption,12,19,21,-30.79956652
Power City,Consumption,12,19,22,-41.79874042
Power City,Consumption,12,19,23,-52.55915087
Power City,Consumption,12,19,24,-62.34423998
Power City,Consumption,12,20,1,-69.32199126
Power City,Consumption,12,20,2,-70.06344058
Power City,Consumption,12,20,3,-64.01651721
Power City,Consumption,12,20,4,-54.58059226
Power City,Consumption,12,20,5,-43.9336182
Power City,Consumption,12,20,6,-32.94592819
Power City,Consumption,12,20,7,-22.03754431
Power City,Consumption,12,20,8,-11.50241671
Power City,Consumption,12,20,9,-1.627747098
Power City,Consumption,12,20,10,7.2472166261
Power City,Consumption,12,20,11,14.698616865
Power City,Consumption,12,20,12,20.221906951
Power City,Consumption,12,20,13,23.307013295
Power City,Consumption,12,20,14,23.598947145
Power City,Consumption,12,20,15,21.060987834
Power City,Consumption,12,20,16,15.993955611
Power City,Consumption,12,20,17,8.8915213583
Power City,Consumption,12,20,18,0.268403094
Power City,Consumption,12,20,19,-9.433116768
Power City,Consumption,12,20,20,-19.85843618
Power City,Consumption,12,20,21,-30.71359105
Power City,Consumption,12,20,22,-41.71272487
Power City,Consumption,12,20,23,-52.47743809
Power City,Consumption,12,20,24,-62.27632955
Power City,Consumption,12,21,1,-69.2910597
Power City,Consumption,12,21,2,-70.09492124
Power City,Consumption,12,21,3,-64.08944904
Power City,Consumption,12,21,4,-54.6689515
Power City,Consumption,12,21,5,-44.02689396
Power City,Consumption,12,21,6,-33.03975502
Power City,Consumption,12,21,7,-22.12935434
Power City,Consumption,12,21,8,-11.58999071
Power City,Consumption,12,21,9,-1.708594687
Power City,Consumption,12,21,10,7.1762176838
Power City,Consumption,12,21,11,14.641378964
Power City,Consumption,12,21,12,20.182867206
Power City,Consumption,12,21,13,23.290128515
Power City,Consumption,12,21,14,23.606128634
Power City,Consumption,12,21,15,21.091128729
Power City,Consumption,12,21,16,16.043538381
Power City,Consumption,12,21,17,8.9561552103
Power City,Consumption,12,21,18,0.3440117528
Power City,Consumption,12,21,19,-9.349869183
Power City,Consumption,12,21,20,-19.77022432
Power City,Consumption,12,21,21,-30.62275082
Power City,Consumption,12,21,22,-41.62180948
Power City,Consumption,12,21,23,-52.39043038
Power City,Consumption,12,21,24,-62.20212479
Power City,Consumption,12,22,1,-69.25221416
Power City,Consumption,12,22,2,-70.11829251
Power City,Consumption,12,22,3,-64.15597855
Power City,Consumption,12,22,4,-54.75210837
Power City,Consumption,12,22,5,-44.11547658
Power City,Consumption,12,22,6,-33.12898472
Power City,Consumption,12,22,7,-22.21640883
Power City,Consumption,12,22,8,-11.67247461
Power City,Consumption,12,22,9,-1.783886177
Power City,Consumption,12,22,10,7.1113323628
Power City,Consumption,12,22,11,14.590845453
Power City,Consumption,12,22,12,20.151061816
Power City,Consumption,12,22,13,23.28082306
Power City,Consumption,12,22,14,23.620945355
Power City,Consumption,12,22,15,21.128656672
Power City,Consumption,12,22,16,16.100040991
Power City,Consumption,12,22,17,9.0271469701
Power City,Consumption,12,22,18,0.4254250317
Power City,Consumption,12,22,19,-9.261295074
Power City,Consumption,12,22,20,-19.67704556
Power City,Consumption,12,22,21,-30.52714282
Power City,Consumption,12,22,22,-41.52609784
Power City,Consumption,12,22,23,-52.29823744
Power City,Consumption,12,22,24,-62.12173714
Power City,Consumption,12,23,1,-69.20552732
Power City,Consumption,12,23,2,-70.13349785
Power City,Consumption,12,23,3,-64.21599086
Power City,Consumption,12,23,4,-54.82994755
Power City,Consumption,12,23,5,-44.1992574
Power City,Consumption,12,23,6,-33.21351558
Power City,Consumption,12,23,7,-22.2986135
Power City,Consumption,12,23,8,-11.74978285
Power City,Consumption,12,23,9,-1.853546581
Power City,Consumption,12,23,10,7.0526227129
Power City,Consumption,12,23,11,14.547063039
Power City,Consumption,12,23,12,20.126520257
Power City,Consumption,12,23,13,23.279108201
Power City,Consumption,12,23,14,23.643390107
Power City,Consumption,12,23,15,21.17354609
Power City,Consumption,12,23,16,16.163420292
Power City,Consumption,12,23,17,9.1044377412
