City,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility
Power City,Consumption,11,15,9,1,1.9,0.96,12,2.2,3.2
Power City,Consumption,11,15,10,1,2.2,0.96,12,2.8,3.2
Power City,Consumption,11,15,11,1,3.3,0.96,13,3.5,3.4666666667
Power City,Consumption,11,15,12,1,4,0.96,13,4.3,3.7333333333
Power City,Consumption,11,15,13,1,4.4,0.96,14,5,4
Power City,Consumption,11,15,14,1,3.4,0.97,13,3.5,3.2
Power City,Consumption,11,15,15,1,2.1,0.99,12,2.1,2.4
Power City,Consumption,11,15,16,1,0.6,1,11,0.6,1.6
Power City,Consumption,11,15,17,1,1,1,11,1,3.7333333333
Power City,Consumption,11,15,18,1,1.3,1,11,1.3,5.8666666667
Power City,Consumption,11,15,19,1,1.7,1,12,1.7,8
Power City,Consumption,11,15,20,1,1.5,0.97,11,1.7,9.6333333333
Power City,Consumption,11,15,21,1,1.2,0.95,11,1.7,11.266666667
Power City,Consumption,11,15,22,1,0.6,0.92,11,1.7,12.9
Power City,Consumption,11,15,23,0.9,-0.5,0.9,10,0.9,13.966666667
Power City,Consumption,11,15,24,0.7,-1.7,0.87,10,0.2,15.033333333
Power City,Consumption,11,16,1,0.6,-2.8,0.85,9,-0.6,16.1
Power City,Consumption,11,16,2,0.4,-3.6,0.85,9,-1.5,17.7
Power City,Consumption,11,16,3,0.2,-4.4,0.85,8,-2.4,19.3
Power City,Consumption,11,16,4,0,-5.6,0.85,8,-3.3,20.9
Power City,Consumption,11,16,5,0,-6.4,0.86,7,-4.6,18.233333333
Power City,Consumption,11,16,6,0,-7.6,0.87,7,-5.9,15.566666667
Power City,Consumption,11,16,7,0,-8.9,0.88,6,-7.2,12.9
Power City,Consumption,11,16,8,0.1,-7.7,0.84,7,-5.2,13.966666667
Power City,Consumption,11,16,9,0.3,-6.1,0.79,7,-3.1,15.033333333
Power City,Consumption,11,16,10,0.4,-5,0.75,8,-1.1,16.1
Power City,Consumption,11,16,11,0.3,-3.9,0.72,8,0.4,16.1
Power City,Consumption,11,16,12,0.1,-3.2,0.68,9,1.8,16.1
Power City,Consumption,11,16,13,0,-2.8,0.65,9,3.3,16.1
Power City,Consumption,11,16,14,0.1,-2.2,0.65,9,3.7,16.1
Power City,Consumption,11,16,15,0.3,-1.9,0.65,9,4,16.1
Power City,Consumption,11,16,16,0.4,-1.7,0.65,10,4.4,16.1
Power City,Consumption,11,16,17,0.3,-1.2,0.7,10,3.9,16.1
Power City,Consumption,11,16,18,0.3,-0.8,0.74,10,3.3,16.1
Power City,Consumption,11,16,19,0.2,-0.6,0.79,10,2.8,16.1
Power City,Consumption,11,16,20,0.2,0,0.8,11,3,16.1
Power City,Consumption,11,16,21,0.1,0.4,0.81,11,3.1,16.1
Power City,Consumption,11,16,22,0.1,0.6,0.82,11,3.3,16.1
Power City,Consumption,11,16,23,0.1,0.8,0.83,11,3.3,16.1
Power City,Consumption,11,16,24,0.1,0.9,0.85,11,3.3,16.1
Power City,Consumption,11,17,1,0.1,1.1,0.86,11,3.3,16.1
Power City,Consumption,11,17,2,0.1,1.5,0.85,11,3.7,16.1
Power City,Consumption,11,17,3,0,1.7,0.83,12,4,16.1
Power City,Consumption,11,17,4,0,1.7,0.82,12,4.4,16.1
Power City,Consumption,11,17,5,0,2,0.82,12,4.4,16.1
Power City,Consumption,11,17,6,0,1.9,0.82,12,4.4,16.1
Power City,Consumption,11,17,7,0,1.7,0.82,12,4.4,16.1
Power City,Consumption,11,17,8,0,2.2,0.81,12,5.2,12.333333333
Power City,Consumption,11,17,9,0,3,0.81,13,5.9,8.5666666667
Power City,Consumption,11,17,10,0,3.3,0.8,13,6.7,4.8
Power City,Consumption,11,17,11,0,4,0.72,13,8.9,6.9666666667
Power City,Consumption,11,17,12,0,4.4,0.63,14,11.1,9.1333333333
Power City,Consumption,11,17,13,0,4.4,0.55,14,13.3,11.3
Power City,Consumption,11,17,14,0,4.5,0.53,14,13.9,11.3
Power City,Consumption,11,17,15,0,4.3,0.5,14,14.4,11.3
Power City,Consumption,11,17,16,0,3.9,0.48,13,15,11.3
Power City,Consumption,11,17,17,0,3.3,0.59,13,11.5,11.3
Power City,Consumption,11,17,18,0,2.6,0.71,13,7.9,11.3
Power City,Consumption,11,17,19,0,1.7,0.82,12,4.4,11.3
Power City,Consumption,11,17,20,0,1.9,0.83,12,4.2,11.3
Power City,Consumption,11,17,21,0,1.9,0.85,12,4.1,11.3
Power City,Consumption,11,17,22,0,1.7,0.86,12,3.9,11.3
Power City,Consumption,11,17,23,0,2.3,0.85,12,4.6,11.3
Power City,Consumption,11,17,24,0,2.8,0.84,13,5.4,11.3
Power City,Consumption,11,18,1,0,3.3,0.83,13,6.1,11.3
Power City,Consumption,11,18,2,0,3.3,0.82,13,6.1,11.3
Power City,Consumption,11,18,3,0,3.2,0.8,13,6.1,11.3
Power City,Consumption,11,18,4,0,2.8,0.79,12,6.1,11.3
Power City,Consumption,11,18,5,0,2.9,0.79,12,5.9,11.3
Power City,Consumption,11,18,6,0,2.6,0.79,12,5.8,11.3
Power City,Consumption,11,18,7,0,2.2,0.79,12,5.6,11.3
Power City,Consumption,11,18,8,0,2.9,0.76,13,7.1,11.3
Power City,Consumption,11,18,9,0,3.9,0.72,13,8.5,11.3
Power City,Consumption,11,18,10,0,4.4,0.69,14,10,11.3
Power City,Consumption,11,18,11,0,5.9,0.64,15,12.4,12.9
Power City,Consumption,11,18,12,0,7,0.59,16,14.8,14.5
Power City,Consumption,11,18,13,0,7.8,0.54,17,17.2,16.1
Power City,Consumption,11,18,14,0,8.2,0.53,17,17.6,16.1
Power City,Consumption,11,18,15,0,8.3,0.53,17,17.9,16.1
Power City,Consumption,11,18,16,0,8.3,0.52,17,18.3,16.1
Power City,Consumption,11,18,17,0,8.6,0.6,18,16.5,16.1
Power City,Consumption,11,18,18,0,8.8,0.69,18,14.6,16.1
Power City,Consumption,11,18,19,0,8.9,0.77,18,12.8,16.1
Power City,Consumption,11,18,20,0,8.7,0.79,18,12.1,16.1
Power City,Consumption,11,18,21,0,8.4,0.81,17,11.3,16.1
Power City,Consumption,11,18,22,0,7.8,0.83,17,10.6,16.1
Power City,Consumption,11,18,23,0,7.5,0.83,17,10.2,15.033333333
Power City,Consumption,11,18,24,0,7.1,0.83,16,9.8,13.966666667
Power City,Consumption,11,19,1,0,6.7,0.83,16,9.4,12.9
Power City,Consumption,11,19,2,0,6.5,0.83,15,9,12.9
Power City,Consumption,11,19,3,0,6.2,0.83,15,8.7,12.9
Power City,Consumption,11,19,4,0,5.6,0.83,15,8.3,12.9
Power City,Consumption,11,19,5,0.1,6,0.82,15,8.7,12.9
Power City,Consumption,11,19,6,0.3,6.2,0.81,15,9,12.9
Power City,Consumption,11,19,7,0.4,6.1,0.8,15,9.4,12.9
Power City,Consumption,11,19,8,0.6,6.2,0.76,15,10.3,12.9
Power City,Consumption,11,19,9,0.8,6.7,0.73,16,11.3,12.9
Power City,Consumption,11,19,10,1,6.7,0.69,16,12.2,12.9
Power City,Consumption,11,19,11,0.9,7.8,0.67,17,13.5,13.966666667
Power City,Consumption,11,19,12,0.8,8.5,0.65,17,14.8,15.033333333
Power City,Consumption,11,19,13,0.7,8.9,0.63,18,16.1,16.1
Power City,Consumption,11,19,14,0.8,9.7,0.73,19,14.6,12.866666667
Power City,Consumption,11,19,15,0.9,10.2,0.83,20,13.2,9.6333333333
Power City,Consumption,11,19,16,1,10.6,0.93,20,11.7,6.4
Power City,Consumption,11,19,17,0.9,10.9,0.95,20,11.5,6.4
Power City,Consumption,11,19,18,0.8,11.1,0.98,20,11.3,6.4
Power City,Consumption,11,19,19,0.7,11.1,1,21,11.1,6.4
Power City,Consumption,11,19,20,0.6,11.1,1,21,11.1,6.4
Power City,Consumption,11,19,21,0.5,11.1,1,21,11.1,6.4
Power City,Consumption,11,19,22,0.4,11.1,1,21,11.1,6.4
Power City,Consumption,11,19,23,0.5,10.8,0.99,20,10.9,5.8666666667
Power City,Consumption,11,19,24,0.5,10.4,0.97,20,10.8,5.3333333333
Power City,Consumption,11,20,1,0.6,10,0.96,19,10.6,4.8
Power City,Consumption,11,20,2,0.4,9.2,0.96,18,9.7,5.8666666667
Power City,Consumption,11,20,3,0.2,8.4,0.96,17,8.7,6.9333333333
Power City,Consumption,11,20,4,0,7.2,0.96,16,7.8,8
Power City,Consumption,11,20,5,0,6.2,0.96,15,6.5,9.1
Power City,Consumption,11,20,6,0,4.8,0.96,14,5.2,10.2
Power City,Consumption,11,20,7,0,3.3,0.96,13,3.9,11.3
Power City,Consumption,11,20,8,0,4.4,0.94,14,5.4,10.2
Power City,Consumption,11,20,9,0,5.8,0.91,15,6.8,9.1
Power City,Consumption,11,20,10,0,6.7,0.89,16,8.3,8
Power City,Consumption,11,20,11,0,7.1,0.82,16,9.6,10.7
Power City,Consumption,11,20,12,0,7,0.76,16,10.9,13.4
Power City,Consumption,11,20,13,0,6.7,0.69,16,12.2,16.1
Power City,Consumption,11,20,14,0.2,6.7,0.68,16,12.2,16.1
Power City,Consumption,11,20,15,0.5,6.5,0.68,16,12.2,16.1
Power City,Consumption,11,20,16,0.7,6.1,0.67,16,12.2,16.1
Power City,Consumption,11,20,17,0.7,5.7,0.76,15,10,14.5
Power City,Consumption,11,20,18,0.6,5.1,0.84,15,7.8,12.9
Power City,Consumption,11,20,19,0.6,4.4,0.93,14,5.6,11.3
Power City,Consumption,11,20,20,0.7,4.4,0.93,14,5.4,13.433333333
Power City,Consumption,11,20,21,0.9,4.3,0.93,14,5.2,15.566666667
Power City,Consumption,11,20,22,1,3.9,0.93,14,5,17.7
Power City,Consumption,11,20,23,1,3.6,0.94,13,4.4,17.166666667
Power City,Consumption,11,20,24,1,3.2,0.95,13,3.9,16.633333333
Power City,Consumption,11,21,1,1,2.8,0.96,13,3.3,16.1
Power City,Consumption,11,21,2,1,3.9,0.96,13,4.2,12.333333333
Power City,Consumption,11,21,3,1,4.9,0.96,14,5.2,8.5666666667
Power City,Consumption,11,21,4,1,5.6,0.96,15,6.1,4.8
Power City,Consumption,11,21,5,1,5.5,0.96,14,5.7,4.5333333333
Power City,Consumption,11,21,6,1,5,0.96,14,5.4,4.2666666667
Power City,Consumption,11,21,7,1,4.4,0.96,14,5,4
Power City,Consumption,11,21,8,1,4.3,0.97,14,4.8,3.7333333333
Power City,Consumption,11,21,9,1,4.6,0.99,14,4.6,3.4666666667
Power City,Consumption,11,21,10,1,4.4,1,14,4.4,3.2
Power City,Consumption,11,21,11,1,5.5,1,15,5.5,2.8
Power City,Consumption,11,21,12,1,6.7,1,16,6.7,2.4
Power City,Consumption,11,21,13,1,7.8,1,17,7.8,2
Power City,Consumption,11,21,14,1,8.2,1,17,8.2,1.7666666667
Power City,Consumption,11,21,15,1,8.5,1,18,8.5,1.5333333333
Power City,Consumption,11,21,16,1,8.9,1,18,8.9,1.3
Power City,Consumption,11,21,17,1,9.5,1,19,9.5,1.4
Power City,Consumption,11,21,18,1,10,1,19,10,1.5
Power City,Consumption,11,21,19,1,10.6,1,20,10.6,1.6
Power City,Consumption,11,21,20,1,11,1,20,11,1.6
Power City,Consumption,11,21,21,1,11.3,1,21,11.3,1.6
Power City,Consumption,11,21,22,1,11.7,1,21,11.7,1.6
Power City,Consumption,11,21,23,1,11.8,0.99,21,11.9,2.1333333333
Power City,Consumption,11,21,24,1,11.7,0.97,21,12,2.6666666667
Power City,Consumption,11,22,1,1,11.7,0.96,21,12.2,3.2
Power City,Consumption,11,22,2,1,11.9,0.97,21,12,2.6666666667
Power City,Consumption,11,22,3,1,11.9,0.99,21,11.9,2.1333333333
Power City,Consumption,11,22,4,1,11.7,1,21,11.7,1.6
Power City,Consumption,11,22,5,1,11.7,1,21,11.7,1.6
Power City,Consumption,11,22,6,1,11.7,1,21,11.7,1.6
Power City,Consumption,11,22,7,1,11.7,1,21,11.7,1.6
Power City,Consumption,11,22,8,1,12,1,22,12.1,1.8666666667
Power City,Consumption,11,22,9,1,12.4,1,22,12.4,2.1333333333
Power City,Consumption,11,22,10,1,12.8,1,23,12.8,2.4
Power City,Consumption,11,22,11,1,13,1,23,13,2.6666666667
Power City,Consumption,11,22,12,1,13.1,1,23,13.1,2.9333333333
Power City,Consumption,11,22,13,1,13.3,1,23,13.3,3.2
Power City,Consumption,11,22,14,1,13.7,1,24,13.7,3.2
Power City,Consumption,11,22,15,1,14,1,24,14,3.2
Power City,Consumption,11,22,16,1,14.4,1,25,14.4,3.2
Power City,Consumption,11,22,17,1,14.2,1,25,14.2,4.8
Power City,Consumption,11,22,18,1,14.1,1,25,14.1,6.4
Power City,Consumption,11,22,19,1,13.9,1,24,13.9,8
Power City,Consumption,11,22,20,1,12.6,1,22,12.6,6.1333333333
Power City,Consumption,11,22,21,1,11.3,1,21,11.3,4.2666666667
Power City,Consumption,11,22,22,1,10,1,19,10,2.4
Power City,Consumption,11,22,23,1,9.8,1,19,9.8,5.3666666667
Power City,Consumption,11,22,24,1,9.6,1,19,9.6,8.3333333333
Power City,Consumption,11,23,1,1,9.4,1,19,9.4,11.3
Power City,Consumption,11,23,2,1,9.2,1,18,9.2,9.6666666667
Power City,Consumption,11,23,3,1,9.1,1,18,9.1,8.0333333333
Power City,Consumption,11,23,4,1,8.9,1,18,8.9,6.4
Power City,Consumption,11,23,5,1,7.8,1,17,7.8,6.9333333333
Power City,Consumption,11,23,6,1,6.7,1,16,6.7,7.4666666667
Power City,Consumption,11,23,7,1,5.6,1,15,5.6,8
Power City,Consumption,11,23,8,1,5.1,1,14,5.2,6.4
Power City,Consumption,11,23,9,1,4.8,1,14,4.8,4.8
Power City,Consumption,11,23,10,1,4.4,1,14,4.4,3.2
Power City,Consumption,11,23,11,1,4.4,1,14,4.4,3.4666666667
Power City,Consumption,11,23,12,1,4.4,1,14,4.4,3.7333333333
Power City,Consumption,11,23,13,1,4.4,1,14,4.4,4
Power City,Consumption,11,23,14,1,3.9,0.98,13,4,7.5
Power City,Consumption,11,23,15,1,3.1,0.95,13,3.7,11
Power City,Consumption,11,23,16,1,2.2,0.93,12,3.3,14.5
Power City,Consumption,11,23,17,1,2.3,0.93,12,3.3,14.5
Power City,Consumption,11,23,18,1,2.3,0.93,12,3.3,14.5
Power City,Consumption,11,23,19,1,2.2,0.93,12,3.3,14.5
Power City,Consumption,11,23,20,1,2.4,0.93,12,3.3,14.5
Power City,Consumption,11,23,21,1,2.4,0.93,12,3.3,14.5
Power City,Consumption,11,23,22,1,2.2,0.93,12,3.3,14.5
Power City,Consumption,11,23,23,1,1.7,0.9,12,3.1,14.5
Power City,Consumption,11,23,24,1,1.1,0.88,11,3,14.5
Power City,Consumption,11,24,1,1,0.6,0.85,11,2.8,14.5
Power City,Consumption,11,24,2,1,0.6,0.85,11,2.6,15.033333333
Power City,Consumption,11,24,3,1,0.4,0.85,11,2.4,15.566666667
Power City,Consumption,11,24,4,1,0,0.85,11,2.2,16.1
Power City,Consumption,11,24,5,0.7,-0.3,0.86,10,1.5,14.5
Power City,Consumption,11,24,6,0.3,-0.9,0.88,10,0.7,12.9
Power City,Consumption,11,24,7,0,-1.7,0.89,10,0,11.3
Power City,Consumption,11,24,8,0.2,-1.6,0.88,10,0.4,12.9
Power City,Consumption,11,24,9,0.3,-1.1,0.86,10,0.7,14.5
Power City,Consumption,11,24,10,0.5,-1.1,0.85,10,1.1,16.1
Power City,Consumption,11,24,11,0.3,-0.9,0.77,10,2.6,15.033333333
Power City,Consumption,11,24,12,0.2,-1.2,0.68,10,4.1,13.966666667
Power City,Consumption,11,24,13,0,-1.7,0.6,10,5.6,12.9
Power City,Consumption,11,24,14,0,-1.5,0.59,10,5.8,13.966666667
Power City,Consumption,11,24,15,0,-1.5,0.59,10,5.9,15.033333333
Power City,Consumption,11,24,16,0,-1.7,0.58,10,6.1,16.1
Power City,Consumption,11,24,17,0.1,-1.2,0.63,10,5.4,16.1
Power City,Consumption,11,24,18,0.2,-0.8,0.68,10,4.6,16.1
Power City,Consumption,11,24,19,0.3,-0.6,0.73,10,3.9,16.1
Power City,Consumption,11,24,20,0.2,0,0.77,11,3.5,16.1
Power City,Consumption,11,24,21,0.1,0.4,0.81,11,3.2,16.1
Power City,Consumption,11,24,22,0,0.6,0.85,11,2.8,16.1
Power City,Consumption,11,24,23,0,0.5,0.84,11,2.8,16.1
Power City,Consumption,11,24,24,0,0.2,0.83,11,2.8,16.1
Power City,Consumption,11,25,1,0,0,0.82,11,2.8,16.1
Power City,Consumption,11,25,2,0,0.2,0.83,11,2.6,16.1
Power City,Consumption,11,25,3,0,0.2,0.84,11,2.4,16.1
Power City,Consumption,11,25,4,0,0,0.85,11,2.2,16.1
Power City,Consumption,11,25,5,0.3,0.3,0.86,11,2,14.5
Power City,Consumption,11,25,6,0.7,0.2,0.88,11,1.9,12.9
Power City,Consumption,11,25,7,1,0,0.89,11,1.7,11.3
Power City,Consumption,11,25,8,1,0.3,0.89,11,2.1,11.3
Power City,Consumption,11,25,9,1,0.9,0.89,11,2.4,11.3
Power City,Consumption,11,25,10,1,1.1,0.89,11,2.8,11.3
Power City,Consumption,11,25,11,1,2,0.89,12,3.3,10.2
Power City,Consumption,11,25,12,1,2.6,0.89,12,3.9,9.1
Power City,Consumption,11,25,13,1,2.8,0.89,12,4.4,8
Power City,Consumption,11,25,14,1,3.4,0.91,13,4.4,6.6666666667
Power City,Consumption,11,25,15,1,3.7,0.94,13,4.4,5.3333333333
Power City,Consumption,11,25,16,1,3.9,0.96,13,4.4,4
Power City,Consumption,11,25,17,1,4.2,0.97,13,4.4,4.2666666667
Power City,Consumption,11,25,18,1,4.4,0.99,14,4.4,4.5333333333
Power City,Consumption,11,25,19,1,4.4,1,14,4.4,4.8
Power City,Consumption,11,25,20,1,5,1,14,5,3.6333333333
Power City,Consumption,11,25,21,1,5.5,1,15,5.5,2.4666666667
Power City,Consumption,11,25,22,1,6.1,1,15,6.1,1.3
Power City,Consumption,11,25,23,1,7.6,1,16,7.6,3
Power City,Consumption,11,25,24,1,9.1,1,18,9.1,4.7
Power City,Consumption,11,26,1,1,10.6,1,20,10.6,6.4
Power City,Consumption,11,26,2,1,11.3,1,20,11.3,8.0333333333
Power City,Consumption,11,26,3,1,12.1,1,21,12.1,9.6666666667
Power City,Consumption,11,26,4,1,12.8,1,22,12.8,11.3
Power City,Consumption,11,26,5,0.9,10.8,0.92,20,11.9,12.9
Power City,Consumption,11,26,6,0.8,8.6,0.85,17,10.9,14.5
Power City,Consumption,11,26,7,0.7,6.1,0.77,15,10,16.1
Power City,Consumption,11,26,8,0.8,4.9,0.8,14,8.3,13.966666667
Power City,Consumption,11,26,9,0.9,4.1,0.83,13,6.7,11.833333333
Power City,Consumption,11,26,10,1,2.8,0.86,12,5,9.7
Power City,Consumption,11,26,11,1,3.2,0.88,12,4.6,10.233333333
Power City,Consumption,11,26,12,1,3.1,0.91,12,4.3,10.766666667
Power City,Consumption,11,26,13,1,2.8,0.93,12,3.9,11.3
Power City,Consumption,11,26,14,1,2.8,0.89,12,4.3,11.833333333
Power City,Consumption,11,26,15,1,2.6,0.86,12,4.6,12.366666667
Power City,Consumption,11,26,16,1,2.2,0.82,12,5,12.9
Power City,Consumption,11,26,17,1,2.7,0.83,12,5.2,13.433333333
Power City,Consumption,11,26,18,1,3.1,0.85,13,5.4,13.966666667
Power City,Consumption,11,26,19,1,3.3,0.86,13,5.6,14.5
Power City,Consumption,11,26,20,1,2.7,0.84,12,5.2,14.5
Power City,Consumption,11,26,21,1,2,0.81,12,4.8,14.5
Power City,Consumption,11,26,22,1,1.1,0.79,11,4.4,14.5
Power City,Consumption,11,26,23,1,1.7,0.81,12,4.6,14.5
Power City,Consumption,11,26,24,1,2.2,0.84,12,4.8,14.5
Power City,Consumption,11,27,1,1,2.8,0.86,12,5,14.5
Power City,Consumption,11,27,2,1,2.2,0.83,12,4.8,14.5
Power City,Consumption,11,27,3,1,1.6,0.79,11,4.6,14.5
Power City,Consumption,11,27,4,1,0.6,0.76,11,4.4,14.5
Power City,Consumption,11,27,5,0.7,0.5,0.78,11,3.7,15.033333333
Power City,Consumption,11,27,6,0.3,0,0.8,10,2.9,15.566666667
Power City,Consumption,11,27,7,0,-0.6,0.82,10,2.2,16.1
Power City,Consumption,11,27,8,0.3,0.1,0.84,11,2.6,13.4
Power City,Consumption,11,27,9,0.7,1.1,0.87,11,2.9,10.7
Power City,Consumption,11,27,10,1,1.7,0.89,12,3.3,8
Power City,Consumption,11,27,11,1,1.5,0.83,11,3.9,9.1
Power City,Consumption,11,27,12,1,0.9,0.76,11,4.4,10.2
Power City,Consumption,11,27,13,1,0,0.7,11,5,11.3
Power City,Consumption,11,27,14,1,0.6,0.79,11,3.9,8.3333333333
Power City,Consumption,11,27,15,1,0.9,0.87,11,2.8,5.3666666667
Power City,Consumption,11,27,16,1,1.1,0.96,11,1.7,2.4
Power City,Consumption,11,27,17,1,0.9,0.97,11,1.1,2.0333333333
Power City,Consumption,11,27,18,1,0.5,0.99,11,0.6,1.6666666667
Power City,Consumption,11,27,19,1,0,1,11,0,1.3
Power City,Consumption,11,27,20,1,-0.2,1,10,-0.2,1.1333333333
Power City,Consumption,11,27,21,1,-0.4,1,10,-0.4,0.9666666667
Power City,Consumption,11,27,22,1,-0.6,1,10,-0.6,0.8
Power City,Consumption,11,27,23,1,-0.5,0.99,10,-0.4,1.0666666667
Power City,Consumption,11,27,24,1,-0.6,0.97,10,-0.2,1.3333333333
Power City,Consumption,11,28,1,1,-0.6,0.96,10,0,1.6
Power City,Consumption,11,28,2,1,-0.4,0.96,10,0,2.6666666667
Power City,Consumption,11,28,3,1,-0.4,0.96,10,0,3.7333333333
Power City,Consumption,11,28,4,1,-0.6,0.96,10,0,4.8
Power City,Consumption,11,28,5,1,-0.7,0.95,10,-0.2,6.9666666667
Power City,Consumption,11,28,6,1,-1.1,0.93,10,-0.4,9.1333333333
Power City,Consumption,11,28,7,1,-1.7,0.92,10,-0.6,11.3
Power City,Consumption,11,28,8,1,-2.1,0.92,9,-1,8.3333333333
Power City,Consumption,11,28,9,1,-2.2,0.92,9,-1.3,5.3666666667
Power City,Consumption,11,28,10,1,-2.8,0.92,9,-1.7,2.4
Power City,Consumption,11,28,11,1,-2.2,0.92,9,-1.5,4.2666666667
Power City,Consumption,11,28,12,1,-2.1,0.92,9,-1.3,6.1333333333
Power City,Consumption,11,28,13,1,-2.2,0.92,9,-1.1,8
Power City,Consumption,11,28,14,1,-2.5,0.91,9,-1.5,6.6666666667
Power City,Consumption,11,28,15,1,-3.1,0.9,9,-1.8,5.3333333333
Power City,Consumption,11,28,16,1,-3.9,0.89,8,-2.2,4
Power City,Consumption,11,28,17,1,-4.3,0.86,8,-2.4,5.3333333333
Power City,Consumption,11,28,18,1,-4.9,0.84,8,-2.6,6.6666666667
Power City,Consumption,11,28,19,1,-5.6,0.81,8,-2.8,8
Power City,Consumption,11,28,20,1,-5.4,0.85,8,-3.3,5.8666666667
Power City,Consumption,11,28,21,1,-5.4,0.88,8,-3.9,3.7333333333
Power City,Consumption,11,28,22,1,-5.6,0.92,8,-4.4,1.6
Power City,Consumption,11,28,23,1,-5.7,0.92,8,-4.6,4.8333333333
Power City,Consumption,11,28,24,0.9,-5.9,0.92,8,-4.8,8.0666666667
Power City,Consumption,11,29,1,0.9,-6.1,0.92,7,-5,11.3
Power City,Consumption,11,29,2,0.9,-6.1,0.92,7,-5.2,10.2
Power City,Consumption,11,29,3,1,-6.3,0.92,7,-5.4,9.1
Power City,Consumption,11,29,4,1,-6.7,0.92,7,-5.6,8
Power City,Consumption,11,29,5,1,-6.4,0.92,7,-5.6,9.1
Power City,Consumption,11,29,6,1,-6.5,0.92,7,-5.6,10.2
Power City,Consumption,11,29,7,1,-6.7,0.92,7,-5.6,11.3
Power City,Consumption,11,29,8,0.9,-6.8,0.91,7,-5.4,11.833333333
Power City,Consumption,11,29,9,0.8,-6.5,0.89,7,-5.2,12.366666667
Power City,Consumption,11,29,10,0.7,-6.7,0.88,7,-5,12.9
Power City,Consumption,11,29,11,0.8,-5.8,0.87,7,-4.3,12.9
Power City,Consumption,11,29,12,0.8,-5.2,0.86,8,-3.5,12.9
Power City,Consumption,11,29,13,0.9,-5,0.85,8,-2.8,12.9
Power City,Consumption,11,29,14,0.9,-4.2,0.85,8,-2.2,12.9
Power City,Consumption,11,29,15,1,-3.7,0.85,8,-1.7,12.9
Power City,Consumption,11,29,16,1,-3.3,0.85,9,-1.1,12.9
Power City,Consumption,11,29,17,1,-3,0.86,9,-1.1,12.366666667
Power City,Consumption,11,29,18,1,-2.8,0.88,9,-1.1,11.833333333
Power City,Consumption,11,29,19,1,-2.8,0.89,9,-1.1,11.3
Power City,Consumption,11,29,20,1,-2.8,0.89,9,-1.3,9.1333333333
Power City,Consumption,11,29,21,1,-2.9,0.89,9,-1.5,6.9666666667
Power City,Consumption,11,29,22,1,-3.3,0.89,9,-1.7,4.8
Power City,Consumption,11,29,23,1,-3.4,0.89,9,-1.9,3.7333333333
Power City,Consumption,11,29,24,1,-3.7,0.89,9,-2,2.6666666667
Power City,Consumption,11,30,1,1,-3.9,0.89,8,-2.2,1.6
Power City,Consumption,11,30,2,1,-4.1,0.89,8,-2.6,2.1333333333
Power City,Consumption,11,30,3,1,-4.4,0.88,8,-2.9,2.6666666667
Power City,Consumption,11,30,4,1,-5,0.88,8,-3.3,3.2
Power City,Consumption,11,30,5,1,-5.1,0.88,8,-3.7,3.2
Power City,Consumption,11,30,6,1,-5.5,0.88,8,-4,3.2
Power City,Consumption,11,30,7,1,-6.1,0.88,7,-4.4,3.2
Power City,Consumption,11,30,8,1,-6,0.89,8,-4.4,3.2
Power City,Consumption,11,30,9,1,-5.6,0.91,8,-4.4,3.2
Power City,Consumption,11,30,10,1,-5.6,0.92,8,-4.4,3.2
Power City,Consumption,11,30,11,1,-5.4,0.88,8,-4,3.2
Power City,Consumption,11,30,12,1,-5.6,0.85,8,-3.7,3.2
Power City,Consumption,11,30,13,1,-6.1,0.81,7,-3.3,3.2
Power City,Consumption,11,30,14,0.9,-6.2,0.81,7,-3.7,3.7333333333
Power City,Consumption,11,30,15,0.9,-6.6,0.81,7,-4,4.2666666667
Power City,Consumption,11,30,16,0.8,-7.2,0.81,7,-4.4,4.8
Power City,Consumption,11,30,17,0.9,-6.7,0.85,7,-4.6,4.5333333333
Power City,Consumption,11,30,18,0.9,-6.3,0.88,7,-4.8,4.2666666667
Power City,Consumption,11,30,19,1,-6.1,0.92,7,-5,4
Power City,Consumption,11,30,20,1,-6.1,0.92,7,-5.2,4.2666666667
Power City,Consumption,11,30,21,1,-6.3,0.92,7,-5.4,4.5333333333
Power City,Consumption,11,30,22,1,-6.3,0.92,7,-4.9,4.8
Power City,Consumption,11,30,23,1,-6.3,0.91,7,-4.6,4.8
Power City,Consumption,11,30,24,1,-6.4,0.89,7,-4.2,4.8
Power City,Consumption,12,1,1,1,-6.4,0.75,7,-3.8,14.5
Power City,Consumption,12,1,2,1,-6.5,0.75,7,-3.4,14.5
Power City,Consumption,12,1,3,1,-6.5,0.75,7,-3.1,14.5
Power City,Consumption,12,1,4,1,-6.7,0.75,7,-2.8,14.5
Power City,Consumption,12,1,5,1,-6.5,0.76,7,-2.4,14.5
Power City,Consumption,12,1,6,1,-5.9,0.77,8,-2.1,14.5
Power City,Consumption,12,1,7,1,-5,0.78,8,-1.7,14.5
Power City,Consumption,12,1,8,1,-4.6,0.82,8,-1.3,10.2
Power City,Consumption,12,1,9,1,-3.7,0.85,9,-1,5.9
Power City,Consumption,12,1,10,1,-2.2,0.89,9,-0.6,1.6
