Location,Date_time,Hour,Wind_Speed
Wind Farm,04OCT12:02:00:00,2,8.4
Wind Farm,04OCT12:03:00:00,3,8.8
Wind Farm,04OCT12:04:00:00,4,9.4
Wind Farm,04OCT12:05:00:00,5,9.9
Wind Farm,04OCT12:06:00:00,6,10.1
Wind Farm,04OCT12:07:00:00,7,8.9
Wind Farm,04OCT12:08:00:00,8,7.5
Wind Farm,04OCT12:09:00:00,9,5.0
Wind Farm,04OCT12:10:00:00,10,4.0
Wind Farm,04OCT12:11:00:00,11,4.7
Wind Farm,04OCT12:12:00:00,12,6.3
Wind Farm,04OCT12:13:00:00,13,7.2
Wind Farm,04OCT12:14:00:00,14,7.0
Wind Farm,04OCT12:15:00:00,15,7.7
Wind Farm,04OCT12:16:00:00,16,6.8
Wind Farm,04OCT12:17:00:00,17,8.1
Wind Farm,04OCT12:18:00:00,18,6.4
Wind Farm,04OCT12:19:00:00,19,5.7
Wind Farm,04OCT12:20:00:00,20,6.4
Wind Farm,04OCT12:21:00:00,21,7.3
Wind Farm,04OCT12:22:00:00,22,6.7
Wind Farm,04OCT12:23:00:00,23,7.1
Wind Farm,05OCT12:00:00:00,0,7.3
Wind Farm,05OCT12:01:00:00,1,8.2
Wind Farm,05OCT12:02:00:00,2,7.6
Wind Farm,05OCT12:03:00:00,3,8.8
Wind Farm,05OCT12:04:00:00,4,8.9
Wind Farm,05OCT12:05:00:00,5,9.8
Wind Farm,05OCT12:06:00:00,6,10.9
Wind Farm,05OCT12:07:00:00,7,12.7
Wind Farm,05OCT12:08:00:00,8,13.2
Wind Farm,05OCT12:09:00:00,9,14.0
Wind Farm,05OCT12:10:00:00,10,14.3
Wind Farm,05OCT12:11:00:00,11,12.7
Wind Farm,05OCT12:12:00:00,12,12.5
Wind Farm,05OCT12:13:00:00,13,11.1
Wind Farm,05OCT12:14:00:00,14,11.3
Wind Farm,05OCT12:15:00:00,15,10.7
Wind Farm,05OCT12:16:00:00,16,9.5
Wind Farm,05OCT12:17:00:00,17,7.0
Wind Farm,05OCT12:18:00:00,18,7.6
Wind Farm,05OCT12:19:00:00,19,6.0
Wind Farm,05OCT12:20:00:00,20,6.0
Wind Farm,05OCT12:21:00:00,21,5.2
Wind Farm,05OCT12:22:00:00,22,5.5
Wind Farm,05OCT12:23:00:00,23,5.0
Wind Farm,06OCT12:00:00:00,0,7.2
Wind Farm,06OCT12:01:00:00,1,9.1
Wind Farm,06OCT12:02:00:00,2,8.8
Wind Farm,06OCT12:03:00:00,3,8.8
Wind Farm,06OCT12:04:00:00,4,8.3
Wind Farm,06OCT12:05:00:00,5,7.7
Wind Farm,06OCT12:06:00:00,6,8.1
Wind Farm,06OCT12:07:00:00,7,8.7
Wind Farm,06OCT12:08:00:00,8,9.1
Wind Farm,06OCT12:09:00:00,9,9.1
Wind Farm,06OCT12:10:00:00,10,9.0
Wind Farm,06OCT12:11:00:00,11,7.7
Wind Farm,06OCT12:12:00:00,12,7.1
Wind Farm,06OCT12:13:00:00,13,3.6
Wind Farm,06OCT12:14:00:00,14,3.0
Wind Farm,06OCT12:15:00:00,15,1.6
Wind Farm,06OCT12:16:00:00,16,1.4
Wind Farm,06OCT12:17:00:00,17,2.1
Wind Farm,06OCT12:18:00:00,18,4.0
Wind Farm,06OCT12:19:00:00,19,4.6
Wind Farm,06OCT12:20:00:00,20,4.8
Wind Farm,06OCT12:21:00:00,21,4.1
Wind Farm,06OCT12:22:00:00,22,3.9
Wind Farm,06OCT12:23:00:00,23,3.8
Wind Farm,07OCT12:00:00:00,0,3.6
Wind Farm,07OCT12:01:00:00,1,3.7
Wind Farm,07OCT12:02:00:00,2,3.6
Wind Farm,07OCT12:03:00:00,3,5.5
Wind Farm,07OCT12:04:00:00,4,5.7
Wind Farm,07OCT12:05:00:00,5,5.8
Wind Farm,07OCT12:06:00:00,6,5.6
Wind Farm,07OCT12:07:00:00,7,4.5
Wind Farm,07OCT12:08:00:00,8,3.3
Wind Farm,07OCT12:09:00:00,9,2.7
Wind Farm,07OCT12:10:00:00,10,2.5
Wind Farm,07OCT12:11:00:00,11,2.9
Wind Farm,07OCT12:12:00:00,12,3.9
Wind Farm,07OCT12:13:00:00,13,3.7
Wind Farm,07OCT12:14:00:00,14,3.5
Wind Farm,07OCT12:15:00:00,15,3.0
Wind Farm,07OCT12:16:00:00,16,3.3
Wind Farm,07OCT12:17:00:00,17,2.6
Wind Farm,07OCT12:18:00:00,18,2.5
Wind Farm,07OCT12:19:00:00,19,2.3
Wind Farm,07OCT12:20:00:00,20,2.4
Wind Farm,07OCT12:21:00:00,21,3.0
Wind Farm,07OCT12:22:00:00,22,3.2
Wind Farm,07OCT12:23:00:00,23,3.3
Wind Farm,08OCT12:00:00:00,0,3.5
Wind Farm,08OCT12:01:00:00,1,4.7
Wind Farm,08OCT12:02:00:00,2,5.8
Wind Farm,08OCT12:03:00:00,3,6.7
Wind Farm,08OCT12:04:00:00,4,7.0
Wind Farm,08OCT12:05:00:00,5,7.7
Wind Farm,08OCT12:06:00:00,6,7.4
Wind Farm,08OCT12:07:00:00,7,7.1
Wind Farm,08OCT12:08:00:00,8,6.7
Wind Farm,08OCT12:09:00:00,9,6.5
Wind Farm,08OCT12:10:00:00,10,6.1
Wind Farm,08OCT12:11:00:00,11,4.6
Wind Farm,08OCT12:12:00:00,12,4.6
Wind Farm,08OCT12:13:00:00,13,4.4
Wind Farm,08OCT12:14:00:00,14,4.1
Wind Farm,08OCT12:15:00:00,15,4.5
Wind Farm,08OCT12:16:00:00,16,4.3
Wind Farm,08OCT12:17:00:00,17,5.4
Wind Farm,08OCT12:18:00:00,18,5.0
Wind Farm,08OCT12:19:00:00,19,4.2
Wind Farm,08OCT12:20:00:00,20,3.7
Wind Farm,08OCT12:21:00:00,21,3.5
Wind Farm,08OCT12:22:00:00,22,2.4
Wind Farm,08OCT12:23:00:00,23,2.5
Wind Farm,09OCT12:00:00:00,0,0.9
Wind Farm,09OCT12:01:00:00,1,1.2
Wind Farm,09OCT12:02:00:00,2,2.6
Wind Farm,09OCT12:03:00:00,3,3.2
Wind Farm,09OCT12:04:00:00,4,5.1
Wind Farm,09OCT12:05:00:00,5,5.0
Wind Farm,09OCT12:06:00:00,6,4.2
Wind Farm,09OCT12:07:00:00,7,4.5
Wind Farm,09OCT12:08:00:00,8,4.1
Wind Farm,09OCT12:09:00:00,9,4.1
Wind Farm,09OCT12:10:00:00,10,4.1
Wind Farm,09OCT12:11:00:00,11,4.3
Wind Farm,09OCT12:12:00:00,12,4.5
Wind Farm,09OCT12:13:00:00,13,3.7
Wind Farm,09OCT12:14:00:00,14,2.8
Wind Farm,09OCT12:15:00:00,15,3.1
Wind Farm,09OCT12:16:00:00,16,3.2
Wind Farm,09OCT12:17:00:00,17,2.4
Wind Farm,09OCT12:18:00:00,18,3.8
Wind Farm,09OCT12:19:00:00,19,5.0
Wind Farm,09OCT12:20:00:00,20,5.3
Wind Farm,09OCT12:21:00:00,21,6.0
Wind Farm,09OCT12:22:00:00,22,5.6
Wind Farm,09OCT12:23:00:00,23,6.0
Wind Farm,10OCT12:00:00:00,0,6.1
Wind Farm,10OCT12:01:00:00,1,5.2
Wind Farm,10OCT12:02:00:00,2,4.2
Wind Farm,10OCT12:03:00:00,3,4.4
Wind Farm,10OCT12:04:00:00,4,4.6
Wind Farm,10OCT12:05:00:00,5,4.4
Wind Farm,10OCT12:06:00:00,6,4.4
Wind Farm,10OCT12:07:00:00,7,5.5
Wind Farm,10OCT12:08:00:00,8,6.7
Wind Farm,10OCT12:09:00:00,9,5.8
Wind Farm,10OCT12:10:00:00,10,4.7
Wind Farm,10OCT12:11:00:00,11,3.9
Wind Farm,10OCT12:12:00:00,12,5.1
Wind Farm,10OCT12:13:00:00,13,4.9
Wind Farm,10OCT12:14:00:00,14,4.6
Wind Farm,10OCT12:15:00:00,15,5.1
Wind Farm,10OCT12:16:00:00,16,5.4
Wind Farm,10OCT12:17:00:00,17,5.2
Wind Farm,10OCT12:18:00:00,18,4.7
Wind Farm,10OCT12:19:00:00,19,5.6
Wind Farm,10OCT12:20:00:00,20,6.8
Wind Farm,10OCT12:21:00:00,21,7.4
Wind Farm,10OCT12:22:00:00,22,7.6
Wind Farm,10OCT12:23:00:00,23,6.2
Wind Farm,11OCT12:00:00:00,0,6.8
Wind Farm,11OCT12:01:00:00,1,7.8
Wind Farm,11OCT12:02:00:00,2,7.5
Wind Farm,11OCT12:03:00:00,3,7.1
Wind Farm,11OCT12:04:00:00,4,7.2
Wind Farm,11OCT12:05:00:00,5,6.3
Wind Farm,11OCT12:06:00:00,6,6.8
Wind Farm,11OCT12:07:00:00,7,7.1
Wind Farm,11OCT12:08:00:00,8,7.7
Wind Farm,11OCT12:09:00:00,9,5.6
Wind Farm,11OCT12:10:00:00,10,4.5
Wind Farm,11OCT12:11:00:00,11,4.6
Wind Farm,11OCT12:12:00:00,12,4.6
Wind Farm,11OCT12:13:00:00,13,5.3
Wind Farm,11OCT12:14:00:00,14,5.2
Wind Farm,11OCT12:15:00:00,15,4.3
Wind Farm,11OCT12:16:00:00,16,4.8
Wind Farm,11OCT12:17:00:00,17,5.0
Wind Farm,11OCT12:18:00:00,18,5.3
Wind Farm,11OCT12:19:00:00,19,5.2
Wind Farm,11OCT12:20:00:00,20,6.0
Wind Farm,11OCT12:21:00:00,21,7.0
Wind Farm,11OCT12:22:00:00,22,8.3
Wind Farm,11OCT12:23:00:00,23,8.7
Wind Farm,12OCT12:00:00:00,0,8.4
Wind Farm,12OCT12:01:00:00,1,7.1
Wind Farm,12OCT12:02:00:00,2,7.0
Wind Farm,12OCT12:03:00:00,3,6.1
Wind Farm,12OCT12:04:00:00,4,5.7
Wind Farm,12OCT12:05:00:00,5,6.0
Wind Farm,12OCT12:06:00:00,6,8.0
Wind Farm,12OCT12:07:00:00,7,7.2
Wind Farm,12OCT12:08:00:00,8,7.6
Wind Farm,12OCT12:09:00:00,9,8.1
Wind Farm,12OCT12:10:00:00,10,8.4
Wind Farm,12OCT12:11:00:00,11,8.0
Wind Farm,12OCT12:12:00:00,12,9.7
Wind Farm,12OCT12:13:00:00,13,10.7
Wind Farm,12OCT12:14:00:00,14,11.7
Wind Farm,12OCT12:15:00:00,15,9.8
Wind Farm,12OCT12:16:00:00,16,11.2
Wind Farm,12OCT12:17:00:00,17,9.5
Wind Farm,12OCT12:18:00:00,18,8.5
Wind Farm,12OCT12:19:00:00,19,6.8
Wind Farm,12OCT12:20:00:00,20,6.7
Wind Farm,12OCT12:21:00:00,21,7.6
Wind Farm,12OCT12:22:00:00,22,8.5
Wind Farm,12OCT12:23:00:00,23,7.9
Wind Farm,13OCT12:00:00:00,0,7.5
Wind Farm,13OCT12:01:00:00,1,7.6
Wind Farm,13OCT12:02:00:00,2,7.3
Wind Farm,13OCT12:03:00:00,3,6.8
Wind Farm,13OCT12:04:00:00,4,7.4
Wind Farm,13OCT12:05:00:00,5,8.1
Wind Farm,13OCT12:06:00:00,6,8.6
Wind Farm,13OCT12:07:00:00,7,8.2
Wind Farm,13OCT12:08:00:00,8,7.5
Wind Farm,13OCT12:09:00:00,9,7.7
Wind Farm,13OCT12:10:00:00,10,8.6
Wind Farm,13OCT12:11:00:00,11,8.8
Wind Farm,13OCT12:12:00:00,12,8.1
Wind Farm,13OCT12:13:00:00,13,7.7
Wind Farm,13OCT12:14:00:00,14,8.1
Wind Farm,13OCT12:15:00:00,15,7.6
Wind Farm,13OCT12:16:00:00,16,7.2
Wind Farm,13OCT12:17:00:00,17,6.8
Wind Farm,13OCT12:18:00:00,18,6.6
Wind Farm,13OCT12:19:00:00,19,7.8
Wind Farm,13OCT12:20:00:00,20,7.8
Wind Farm,13OCT12:21:00:00,21,8.2
Wind Farm,13OCT12:22:00:00,22,8.5
Wind Farm,13OCT12:23:00:00,23,7.5
Wind Farm,14OCT12:00:00:00,0,7.6
Wind Farm,14OCT12:01:00:00,1,7.8
Wind Farm,14OCT12:02:00:00,2,7.5
Wind Farm,14OCT12:03:00:00,3,6.6
Wind Farm,14OCT12:04:00:00,4,7.2
Wind Farm,14OCT12:05:00:00,5,7.1
Wind Farm,14OCT12:06:00:00,6,6.8
Wind Farm,14OCT12:07:00:00,7,6.4
Wind Farm,14OCT12:08:00:00,8,6.7
Wind Farm,14OCT12:09:00:00,9,6.1
Wind Farm,14OCT12:10:00:00,10,4.7
Wind Farm,14OCT12:11:00:00,11,2.6
Wind Farm,14OCT12:12:00:00,12,2.2
Wind Farm,14OCT12:13:00:00,13,2.3
Wind Farm,14OCT12:14:00:00,14,1.6
Wind Farm,14OCT12:15:00:00,15,1.9
Wind Farm,14OCT12:16:00:00,16,0.9
Wind Farm,14OCT12:17:00:00,17,1.2
Wind Farm,14OCT12:18:00:00,18,1.1
Wind Farm,14OCT12:19:00:00,19,1.1
Wind Farm,14OCT12:20:00:00,20,2.3
Wind Farm,14OCT12:21:00:00,21,3.4
Wind Farm,14OCT12:22:00:00,22,4.4
Wind Farm,14OCT12:23:00:00,23,5.2
Wind Farm,15OCT12:00:00:00,0,5.7
Wind Farm,15OCT12:01:00:00,1,6.3
Wind Farm,15OCT12:02:00:00,2,7.2
Wind Farm,15OCT12:03:00:00,3,7.4
Wind Farm,15OCT12:04:00:00,4,6.1
Wind Farm,15OCT12:05:00:00,5,7.0
Wind Farm,15OCT12:06:00:00,6,7.6
Wind Farm,15OCT12:07:00:00,7,6.6
Wind Farm,15OCT12:08:00:00,8,6.1
Wind Farm,15OCT12:09:00:00,9,5.8
Wind Farm,15OCT12:10:00:00,10,5.1
Wind Farm,15OCT12:11:00:00,11,4.5
Wind Farm,15OCT12:12:00:00,12,5.1
Wind Farm,15OCT12:13:00:00,13,6.8
Wind Farm,15OCT12:14:00:00,14,7.2
Wind Farm,15OCT12:15:00:00,15,7.8
Wind Farm,15OCT12:16:00:00,16,8.3
Wind Farm,15OCT12:17:00:00,17,7.8
Wind Farm,15OCT12:18:00:00,18,7.5
Wind Farm,15OCT12:19:00:00,19,7.2
Wind Farm,15OCT12:20:00:00,20,7.7
Wind Farm,15OCT12:21:00:00,21,7.4
Wind Farm,15OCT12:22:00:00,22,8.5
Wind Farm,15OCT12:23:00:00,23,9.1
Wind Farm,16OCT12:00:00:00,0,8.8
Wind Farm,16OCT12:01:00:00,1,9.2
Wind Farm,16OCT12:02:00:00,2,8.7
Wind Farm,16OCT12:03:00:00,3,8.6
Wind Farm,16OCT12:04:00:00,4,9.1
Wind Farm,16OCT12:05:00:00,5,9.9
Wind Farm,16OCT12:06:00:00,6,9.8
Wind Farm,16OCT12:07:00:00,7,9.5
Wind Farm,16OCT12:08:00:00,8,9.3
Wind Farm,16OCT12:09:00:00,9,10.6
Wind Farm,16OCT12:10:00:00,10,9.9
Wind Farm,16OCT12:11:00:00,11,8.1
Wind Farm,16OCT12:12:00:00,12,6.9
Wind Farm,16OCT12:13:00:00,13,7.1
Wind Farm,16OCT12:14:00:00,14,8.0
Wind Farm,16OCT12:15:00:00,15,8.2
Wind Farm,16OCT12:16:00:00,16,7.7
Wind Farm,16OCT12:17:00:00,17,8.3
Wind Farm,16OCT12:18:00:00,18,7.9
Wind Farm,16OCT12:19:00:00,19,6.8
Wind Farm,16OCT12:20:00:00,20,6.5
Wind Farm,16OCT12:21:00:00,21,7.5
Wind Farm,16OCT12:22:00:00,22,6.9
Wind Farm,16OCT12:23:00:00,23,7.1
Wind Farm,17OCT12:00:00:00,0,7.5
Wind Farm,17OCT12:01:00:00,1,7.0
Wind Farm,17OCT12:02:00:00,2,8.3
Wind Farm,17OCT12:03:00:00,3,7.6
Wind Farm,17OCT12:04:00:00,4,7.5
Wind Farm,17OCT12:05:00:00,5,8.1
Wind Farm,17OCT12:06:00:00,6,8.4
Wind Farm,17OCT12:07:00:00,7,9.3
Wind Farm,17OCT12:08:00:00,8,10.5
Wind Farm,17OCT12:09:00:00,9,9.9
Wind Farm,17OCT12:10:00:00,10,9.8
Wind Farm,17OCT12:11:00:00,11,9.0
Wind Farm,17OCT12:12:00:00,12,9.6
Wind Farm,17OCT12:13:00:00,13,11.3
Wind Farm,17OCT12:14:00:00,14,10.2
Wind Farm,17OCT12:15:00:00,15,9.3
Wind Farm,17OCT12:16:00:00,16,9.5
Wind Farm,17OCT12:17:00:00,17,8.5
Wind Farm,17OCT12:18:00:00,18,8.2
Wind Farm,17OCT12:19:00:00,19,8.6
Wind Farm,17OCT12:20:00:00,20,9.0
Wind Farm,17OCT12:21:00:00,21,9.2
Wind Farm,17OCT12:22:00:00,22,8.9
Wind Farm,17OCT12:23:00:00,23,9.6
Wind Farm,18OCT12:00:00:00,0,8.5
Wind Farm,18OCT12:01:00:00,1,8.5
Wind Farm,18OCT12:02:00:00,2,8.4
Wind Farm,18OCT12:03:00:00,3,7.9
Wind Farm,18OCT12:04:00:00,4,9.2
Wind Farm,18OCT12:05:00:00,5,10.2
Wind Farm,18OCT12:06:00:00,6,11.0
Wind Farm,18OCT12:07:00:00,7,11.2
Wind Farm,18OCT12:08:00:00,8,10.0
Wind Farm,18OCT12:09:00:00,9,10.0
Wind Farm,18OCT12:10:00:00,10,9.2
Wind Farm,18OCT12:11:00:00,11,8.9
Wind Farm,18OCT12:12:00:00,12,8.8
Wind Farm,18OCT12:13:00:00,13,8.5
Wind Farm,18OCT12:14:00:00,14,7.5
Wind Farm,18OCT12:15:00:00,15,8.0
Wind Farm,18OCT12:16:00:00,16,8.1
Wind Farm,18OCT12:17:00:00,17,8.0
Wind Farm,18OCT12:18:00:00,18,8.4
Wind Farm,18OCT12:19:00:00,19,8.7
Wind Farm,18OCT12:20:00:00,20,8.2
Wind Farm,18OCT12:21:00:00,21,8.5
Wind Farm,18OCT12:22:00:00,22,7.4
Wind Farm,18OCT12:23:00:00,23,6.7
Wind Farm,19OCT12:00:00:00,0,6.9
Wind Farm,19OCT12:01:00:00,1,4.9
Wind Farm,19OCT12:02:00:00,2,5.2
Wind Farm,19OCT12:03:00:00,3,6.9
Wind Farm,19OCT12:04:00:00,4,7.7
Wind Farm,19OCT12:05:00:00,5,8.8
Wind Farm,19OCT12:06:00:00,6,8.4
Wind Farm,19OCT12:07:00:00,7,7.8
Wind Farm,19OCT12:08:00:00,8,7.6
Wind Farm,19OCT12:09:00:00,9,8.4
Wind Farm,19OCT12:10:00:00,10,6.9
Wind Farm,19OCT12:11:00:00,11,7.3
Wind Farm,19OCT12:12:00:00,12,7.3
Wind Farm,19OCT12:13:00:00,13,7.4
Wind Farm,19OCT12:14:00:00,14,6.9
Wind Farm,19OCT12:15:00:00,15,7.4
Wind Farm,19OCT12:16:00:00,16,7.5
Wind Farm,19OCT12:17:00:00,17,5.4
Wind Farm,19OCT12:18:00:00,18,7.6
Wind Farm,19OCT12:19:00:00,19,7.1
Wind Farm,19OCT12:20:00:00,20,7.8
Wind Farm,19OCT12:21:00:00,21,8.0
Wind Farm,19OCT12:22:00:00,22,7.9
Wind Farm,19OCT12:23:00:00,23,9.4
Wind Farm,20OCT12:00:00:00,0,9.3
Wind Farm,20OCT12:01:00:00,1,8.4
Wind Farm,20OCT12:02:00:00,2,6.6
Wind Farm,20OCT12:03:00:00,3,7.1
Wind Farm,20OCT12:04:00:00,4,7.1
Wind Farm,20OCT12:05:00:00,5,5.2
Wind Farm,20OCT12:06:00:00,6,5.6
Wind Farm,20OCT12:07:00:00,7,5.7
Wind Farm,20OCT12:08:00:00,8,4.5
Wind Farm,20OCT12:09:00:00,9,4.2
Wind Farm,20OCT12:10:00:00,10,3.3
Wind Farm,20OCT12:11:00:00,11,2.2
Wind Farm,20OCT12:12:00:00,12,1.3
Wind Farm,20OCT12:13:00:00,13,0.9
Wind Farm,20OCT12:14:00:00,14,2.5
Wind Farm,20OCT12:15:00:00,15,2.1
Wind Farm,20OCT12:16:00:00,16,2.1
Wind Farm,20OCT12:17:00:00,17,3.2
Wind Farm,20OCT12:18:00:00,18,4.3
Wind Farm,20OCT12:19:00:00,19,3.2
Wind Farm,20OCT12:20:00:00,20,4.1
Wind Farm,20OCT12:21:00:00,21,5.2
Wind Farm,20OCT12:22:00:00,22,5.4
Wind Farm,20OCT12:23:00:00,23,5.2
Wind Farm,21OCT12:00:00:00,0,5.6
Wind Farm,21OCT12:01:00:00,1,5.3
Wind Farm,21OCT12:02:00:00,2,3.7
Wind Farm,21OCT12:03:00:00,3,2.8
Wind Farm,21OCT12:04:00:00,4,2.8
Wind Farm,21OCT12:05:00:00,5,4.4
Wind Farm,21OCT12:06:00:00,6,4.4
Wind Farm,21OCT12:07:00:00,7,4.2
Wind Farm,21OCT12:08:00:00,8,4.4
Wind Farm,21OCT12:09:00:00,9,5.3
Wind Farm,21OCT12:10:00:00,10,5.4
Wind Farm,21OCT12:11:00:00,11,4.7
Wind Farm,21OCT12:12:00:00,12,4.1
Wind Farm,21OCT12:13:00:00,13,4.0
Wind Farm,21OCT12:14:00:00,14,3.7
Wind Farm,21OCT12:15:00:00,15,3.6
Wind Farm,21OCT12:16:00:00,16,3.3
Wind Farm,21OCT12:17:00:00,17,3.2
Wind Farm,21OCT12:18:00:00,18,3.4
Wind Farm,21OCT12:19:00:00,19,4.1
Wind Farm,21OCT12:20:00:00,20,4.7
Wind Farm,21OCT12:21:00:00,21,5.2
Wind Farm,21OCT12:22:00:00,22,4.5
Wind Farm,21OCT12:23:00:00,23,4.0
Wind Farm,22OCT12:00:00:00,0,4.2
Wind Farm,22OCT12:01:00:00,1,4.6
Wind Farm,22OCT12:02:00:00,2,4.9
Wind Farm,22OCT12:03:00:00,3,4.8
Wind Farm,22OCT12:04:00:00,4,5.9
Wind Farm,22OCT12:05:00:00,5,6.3
Wind Farm,22OCT12:06:00:00,6,6.8
Wind Farm,22OCT12:07:00:00,7,5.2
Wind Farm,22OCT12:08:00:00,8,4.9
Wind Farm,22OCT12:09:00:00,9,5.3
Wind Farm,22OCT12:10:00:00,10,5.0
Wind Farm,22OCT12:11:00:00,11,2.8
Wind Farm,22OCT12:12:00:00,12,1.2
Wind Farm,22OCT12:13:00:00,13,1.0
Wind Farm,22OCT12:14:00:00,14,2.1
Wind Farm,22OCT12:15:00:00,15,3.1
Wind Farm,22OCT12:16:00:00,16,2.9
Wind Farm,22OCT12:17:00:00,17,4.2
Wind Farm,22OCT12:18:00:00,18,5.3
Wind Farm,22OCT12:19:00:00,19,5.7
Wind Farm,22OCT12:20:00:00,20,5.9
Wind Farm,22OCT12:21:00:00,21,6.6
Wind Farm,22OCT12:22:00:00,22,5.1
Wind Farm,22OCT12:23:00:00,23,3.3
Wind Farm,23OCT12:00:00:00,0,3.4
Wind Farm,23OCT12:01:00:00,1,3.9
Wind Farm,23OCT12:02:00:00,2,2.7
Wind Farm,23OCT12:03:00:00,3,2.2
Wind Farm,23OCT12:04:00:00,4,2.6
Wind Farm,23OCT12:05:00:00,5,2.1
Wind Farm,23OCT12:06:00:00,6,1.4
Wind Farm,23OCT12:07:00:00,7,2.0
Wind Farm,23OCT12:08:00:00,8,2.1
Wind Farm,23OCT12:09:00:00,9,2.3
Wind Farm,23OCT12:10:00:00,10,2.3
Wind Farm,23OCT12:11:00:00,11,3.5
Wind Farm,23OCT12:12:00:00,12,2.3
Wind Farm,23OCT12:13:00:00,13,3.0
Wind Farm,23OCT12:14:00:00,14,3.1
Wind Farm,23OCT12:15:00:00,15,4.4
Wind Farm,23OCT12:16:00:00,16,5.0
Wind Farm,23OCT12:17:00:00,17,4.5
Wind Farm,23OCT12:18:00:00,18,5.1
Wind Farm,23OCT12:19:00:00,19,5.7
Wind Farm,23OCT12:20:00:00,20,6.2
Wind Farm,23OCT12:21:00:00,21,5.5
Wind Farm,23OCT12:22:00:00,22,5.9
Wind Farm,23OCT12:23:00:00,23,5.9
Wind Farm,24OCT12:00:00:00,0,4.9
Wind Farm,24OCT12:01:00:00,1,3.3
Wind Farm,24OCT12:02:00:00,2,2.3
Wind Farm,24OCT12:03:00:00,3,3.4
Wind Farm,24OCT12:04:00:00,4,1.5
Wind Farm,24OCT12:05:00:00,5,0.7
Wind Farm,24OCT12:06:00:00,6,0.3
Wind Farm,24OCT12:07:00:00,7,0.2
Wind Farm,24OCT12:08:00:00,8,1.2
Wind Farm,24OCT12:09:00:00,9,2.9
Wind Farm,24OCT12:10:00:00,10,2.8
Wind Farm,24OCT12:11:00:00,11,2.0
Wind Farm,24OCT12:12:00:00,12,2.9
Wind Farm,24OCT12:13:00:00,13,4.1
Wind Farm,24OCT12:14:00:00,14,3.6
Wind Farm,24OCT12:15:00:00,15,3.6
Wind Farm,24OCT12:16:00:00,16,4.1
Wind Farm,24OCT12:17:00:00,17,4.4
Wind Farm,24OCT12:18:00:00,18,6.0
Wind Farm,24OCT12:19:00:00,19,6.6
Wind Farm,24OCT12:20:00:00,20,6.7
Wind Farm,24OCT12:21:00:00,21,6.4
Wind Farm,24OCT12:22:00:00,22,6.5
Wind Farm,24OCT12:23:00:00,23,5.7
Wind Farm,25OCT12:00:00:00,0,5.2
Wind Farm,25OCT12:01:00:00,1,5.2
Wind Farm,25OCT12:02:00:00,2,3.9
Wind Farm,25OCT12:03:00:00,3,3.3
Wind Farm,25OCT12:04:00:00,4,3.8
Wind Farm,25OCT12:05:00:00,5,3.2
Wind Farm,25OCT12:06:00:00,6,3.5
Wind Farm,25OCT12:07:00:00,7,2.9
Wind Farm,25OCT12:08:00:00,8,3.7
Wind Farm,25OCT12:09:00:00,9,3.2
Wind Farm,25OCT12:10:00:00,10,3.2
Wind Farm,25OCT12:11:00:00,11,3.3
Wind Farm,25OCT12:12:00:00,12,3.1
Wind Farm,25OCT12:13:00:00,13,3.3
Wind Farm,25OCT12:14:00:00,14,3.6
Wind Farm,25OCT12:15:00:00,15,4.2
Wind Farm,25OCT12:16:00:00,16,4.8
Wind Farm,25OCT12:17:00:00,17,4.9
Wind Farm,25OCT12:18:00:00,18,6.0
Wind Farm,25OCT12:19:00:00,19,6.0
Wind Farm,25OCT12:20:00:00,20,6.4
Wind Farm,25OCT12:21:00:00,21,7.1
Wind Farm,25OCT12:22:00:00,22,6.4
Wind Farm,25OCT12:23:00:00,23,7.0
Wind Farm,26OCT12:00:00:00,0,7.9
Wind Farm,26OCT12:01:00:00,1,8.2
Wind Farm,26OCT12:02:00:00,2,8.8
Wind Farm,26OCT12:03:00:00,3,8.7
Wind Farm,26OCT12:04:00:00,4,9.0
Wind Farm,26OCT12:05:00:00,5,9.0
Wind Farm,26OCT12:06:00:00,6,8.7
Wind Farm,26OCT12:07:00:00,7,9.0
Wind Farm,26OCT12:08:00:00,8,8.3
Wind Farm,26OCT12:09:00:00,9,8.1
Wind Farm,26OCT12:10:00:00,10,7.6
Wind Farm,26OCT12:11:00:00,11,7.4
Wind Farm,26OCT12:12:00:00,12,6.6
Wind Farm,26OCT12:13:00:00,13,6.5
Wind Farm,26OCT12:14:00:00,14,6.7
Wind Farm,26OCT12:15:00:00,15,7.1
Wind Farm,26OCT12:16:00:00,16,7.8
Wind Farm,26OCT12:17:00:00,17,7.6
Wind Farm,26OCT12:18:00:00,18,7.1
Wind Farm,26OCT12:19:00:00,19,8.2
Wind Farm,26OCT12:20:00:00,20,6.7
Wind Farm,26OCT12:21:00:00,21,6.5
Wind Farm,26OCT12:22:00:00,22,6.2
Wind Farm,26OCT12:23:00:00,23,6.7
Wind Farm,27OCT12:00:00:00,0,7.4
Wind Farm,27OCT12:01:00:00,1,6.9
Wind Farm,27OCT12:02:00:00,2,6.8
Wind Farm,27OCT12:03:00:00,3,7.6
Wind Farm,27OCT12:04:00:00,4,7.1
Wind Farm,27OCT12:05:00:00,5,6.5
Wind Farm,27OCT12:06:00:00,6,6.1
Wind Farm,27OCT12:07:00:00,7,6.5
Wind Farm,27OCT12:08:00:00,8,6.2
